time_stamp,function,phase,has_anomaly
170.7000, -0.84672368,4.398230e+00,1
170.7333, -0.90925068,4.607669e+00,1
170.7667, -0.90546905,4.817109e+00,1
170.8000, -0.83537282,5.026548e+00,1
170.8333, -0.93862621,5.235988e+00,1
170.8667, -0.68349868,5.445427e+00,1
170.9000, -0.65539537,5.654867e+00,1
170.9333, -0.38422544,5.864306e+00,1
170.9667, -0.27616048,6.073746e+00,1
171.0000,  0.08270222,2.550848e-12,1
171.0333,  0.09673078,2.094395e-01,1
171.0667,  0.38706741,4.188790e-01,1
171.1000,  0.65230863,6.283185e-01,1
171.1333,  0.72526039,8.377580e-01,1
171.1667,  0.94420034,1.047198e+00,1
171.2000,  0.93453823,1.256637e+00,1
171.2333,  1.05299701,1.466077e+00,1
171.2667,  1.03089017,1.675516e+00,1
171.3000,  0.93630594,1.884956e+00,1
171.3333,  0.82560681,2.094395e+00,1
171.3667,  0.77162177,2.303835e+00,1
171.4000,  0.58778525,2.513274e+00,0
171.4333,  0.23286085,2.722714e+00,1
171.4667,  0.22501811,2.932153e+00,1
171.5000, -0.00000000,3.141593e+00,0
171.5333, -0.23140055,3.351032e+00,1
171.5667, -0.24181158,3.560472e+00,1
171.6000, -0.65517428,3.769911e+00,1
171.6333, -0.67691285,3.979351e+00,1
171.6667, -0.92863455,4.188790e+00,1
171.7000, -0.95105652,4.398230e+00,0
171.7333, -0.94801625,4.607669e+00,1
171.7667, -1.01011531,4.817109e+00,1
171.8000, -1.04947712,5.026548e+00,1
171.8333, -0.90184515,5.235988e+00,1
171.8667, -0.70076699,5.445427e+00,1
171.9000, -0.41067569,5.654867e+00,1
171.9333, -0.32940839,5.864306e+00,1
171.9667, -0.09708293,6.073746e+00,1
172.0000, -0.00000000,2.550848e-12,0
172.0333,  0.15903416,2.094395e-01,1
172.0667,  0.40673664,4.188790e-01,0
172.1000,  0.63172785,6.283185e-01,1
172.1333,  0.74314483,8.377580e-01,0
172.1667,  0.89623696,1.047198e+00,1
172.2000,  0.90007426,1.256637e+00,1
172.2333,  1.03809182,1.466077e+00,1
172.2667,  1.05133828,1.675516e+00,1
172.3000,  0.81323365,1.884956e+00,1
172.3333,  0.94969866,2.094395e+00,1
172.3667,  0.74314483,2.303835e+00,0
172.4000,  0.68623793,2.513274e+00,1
172.4333,  0.39597593,2.722714e+00,1
172.4667,  0.17402600,2.932153e+00,1
172.5000, -0.03375841,3.141593e+00,1
172.5333, -0.27308329,3.351032e+00,1
172.5667, -0.39378118,3.560472e+00,1
172.6000, -0.56482144,3.769911e+00,1
172.6333, -0.81825567,3.979351e+00,1
172.6667, -0.85140959,4.188790e+00,1
172.7000, -0.85072376,4.398230e+00,1
172.7333, -0.91168290,4.607669e+00,1
172.7667, -0.92147629,4.817109e+00,1
172.8000, -1.01194343,5.026548e+00,1
172.8333, -0.87846566,5.235988e+00,1
172.8667, -0.77311309,5.445427e+00,1
172.9000, -0.56717567,5.654867e+00,1
172.9333, -0.54456223,5.864306e+00,1
172.9667, -0.15900386,6.073746e+00,1
173.0000,  0.02076018,2.550848e-12,1
173.0333,  0.22969193,2.094395e-01,1
173.0667,  0.34363118,4.188790e-01,1
173.1000,  0.64247660,6.283185e-01,1
173.1333,  0.70160362,8.377580e-01,1
173.1667,  0.86602540,1.047198e+00,0
173.2000,  0.97702333,1.256637e+00,1
173.2333,  0.94293095,1.466077e+00,1
173.2667,  0.99452190,1.675516e+00,0
173.3000,  0.98354888,1.884956e+00,1
173.3333,  0.77359956,2.094395e+00,1
173.3667,  0.77853806,2.303835e+00,1
173.4000,  0.48345249,2.513274e+00,1
173.4333,  0.35947160,2.722714e+00,1
173.4667,  0.24105481,2.932153e+00,1
173.5000,  0.07159531,3.141593e+00,1
173.5333, -0.15136096,3.351032e+00,1
173.5667, -0.46135083,3.560472e+00,1
173.6000, -0.58778525,3.769911e+00,0
173.6333, -0.74314483,3.979351e+00,0
173.6667, -0.85030925,4.188790e+00,1
173.7000, -0.95105652,4.398230e+00,0
173.7333, -1.03792958,4.607669e+00,1
173.7667, -0.99452190,4.817109e+00,0
173.8000, -0.95105652,5.026548e+00,0
173.8333, -0.83044075,5.235988e+00,1
173.8667, -0.75840894,5.445427e+00,1
173.9000, -0.48885285,5.654867e+00,1
173.9333, -0.19720073,5.864306e+00,1
173.9667, -0.20791169,6.073746e+00,0
174.0000, -0.01808284,2.550848e-12,1
174.0333,  0.20791169,2.094395e-01,0
174.0667,  0.47486646,4.188790e-01,1
174.1000,  0.54787223,6.283185e-01,1
174.1333,  0.78202673,8.377580e-01,1
174.1667,  0.87741573,1.047198e+00,1
174.2000,  0.87190529,1.256637e+00,1
174.2333,  0.91265177,1.466077e+00,1
174.2667,  1.01272589,1.675516e+00,1
174.3000,  1.01947702,1.884956e+00,1
174.3333,  0.83579383,2.094395e+00,1
174.3667,  0.76316632,2.303835e+00,1
174.4000,  0.69627720,2.513274e+00,1
174.4333,  0.32091765,2.722714e+00,1
174.4667,  0.17341363,2.932153e+00,1
174.5000,  0.01923227,3.141593e+00,1
174.5333, -0.27255475,3.351032e+00,1
174.5667, -0.43681549,3.560472e+00,1
174.6000, -0.51741015,3.769911e+00,1
174.6333, -0.66327211,3.979351e+00,1
174.6667, -0.90645627,4.188790e+00,1
174.7000, -0.95105652,4.398230e+00,0
174.7333, -0.96547030,4.607669e+00,1
174.7667, -0.94654909,4.817109e+00,1
174.8000, -1.01861981,5.026548e+00,1
174.8333, -0.78231044,5.235988e+00,1
174.8667, -0.79602596,5.445427e+00,1
174.9000, -0.54307247,5.654867e+00,1
174.9333, -0.38586670,5.864306e+00,1
174.9667, -0.27640606,6.073746e+00,1
175.0000, -0.01112206,2.550848e-12,1
175.0333,  0.18403734,2.094395e-01,1
175.0667,  0.47964596,4.188790e-01,1
175.1000,  0.55253859,6.283185e-01,1
175.1333,  0.76026727,8.377580e-01,1
175.1667,  0.80358427,1.047198e+00,1
175.2000,  0.90171920,1.256637e+00,1
175.2333,  0.99452190,1.466077e+00,0
175.2667,  0.93365333,1.675516e+00,1
175.3000,  0.88922918,1.884956e+00,1
175.3333,  0.87725349,2.094395e+00,1
175.3667,  0.79252311,2.303835e+00,1
175.4000,  0.55735208,2.513274e+00,1
175.4333,  0.40673664,2.722714e+00,0
175.4667,  0.19683842,2.932153e+00,1
175.5000,  0.04469585,3.141593e+00,1
175.5333, -0.35490092,3.351032e+00,1
175.5667, -0.39373647,3.560472e+00,1
175.6000, -0.52360005,3.769911e+00,1
175.6333, -0.77600293,3.979351e+00,1
175.6667, -0.96017703,4.188790e+00,1
175.7000, -0.91208656,4.398230e+00,1
175.7333, -0.87208173,4.607669e+00,1
175.7667, -1.03325056,4.817109e+00,1
175.8000, -1.04393475,5.026548e+00,1
175.8333, -0.90513771,5.235988e+00,1
175.8667, -0.74314483,5.445427e+00,0
175.9000, -0.69699013,5.654867e+00,1
175.9333, -0.42669589,5.864306e+00,1
175.9667, -0.23744166,6.073746e+00,1
176.0000, -0.06581878,2.550848e-12,1
176.0333,  0.08716966,2.094395e-01,1
176.0667,  0.30188925,4.188790e-01,1
176.1000,  0.58778525,6.283185e-01,0
176.1333,  0.70696442,8.377580e-01,1
176.1667,  0.80125823,1.047198e+00,1
176.2000,  0.97918281,1.256637e+00,1
176.2333,  0.94381067,1.466077e+00,1
176.2667,  1.12042275,1.675516e+00,1
176.3000,  1.10840504,1.884956e+00,1
176.3333,  0.93419159,2.094395e+00,1
176.3667,  0.64885875,2.303835e+00,1
176.4000,  0.60197180,2.513274e+00,1
176.4333,  0.47770739,2.722714e+00,1
176.4667,  0.14057395,2.932153e+00,1
176.5000,  0.12482544,3.141593e+00,1
176.5333, -0.18907233,3.351032e+00,1
176.5667, -0.34246533,3.560472e+00,1
176.6000, -0.58778525,3.769911e+00,0
176.6333, -0.82763915,3.979351e+00,1
176.6667, -0.86602540,4.188790e+00,0
176.7000, -0.99654394,4.398230e+00,1
176.7333, -1.05490354,4.607669e+00,1
176.7667, -1.00597902,4.817109e+00,1
176.8000, -1.10266808,5.026548e+00,1
176.8333, -0.89359768,5.235988e+00,1
176.8667, -0.80745857,5.445427e+00,1
176.9000, -0.69186042,5.654867e+00,1
176.9333, -0.36141359,5.864306e+00,1
176.9667, -0.22462944,6.073746e+00,1
177.0000,  0.00000000,2.778222e-12,0
177.0333,  0.20791169,2.094395e-01,0
177.0667,  0.34228642,4.188790e-01,1
177.1000,  0.54275495,6.283185e-01,1
177.1333,  0.82055347,8.377580e-01,1
177.1667,  0.86602540,1.047198e+00,0
177.2000,  0.92335906,1.256637e+00,1
177.2333,  0.97290859,1.466077e+00,1
177.2667,  0.95101401,1.675516e+00,1
177.3000,  0.95105652,1.884956e+00,0
177.3333,  0.87822216,2.094395e+00,1
177.3667,  0.72477784,2.303835e+00,1
177.4000,  0.67603772,2.513274e+00,1
177.4333,  0.47524476,2.722714e+00,1
177.4667,  0.24122854,2.932153e+00,1
177.5000,  0.07218433,3.141593e+00,1
177.5333, -0.23745772,3.351032e+00,1
177.5667, -0.45514747,3.560472e+00,1
177.6000, -0.46560984,3.769911e+00,1
177.6333, -0.79779387,3.979351e+00,1
177.6667, -0.88881204,4.188790e+00,1
177.7000, -0.84695423,4.398230e+00,1
177.7333, -1.03690644,4.607669e+00,1
177.7667, -1.03391252,4.817109e+00,1
177.8000, -0.92041961,5.026548e+00,1
177.8333, -0.82706073,5.235988e+00,1
177.8667, -0.71644735,5.445427e+00,1
177.9000, -0.54379134,5.654867e+00,1
177.9333, -0.36256548,5.864306e+00,1
177.9667, -0.16973965,6.073746e+00,1
178.0000,  0.02790031,2.778222e-12,1
178.0333,  0.23524690,2.094395e-01,1
178.0667,  0.35744633,4.188790e-01,1
178.1000,  0.53733110,6.283185e-01,1
178.1333,  0.78854166,8.377580e-01,1
178.1667,  0.95228595,1.047198e+00,1
178.2000,  0.99605126,1.256637e+00,1
178.2333,  0.99452190,1.466077e+00,0
178.2667,  0.96861941,1.675516e+00,1
178.3000,  1.05599537,1.884956e+00,1
178.3333,  0.86602540,2.094395e+00,0
178.3667,  0.75888692,2.303835e+00,1
178.4000,  0.64454511,2.513274e+00,1
178.4333,  0.30734605,2.722714e+00,1
178.4667,  0.30356896,2.932153e+00,1
178.5000, -0.03378499,3.141593e+00,1
178.5333, -0.13743748,3.351032e+00,1
178.5667, -0.43685988,3.560472e+00,1
178.6000, -0.58778525,3.769911e+00,0
178.6333, -0.70128860,3.979351e+00,1
178.6667, -0.86602540,4.188790e+00,0
178.7000, -0.96468087,4.398230e+00,1
178.7333, -0.93783409,4.607669e+00,1
178.7667, -1.07391588,4.817109e+00,1
178.8000, -0.93256775,5.026548e+00,1
178.8333, -0.90551060,5.235988e+00,1
178.8667, -0.72150852,5.445427e+00,1
178.9000, -0.54463243,5.654867e+00,1
178.9333, -0.35757473,5.864306e+00,1
178.9667, -0.17555325,6.073746e+00,1
179.0000, -0.05728642,2.778222e-12,1
179.0333,  0.26587907,2.094395e-01,1
179.0667,  0.36967990,4.188790e-01,1
179.1000,  0.48940996,6.283185e-01,1
179.1333,  0.78298419,8.377580e-01,1
179.1667,  0.81038999,1.047198e+00,1
179.2000,  0.98656311,1.256637e+00,1
179.2333,  0.96924507,1.466077e+00,1
179.2667,  0.93639774,1.675516e+00,1
179.3000,  0.92418502,1.884956e+00,1
179.3333,  0.76841078,2.094395e+00,1
179.3667,  0.73126259,2.303835e+00,1
179.4000,  0.56761916,2.513274e+00,1
179.4333,  0.33910934,2.722714e+00,1
179.4667,  0.16213395,2.932153e+00,1
179.5000,  0.01609297,3.141593e+00,1
179.5333, -0.19143934,3.351032e+00,1
179.5667, -0.35351136,3.560472e+00,1
179.6000, -0.58778525,3.769911e+00,0
179.6333, -0.63488127,3.979351e+00,1
179.6667, -0.86602540,4.188790e+00,0
179.7000, -1.05968709,4.398230e+00,1
179.7333, -1.07414545,4.607669e+00,1
179.7667, -1.10268788,4.817109e+00,1
179.8000, -0.96221239,5.026548e+00,1
179.8333, -0.84561473,5.235988e+00,1
179.8667, -0.62203844,5.445427e+00,1
179.9000, -0.53599010,5.654867e+00,1
179.9333, -0.47244898,5.864306e+00,1
179.9667, -0.28864134,6.073746e+00,1
180.0000, -0.01236779,2.778222e-12,1
180.0333,  0.17428497,2.094395e-01,1
180.0667,  0.44799848,4.188790e-01,1
180.1000,  0.52600454,6.283185e-01,1
180.1333,  0.74314483,8.377580e-01,0
180.1667,  0.80968431,1.047198e+00,1
180.2000,  1.06338325,1.256637e+00,1
180.2333,  1.03363582,1.466077e+00,1
180.2667,  0.99452190,1.675516e+00,0
180.3000,  1.07190610,1.884956e+00,1
180.3333,  0.88135582,2.094395e+00,1
180.3667,  0.80130463,2.303835e+00,1
180.4000,  0.53361178,2.513274e+00,1
180.4333,  0.47198230,2.722714e+00,1
180.4667,  0.22709200,2.932153e+00,1
180.5000,  0.00000000,3.141593e+00,0
180.5333, -0.22466244,3.351032e+00,1
180.5667, -0.42262541,3.560472e+00,1
180.6000, -0.64429901,3.769911e+00,1
180.6333, -0.76271177,3.979351e+00,1
180.6667, -0.87635982,4.188790e+00,1
180.7000, -0.92080848,4.398230e+00,1
180.7333, -1.03853591,4.607669e+00,1
180.7667, -1.00734472,4.817109e+00,1
180.8000, -0.96760815,5.026548e+00,1
180.8333, -0.92776765,5.235988e+00,1
180.8667, -0.75870576,5.445427e+00,1
180.9000, -0.62574543,5.654867e+00,1
180.9333, -0.38054478,5.864306e+00,1
180.9667, -0.26103173,6.073746e+00,1
181.0000, -0.00000000,2.778222e-12,0
181.0333,  0.28922476,2.094395e-01,1
181.0667,  0.36232332,4.188790e-01,1
181.1000,  0.52251204,6.283185e-01,1
181.1333,  0.71135584,8.377580e-01,1
181.1667,  0.85295266,1.047198e+00,1
181.2000,  0.93077446,1.256637e+00,1
181.2333,  1.10312130,1.466077e+00,1
181.2667,  1.03455086,1.675516e+00,1
181.3000,  0.95105652,1.884956e+00,0
181.3333,  0.87883807,2.094395e+00,1
181.3667,  0.74314483,2.303835e+00,0
181.4000,  0.54852806,2.513274e+00,1
181.4333,  0.35401167,2.722714e+00,1
181.4667,  0.15813422,2.932153e+00,1
181.5000, -0.01853624,3.141593e+00,1
181.5333, -0.25814301,3.351032e+00,1
181.5667, -0.37083712,3.560472e+00,1
181.6000, -0.62065802,3.769911e+00,1
181.6333, -0.82404217,3.979351e+00,1
181.6667, -0.82556732,4.188790e+00,1
181.7000, -0.95105652,4.398230e+00,0
181.7333, -0.95759401,4.607669e+00,1
181.7667, -0.94840107,4.817109e+00,1
181.8000, -0.89268104,5.026548e+00,1
181.8333, -0.94365907,5.235988e+00,1
181.8667, -0.69203328,5.445427e+00,1
181.9000, -0.54025928,5.654867e+00,1
181.9333, -0.40673664,5.864306e+00,0
181.9667, -0.27246393,6.073746e+00,1
182.0000, -0.05079559,2.778222e-12,1
182.0333,  0.20791169,2.094395e-01,0
182.0667,  0.38425623,4.188790e-01,1
182.1000,  0.60168970,6.283185e-01,1
182.1333,  0.65856593,8.377580e-01,1
182.1667,  0.93145174,1.047198e+00,1
182.2000,  0.90426535,1.256637e+00,1
182.2333,  0.96349550,1.466077e+00,1
182.2667,  0.98099253,1.675516e+00,1
182.3000,  0.98208905,1.884956e+00,1
182.3333,  0.83527905,2.094395e+00,1
182.3667,  0.79261033,2.303835e+00,1
182.4000,  0.54582403,2.513274e+00,1
182.4333,  0.40673664,2.722714e+00,0
182.4667,  0.31065726,2.932153e+00,1
182.5000, -0.00000000,3.141593e+00,0
182.5333, -0.16961495,3.351032e+00,1
182.5667, -0.41940169,3.560472e+00,1
182.6000, -0.53115480,3.769911e+00,1
182.6333, -0.69741863,3.979351e+00,1
182.6667, -0.90193490,4.188790e+00,1
182.7000, -0.98549940,4.398230e+00,1
182.7333, -0.95232825,4.607669e+00,1
182.7667, -1.07823571,4.817109e+00,1
182.8000, -0.99335567,5.026548e+00,1
182.8333, -0.93635932,5.235988e+00,1
182.8667, -0.76654607,5.445427e+00,1
182.9000, -0.56424670,5.654867e+00,1
182.9333, -0.35690875,5.864306e+00,1
182.9667, -0.24047320,6.073746e+00,1
183.0000, -0.09528421,2.778222e-12,1
183.0333,  0.20791169,2.094395e-01,0
183.0667,  0.51736959,4.188790e-01,1
183.1000,  0.69292286,6.283185e-01,1
183.1333,  0.72331945,8.377580e-01,1
183.1667,  0.85380985,1.047198e+00,1
183.2000,  0.97793734,1.256637e+00,1
183.2333,  1.13420294,1.466077e+00,1
183.2667,  1.03838635,1.675516e+00,1
183.3000,  0.93785642,1.884956e+00,1
183.3333,  0.92380366,2.094395e+00,1
183.3667,  0.64903826,2.303835e+00,1
183.4000,  0.51457332,2.513274e+00,1
183.4333,  0.46628229,2.722714e+00,1
183.4667,  0.19574661,2.932153e+00,1
183.5000, -0.02896108,3.141593e+00,1
183.5333, -0.20791169,3.351032e+00,0
183.5667, -0.36792838,3.560472e+00,1
183.6000, -0.56705548,3.769911e+00,1
183.6333, -0.74314483,3.979351e+00,0
183.6667, -0.78375439,4.188790e+00,1
183.7000, -1.02178100,4.398230e+00,1
183.7333, -1.15669375,4.607669e+00,1
183.7667, -0.94472077,4.817109e+00,1
183.8000, -0.96814975,5.026548e+00,1
183.8333, -0.84933835,5.235988e+00,1
183.8667, -0.81750642,5.445427e+00,1
183.9000, -0.54872737,5.654867e+00,1
183.9333, -0.37150352,5.864306e+00,1
183.9667, -0.19550431,6.073746e+00,1
184.0000, -0.04084013,2.778222e-12,1
184.0333,  0.33470671,2.094395e-01,1
184.0667,  0.30256801,4.188790e-01,1
184.1000,  0.53857302,6.283185e-01,1
184.1333,  0.87890205,8.377580e-01,1
184.1667,  0.86602540,1.047198e+00,0
184.2000,  0.89597266,1.256637e+00,1
184.2333,  0.99452190,1.466077e+00,0
184.2667,  0.99452190,1.675516e+00,0
184.3000,  0.98169257,1.884956e+00,1
184.3333,  0.89721346,2.094395e+00,1
184.3667,  0.69241418,2.303835e+00,1
184.4000,  0.63274901,2.513274e+00,1
184.4333,  0.30572035,2.722714e+00,1
184.4667,  0.24081757,2.932153e+00,1
184.5000, -0.06377212,3.141593e+00,1
184.5333, -0.20791169,3.351032e+00,0
184.5667, -0.42265500,3.560472e+00,1
184.6000, -0.58778525,3.769911e+00,0
184.6333, -0.80821900,3.979351e+00,1
184.6667, -0.85593736,4.188790e+00,1
184.7000, -0.90537500,4.398230e+00,1
184.7333, -1.04268891,4.607669e+00,1
184.7667, -0.99452190,4.817109e+00,0
184.8000, -0.85154198,5.026548e+00,1
184.8333, -0.88091652,5.235988e+00,1
184.8667, -0.72534734,5.445427e+00,1
184.9000, -0.57137780,5.654867e+00,1
184.9333, -0.40673664,5.864306e+00,0
184.9667, -0.25735297,6.073746e+00,1
185.0000,  0.01153487,2.778222e-12,1
185.0333,  0.16870208,2.094395e-01,1
185.0667,  0.45427400,4.188790e-01,1
185.1000,  0.67296777,6.283185e-01,1
185.1333,  0.64023908,8.377580e-01,1
185.1667,  0.90807424,1.047198e+00,1
185.2000,  0.95105652,1.256637e+00,0
185.2333,  0.92764297,1.466077e+00,1
185.2667,  1.04802029,1.675516e+00,1
185.3000,  0.87329429,1.884956e+00,1
185.3333,  0.79859793,2.094395e+00,1
185.3667,  0.68726334,2.303835e+00,1
185.4000,  0.48529113,2.513274e+00,1
185.4333,  0.36615534,2.722714e+00,1
185.4667,  0.25037566,2.932153e+00,1
185.5000,  0.05548074,3.141593e+00,1
185.5333, -0.17225941,3.351032e+00,1
185.5667, -0.44194392,3.560472e+00,1
185.6000, -0.48140089,3.769911e+00,1
185.6333, -0.79604322,3.979351e+00,1
185.6667, -0.89018033,4.188790e+00,1
185.7000, -1.02723252,4.398230e+00,1
185.7333, -1.01889085,4.607669e+00,1
185.7667, -1.02310316,4.817109e+00,1
185.8000, -0.96510288,5.026548e+00,1
185.8333, -0.79669520,5.235988e+00,1
185.8667, -0.68907426,5.445427e+00,1
185.9000, -0.62708909,5.654867e+00,1
185.9333, -0.45365101,5.864306e+00,1
185.9667, -0.20791169,6.073746e+00,0
186.0000, -0.06563999,2.778222e-12,1
186.0333,  0.27031616,2.094395e-01,1
186.0667,  0.42284824,4.188790e-01,1
186.1000,  0.58778525,6.283185e-01,0
186.1333,  0.74314483,8.377580e-01,0
186.1667,  0.91106646,1.047198e+00,1
186.2000,  0.95105652,1.256637e+00,0
186.2333,  0.89062501,1.466077e+00,1
186.2667,  0.99452190,1.675516e+00,0
186.3000,  0.92996637,1.884956e+00,1
186.3333,  0.89942290,2.094395e+00,1
186.3667,  0.66746971,2.303835e+00,1
186.4000,  0.47417719,2.513274e+00,1
186.4333,  0.36535438,2.722714e+00,1
186.4667,  0.29407286,2.932153e+00,1
186.5000, -0.04251969,3.141593e+00,1
186.5333, -0.17349389,3.351032e+00,1
186.5667, -0.44001509,3.560472e+00,1
186.6000, -0.50766288,3.769911e+00,1
186.6333, -0.73226518,3.979351e+00,1
186.6667, -0.82446019,4.188790e+00,1
186.7000, -0.96358008,4.398230e+00,1
186.7333, -0.91683914,4.607669e+00,1
186.7667, -0.99452190,4.817109e+00,0
186.8000, -0.93806152,5.026548e+00,1
186.8333, -0.82303894,5.235988e+00,1
186.8667, -0.69032687,5.445427e+00,1
186.9000, -0.53972986,5.654867e+00,1
186.9333, -0.43081284,5.864306e+00,1
186.9667, -0.23249330,6.073746e+00,1
187.0000,  0.01891011,3.005596e-12,1
187.0333,  0.20791169,2.094395e-01,0
187.0667,  0.37586753,4.188790e-01,1
187.1000,  0.61041779,6.283185e-01,1
187.1333,  0.69666649,8.377580e-01,1
187.1667,  0.93631154,1.047198e+00,1
187.2000,  0.88601582,1.256637e+00,1
187.2333,  0.98419978,1.466077e+00,1
187.2667,  0.99452190,1.675516e+00,0
187.3000,  0.99247920,1.884956e+00,1
187.3333,  0.93538641,2.094395e+00,1
187.3667,  0.74314483,2.303835e+00,0
187.4000,  0.58778525,2.513274e+00,0
187.4333,  0.49559440,2.722714e+00,1
187.4667,  0.20791169,2.932153e+00,0
187.5000, -0.02147087,3.141593e+00,1
187.5333, -0.20791169,3.351032e+00,0
187.5667, -0.33776835,3.560472e+00,1
187.6000, -0.58778525,3.769911e+00,0
187.6333, -0.69284687,3.979351e+00,1
187.6667, -0.89802441,4.188790e+00,1
187.7000, -0.89200335,4.398230e+00,1
187.7333, -0.99452190,4.607669e+00,0
187.7667, -1.02193287,4.817109e+00,1
187.8000, -1.00033749,5.026548e+00,1
187.8333, -1.04112896,5.235988e+00,1
187.8667, -0.74314483,5.445427e+00,0
187.9000, -0.56680541,5.654867e+00,1
187.9333, -0.50290940,5.864306e+00,1
187.9667, -0.23131586,6.073746e+00,1
188.0000,  0.06346912,3.005596e-12,1
188.0333,  0.11229973,2.094395e-01,1
188.0667,  0.37833326,4.188790e-01,1
188.1000,  0.64956201,6.283185e-01,1
188.1333,  0.72352682,8.377580e-01,1
188.1667,  0.93662980,1.047198e+00,1
188.2000,  0.85143946,1.256637e+00,1
188.2333,  1.11454252,1.466077e+00,1
188.2667,  1.09721016,1.675516e+00,1
188.3000,  0.91708779,1.884956e+00,1
188.3333,  0.81851504,2.094395e+00,1
188.3667,  0.76098112,2.303835e+00,1
188.4000,  0.54568540,2.513274e+00,1
188.4333,  0.49751473,2.722714e+00,1
188.4667,  0.24572442,2.932153e+00,1
188.5000, -0.03510308,3.141593e+00,1
188.5333, -0.10308360,3.351032e+00,1
188.5667, -0.45870199,3.560472e+00,1
188.6000, -0.55641794,3.769911e+00,1
188.6333, -0.76113311,3.979351e+00,1
188.6667, -0.81304375,4.188790e+00,1
188.7000, -0.97092323,4.398230e+00,1
188.7333, -0.93854359,4.607669e+00,1
188.7667, -1.02484605,4.817109e+00,1
188.8000, -0.95105652,5.026548e+00,0
188.8333, -0.84631965,5.235988e+00,1
188.8667, -0.67499727,5.445427e+00,1
188.9000, -0.58778525,5.654867e+00,0
188.9333, -0.46364579,5.864306e+00,1
188.9667, -0.11253765,6.073746e+00,1
189.0000,  0.03767221,3.005596e-12,1
189.0333,  0.24229808,2.094395e-01,1
189.0667,  0.41847019,4.188790e-01,1
189.1000,  0.56362635,6.283185e-01,1
189.1333,  0.85326109,8.377580e-01,1
189.1667,  0.87847472,1.047198e+00,1
189.2000,  0.99729814,1.256637e+00,1
189.2333,  0.99452190,1.466077e+00,0
189.2667,  1.04385208,1.675516e+00,1
189.3000,  0.98052302,1.884956e+00,1
189.3333,  0.93103666,2.094395e+00,1
189.3667,  0.72975350,2.303835e+00,1
189.4000,  0.54193720,2.513274e+00,1
189.4333,  0.46164154,2.722714e+00,1
189.4667,  0.17800844,2.932153e+00,1
189.5000, -0.01808222,3.141593e+00,1
189.5333, -0.24650319,3.351032e+00,1
189.5667, -0.40673664,3.560472e+00,0
189.6000, -0.54894971,3.769911e+00,1
189.6333, -0.80831164,3.979351e+00,1
189.6667, -0.92146319,4.188790e+00,1
189.7000, -0.89981415,4.398230e+00,1
189.7333, -1.02798246,4.607669e+00,1
189.7667, -1.01650680,4.817109e+00,1
189.8000, -0.95105652,5.026548e+00,0
189.8333, -0.84568967,5.235988e+00,1
189.8667, -0.72940344,5.445427e+00,1
189.9000, -0.63505875,5.654867e+00,1
189.9333, -0.44524646,5.864306e+00,1
189.9667, -0.20791169,6.073746e+00,0
190.0000, -0.00000000,3.005596e-12,0
190.0333,  0.23772365,2.094395e-01,1
190.0667,  0.36151876,4.188790e-01,1
190.1000,  0.62024614,6.283185e-01,1
190.1333,  0.66202042,8.377580e-01,1
190.1667,  0.88690887,1.047198e+00,1
190.2000,  0.82883182,1.256637e+00,1
190.2333,  0.91831182,1.466077e+00,1
190.2667,  0.99452190,1.675516e+00,0
190.3000,  0.95105652,1.884956e+00,0
190.3333,  0.93675451,2.094395e+00,1
190.3667,  0.78668760,2.303835e+00,1
190.4000,  0.62967979,2.513274e+00,1
190.4333,  0.42098177,2.722714e+00,1
190.4667,  0.20791169,2.932153e+00,0
190.5000, -0.06726284,3.141593e+00,1
190.5333, -0.16867182,3.351032e+00,1
190.5667, -0.25166403,3.560472e+00,1
190.6000, -0.58778525,3.769911e+00,0
190.6333, -0.66194721,3.979351e+00,1
190.6667, -0.89967152,4.188790e+00,1
190.7000, -1.01790123,4.398230e+00,1
190.7333, -0.89555495,4.607669e+00,1
190.7667, -0.97276960,4.817109e+00,1
190.8000, -0.88023283,5.026548e+00,1
190.8333, -0.85399559,5.235988e+00,1
190.8667, -0.64360522,5.445427e+00,1
190.9000, -0.60164397,5.654867e+00,1
190.9333, -0.52976431,5.864306e+00,1
190.9667, -0.18632984,6.073746e+00,1
191.0000, -0.00000000,3.005596e-12,0
191.0333,  0.24530220,2.094395e-01,1
191.0667,  0.44568084,4.188790e-01,1
191.1000,  0.60659671,6.283185e-01,1
191.1333,  0.78232961,8.377580e-01,1
191.1667,  0.88609029,1.047198e+00,1
191.2000,  0.91077535,1.256637e+00,1
191.2333,  1.09368740,1.466077e+00,1
191.2667,  0.99452190,1.675516e+00,0
191.3000,  1.01641797,1.884956e+00,1
191.3333,  0.81721185,2.094395e+00,1
191.3667,  0.77944292,2.303835e+00,1
191.4000,  0.65822069,2.513274e+00,1
191.4333,  0.47387349,2.722714e+00,1
191.4667,  0.22872557,2.932153e+00,1
191.5000, -0.11805854,3.141593e+00,1
191.5333, -0.20791169,3.351032e+00,0
191.5667, -0.38632277,3.560472e+00,1
191.6000, -0.69250057,3.769911e+00,1
191.6333, -0.71388856,3.979351e+00,1
191.6667, -0.84925637,4.188790e+00,1
191.7000, -1.02370240,4.398230e+00,1
191.7333, -1.06516186,4.607669e+00,1
191.7667, -1.05875179,4.817109e+00,1
191.8000, -0.90090128,5.026548e+00,1
191.8333, -0.86602540,5.235988e+00,0
