time,function,fazeState,anomaly
1151.8667, -0.71397049,27,1
1151.9000, -0.56159795,28,1
1151.9333, -0.45014080,29,1
1151.9667, -0.17736393,30,1
1152.0000,  0.14420227,1,1
1152.0333,  0.16068942,2,1
1152.0667,  0.42577423,3,1
1152.1000,  0.55736668,4,1
1152.1333,  0.80258092,5,1
1152.1667,  0.83440898,6,1
1152.2000,  0.95105652,7,0
1152.2333,  0.97869317,8,1
1152.2667,  0.99452190,9,0
1152.3000,  0.95105652,10,0
1152.3333,  0.86602540,11,0
1152.3667,  0.67324031,12,1
1152.4000,  0.58778525,13,0
1152.4333,  0.31358239,14,1
1152.4667,  0.13737922,15,1
1152.5000, -0.00000000,16,0
1152.5333, -0.20791169,17,0
1152.5667, -0.42441451,18,1
1152.6000, -0.61129426,19,1
1152.6333, -0.70214470,20,1
1152.6667, -0.81218615,21,1
1152.7000, -0.89657810,22,1
1152.7333, -1.14266011,23,1
1152.7667, -1.03775602,24,1
1152.8000, -0.99693895,25,1
1152.8333, -0.80802919,26,1
1152.8667, -0.78122417,27,1
1152.9000, -0.66151711,28,1
1152.9333, -0.47907102,29,1
1152.9667, -0.17664266,30,1
1153.0000,  0.02445538,1,1
1153.0333,  0.20791169,2,0
1153.0667,  0.44050289,3,1
1153.1000,  0.52479411,4,1
1153.1333,  0.65735874,5,1
1153.1667,  0.78227587,6,1
1153.2000,  0.99362025,7,1
1153.2333,  0.96704598,8,1
1153.2667,  1.00628532,9,1
1153.3000,  1.00146967,10,1
1153.3333,  0.86602540,11,0
1153.3667,  0.72496633,12,1
1153.4000,  0.58778525,13,0
1153.4333,  0.40673664,14,0
1153.4667,  0.23655022,15,1
1153.5000,  0.00000000,16,0
1153.5333, -0.13604156,17,1
1153.5667, -0.37609201,18,1
1153.6000, -0.60719252,19,1
1153.6333, -0.62267691,20,1
1153.6667, -0.76914271,21,1
1153.7000, -1.03437231,22,1
1153.7333, -0.96120410,23,1
1153.7667, -1.03781170,24,1
1153.8000, -0.92046463,25,1
1153.8333, -0.88753764,26,1
1153.8667, -0.70007039,27,1
1153.9000, -0.76461501,28,1
1153.9333, -0.42021587,29,1
1153.9667, -0.14976919,30,1
1154.0000, -0.03534148,1,1
1154.0333,  0.20791169,2,0
1154.0667,  0.34897219,3,1
1154.1000,  0.60575307,4,1
1154.1333,  0.76267034,5,1
1154.1667,  0.98619268,6,1
1154.2000,  1.06323950,7,1
1154.2333,  1.08245228,8,1
1154.2667,  0.99452190,9,0
1154.3000,  0.85925202,10,1
1154.3333,  0.86602540,11,0
1154.3667,  0.78731130,12,1
1154.4000,  0.67399100,13,1
1154.4333,  0.42736665,14,1
1154.4667,  0.13345532,15,1
1154.5000,  0.00000000,16,0
1154.5333, -0.25393199,17,1
1154.5667, -0.40673664,18,0
1154.6000, -0.57613344,19,1
1154.6333, -0.83718412,20,1
1154.6667, -0.82689629,21,1
1154.7000, -0.96532944,22,1
1154.7333, -0.99452190,23,0
1154.7667, -0.95005313,24,1
1154.8000, -0.84606531,25,1
1154.8333, -0.86602540,26,0
1154.8667, -0.79143724,27,1
1154.9000, -0.49119780,28,1
1154.9333, -0.45462309,29,1
1154.9667, -0.15575574,30,1
1155.0000,  0.03654714,1,1
1155.0333,  0.14758318,2,1
1155.0667,  0.35153873,3,1
1155.1000,  0.61083525,4,1
1155.1333,  0.77118345,5,1
1155.1667,  0.94692256,6,1
1155.2000,  0.99604921,7,1
1155.2333,  0.92971857,8,1
1155.2667,  0.91858757,9,1
1155.3000,  0.95105652,10,0
1155.3333,  0.90166896,11,1
1155.3667,  0.73196032,12,1
1155.4000,  0.65681729,13,1
1155.4333,  0.36521368,14,1
1155.4667,  0.15826549,15,1
1155.5000,  0.00000000,16,0
1155.5333, -0.17057140,17,1
1155.5667, -0.44037093,18,1
1155.6000, -0.58778525,19,0
1155.6333, -0.78083965,20,1
1155.6667, -0.88388207,21,1
1155.7000, -1.09081280,22,1
1155.7333, -0.94334710,23,1
1155.7667, -1.00620736,24,1
1155.8000, -0.96763632,25,1
1155.8333, -0.88805335,26,1
1155.8667, -0.63236370,27,1
1155.9000, -0.65763493,28,1
1155.9333, -0.34497186,29,1
1155.9667, -0.19286009,30,1
1156.0000,  0.01694562,1,1
1156.0333,  0.22755134,2,1
1156.0667,  0.35707254,3,1
1156.1000,  0.56709976,4,1
1156.1333,  0.74314483,5,0
1156.1667,  0.84488182,6,1
1156.2000,  0.93734546,7,1
1156.2333,  0.95193250,8,1
1156.2667,  1.05223517,9,1
1156.3000,  1.05914816,10,1
1156.3333,  0.84023970,11,1
1156.3667,  0.77205622,12,1
1156.4000,  0.61844537,13,1
1156.4333,  0.36543851,14,1
1156.4667,  0.16147771,15,1
1156.5000,  0.06172250,16,1
1156.5333, -0.17058309,17,1
1156.5667, -0.36850829,18,1
1156.6000, -0.64674360,19,1
1156.6333, -0.79741635,20,1
1156.6667, -0.90245456,21,1
1156.7000, -0.83951105,22,1
1156.7333, -1.02978571,23,1
1156.7667, -1.07330357,24,1
1156.8000, -0.93454547,25,1
1156.8333, -0.93684686,26,1
1156.8667, -0.78013321,27,1
1156.9000, -0.56194470,28,1
1156.9333, -0.42259770,29,1
1156.9667, -0.17036564,30,1
1157.0000, -0.00000000,1,0
1157.0333,  0.20791169,2,0
1157.0667,  0.49327713,3,1
1157.1000,  0.68540683,4,1
1157.1333,  0.69704964,5,1
1157.1667,  0.87846420,6,1
1157.2000,  0.97009109,7,1
1157.2333,  0.96835731,8,1
1157.2667,  1.01507553,9,1
1157.3000,  0.83092852,10,1
1157.3333,  0.83270994,11,1
1157.3667,  0.72024356,12,1
1157.4000,  0.58778525,13,0
1157.4333,  0.43305739,14,1
1157.4667,  0.24908769,15,1
1157.5000,  0.11005383,16,1
1157.5333, -0.14545958,17,1
1157.5667, -0.38193755,18,1
1157.6000, -0.54082679,19,1
1157.6333, -0.83704891,20,1
1157.6667, -0.86602540,21,0
1157.7000, -0.96649395,22,1
1157.7333, -1.01952824,23,1
1157.7667, -0.91004785,24,1
1157.8000, -0.97690680,25,1
1157.8333, -0.90641989,26,1
1157.8667, -0.74314483,27,0
1157.9000, -0.58778525,28,0
1157.9333, -0.27875466,29,1
1157.9667, -0.23299733,30,1
1158.0000,  0.05985281,1,1
1158.0333,  0.28733378,2,1
1158.0667,  0.37386802,3,1
1158.1000,  0.57253894,4,1
1158.1333,  0.79694034,5,1
1158.1667,  0.85524058,6,1
1158.2000,  0.91833782,7,1
1158.2333,  1.04597561,8,1
1158.2667,  1.01993881,9,1
1158.3000,  0.95105652,10,0
1158.3333,  0.96289841,11,1
1158.3667,  0.74314483,12,0
1158.4000,  0.65576380,13,1
1158.4333,  0.40673664,14,0
1158.4667,  0.25246894,15,1
1158.5000, -0.03976979,16,1
1158.5333, -0.32572169,17,1
1158.5667, -0.33949663,18,1
1158.6000, -0.53720408,19,1
1158.6333, -0.75896207,20,1
1158.6667, -0.76972521,21,1
1158.7000, -0.90837349,22,1
1158.7333, -1.00906416,23,1
1158.7667, -1.05064683,24,1
1158.8000, -0.97031300,25,1
1158.8333, -0.95434485,26,1
1158.8667, -0.70885859,27,1
1158.9000, -0.66954369,28,1
1158.9333, -0.46977020,29,1
1158.9667, -0.15617569,30,1
1159.0000,  0.07389906,1,1
1159.0333,  0.27535146,2,1
1159.0667,  0.50840498,3,1
1159.1000,  0.56698537,4,1
1159.1333,  0.72727229,5,1
1159.1667,  0.95288266,6,1
1159.2000,  0.90750637,7,1
1159.2333,  1.06763272,8,1
1159.2667,  1.07829319,9,1
1159.3000,  0.97497946,10,1
1159.3333,  0.89323799,11,1
1159.3667,  0.74314483,12,0
1159.4000,  0.61628656,13,1
1159.4333,  0.40673664,14,0
1159.4667,  0.19259600,15,1
1159.5000, -0.10804064,16,1
1159.5333, -0.16084845,17,1
1159.5667, -0.39145328,18,1
1159.6000, -0.56000397,19,1
1159.6333, -0.68325310,20,1
1159.6667, -0.89032103,21,1
1159.7000, -0.99199729,22,1
1159.7333, -0.92436922,23,1
1159.7667, -0.99452190,24,0
1159.8000, -0.99022051,25,1
1159.8333, -0.88363183,26,1
1159.8667, -0.81163132,27,1
1159.9000, -0.57136120,28,1
1159.9333, -0.40673664,29,0
1159.9667, -0.23683544,30,1
1160.0000, -0.00000000,1,0
1160.0333,  0.15959277,2,1
1160.0667,  0.35925653,3,1
1160.1000,  0.60193033,4,1
1160.1333,  0.71733646,5,1
1160.1667,  0.76111120,6,1
1160.2000,  0.91872903,7,1
1160.2333,  0.97303795,8,1
1160.2667,  0.99452190,9,0
1160.3000,  0.86888413,10,1
1160.3333,  0.94056079,11,1
1160.3667,  0.81570501,12,1
1160.4000,  0.62425673,13,1
1160.4333,  0.36813973,14,1
1160.4667,  0.20791169,15,0
1160.5000,  0.00000000,16,0
1160.5333, -0.16856364,17,1
1160.5667, -0.32857255,18,1
1160.6000, -0.59816651,19,1
1160.6333, -0.80558007,20,1
1160.6667, -0.86602540,21,0
1160.7000, -0.95105652,22,0
1160.7333, -0.99452190,23,0
1160.7667, -1.07808257,24,1
1160.8000, -0.92116018,25,1
1160.8333, -0.92222646,26,1
1160.8667, -0.77308994,27,1
1160.9000, -0.62307507,28,1
1160.9333, -0.31503975,29,1
1160.9667, -0.14886093,30,1
1161.0000, -0.11236601,1,1
1161.0333,  0.12400826,2,1
1161.0667,  0.47154516,3,1
1161.1000,  0.58778525,4,0
1161.1333,  0.72228680,5,1
1161.1667,  0.91577642,6,1
1161.2000,  0.95105652,7,0
1161.2333,  1.01964880,8,1
1161.2667,  0.93531587,9,1
1161.3000,  0.93918787,10,1
1161.3333,  0.83394524,11,1
1161.3667,  0.82488347,12,1
1161.4000,  0.56409380,13,1
1161.4333,  0.40673664,14,0
1161.4667,  0.22547513,15,1
1161.5000, -0.03404335,16,1
1161.5333, -0.15737248,17,1
1161.5667, -0.31098072,18,1
1161.6000, -0.58778525,19,0
1161.6333, -0.71974860,20,1
1161.6667, -0.79289553,21,1
1161.7000, -0.93033464,22,1
1161.7333, -1.05788978,23,1
1161.7667, -0.92514449,24,1
1161.8000, -0.97371700,25,1
1161.8333, -0.86602540,26,0
1161.8667, -0.76153380,27,1
1161.9000, -0.59847070,28,1
1161.9333, -0.34151623,29,1
1161.9667, -0.23742585,30,1
1162.0000,  0.07120612,1,1
1162.0333,  0.28362262,2,1
1162.0667,  0.45911493,3,1
1162.1000,  0.62083565,4,1
1162.1333,  0.69474428,5,1
1162.1667,  0.86602540,6,0
1162.2000,  0.87629199,7,1
1162.2333,  0.83359654,8,1
1162.2667,  0.99452190,9,0
1162.3000,  1.00087366,10,1
1162.3333,  0.85370016,11,1
1162.3667,  0.75687087,12,1
1162.4000,  0.62822599,13,1
1162.4333,  0.41991216,14,1
1162.4667,  0.17897105,15,1
1162.5000, -0.01195038,16,1
1162.5333, -0.20791169,17,0
1162.5667, -0.40673664,18,0
1162.6000, -0.47218344,19,1
1162.6333, -0.70653280,20,1
1162.6667, -0.79888195,21,1
1162.7000, -0.89303808,22,1
1162.7333, -0.93232578,23,1
1162.7667, -0.98183001,24,1
1162.8000, -0.90928848,25,1
1162.8333, -0.81744793,26,1
1162.8667, -0.85007990,27,1
1162.9000, -0.68075957,28,1
1162.9333, -0.47693502,29,1
1162.9667, -0.23479577,30,1
1163.0000, -0.03845870,1,1
1163.0333,  0.12741490,2,1
1163.0667,  0.36359299,3,1
1163.1000,  0.53191667,4,1
1163.1333,  0.78358760,5,1
1163.1667,  0.93647833,6,1
1163.2000,  0.90728738,7,1
1163.2333,  1.05501498,8,1
1163.2667,  1.04082989,9,1
1163.3000,  0.97771795,10,1
1163.3333,  0.86602540,11,0
1163.3667,  0.65880168,12,1
1163.4000,  0.54186680,13,1
1163.4333,  0.29589018,14,1
1163.4667,  0.20791169,15,0
1163.5000,  0.07583930,16,1
1163.5333, -0.27349964,17,1
1163.5667, -0.40673664,18,0
1163.6000, -0.66645469,19,1
1163.6333, -0.69683677,20,1
1163.6667, -0.88135831,21,1
1163.7000, -1.07759077,22,1
1163.7333, -0.99452190,23,0
1163.7667, -1.05568118,24,1
1163.8000, -0.98701588,25,1
1163.8333, -0.90043149,26,1
1163.8667, -0.81977012,27,1
1163.9000, -0.58778525,28,0
1163.9333, -0.36151629,29,1
1163.9667, -0.17410356,30,1
1164.0000, -0.09186204,1,1
1164.0333,  0.17111600,2,1
1164.0667,  0.40673664,3,0
1164.1000,  0.65130798,4,1
1164.1333,  0.84002024,5,1
1164.1667,  0.86602540,6,0
1164.2000,  0.90979846,7,1
1164.2333,  1.11724668,8,1
1164.2667,  0.96237174,9,1
1164.3000,  1.04887135,10,1
1164.3333,  0.86602540,11,0
1164.3667,  0.66623062,12,1
1164.4000,  0.55022554,13,1
1164.4333,  0.49387808,14,1
1164.4667,  0.20791169,15,0
1164.5000,  0.04819569,16,1
1164.5333, -0.18982697,17,1
1164.5667, -0.46456341,18,1
1164.6000, -0.56464044,19,1
1164.6333, -0.74314483,20,0
1164.6667, -0.90700545,21,1
1164.7000, -0.97036930,22,1
1164.7333, -0.94162517,23,1
1164.7667, -1.01289362,24,1
1164.8000, -1.02465224,25,1
1164.8333, -0.88296712,26,1
1164.8667, -0.77165857,27,1
1164.9000, -0.62319747,28,1
1164.9333, -0.42152292,29,1
1164.9667, -0.21943873,30,1
1165.0000,  0.01224340,1,1
1165.0333,  0.23515631,2,1
1165.0667,  0.47684876,3,1
1165.1000,  0.60748164,4,1
1165.1333,  0.72047332,5,1
1165.1667,  0.86602540,6,0
1165.2000,  0.95105652,7,0
1165.2333,  0.99452190,8,0
1165.2667,  0.99452190,9,0
1165.3000,  0.94100855,10,1
1165.3333,  0.83186690,11,1
1165.3667,  0.68255987,12,1
1165.4000,  0.65388762,13,1
1165.4333,  0.40673664,14,0
1165.4667,  0.20791169,15,0
1165.5000, -0.07335481,16,1
1165.5333, -0.23091123,17,1
1165.5667, -0.33479126,18,1
1165.6000, -0.57626930,19,1
1165.6333, -0.83513915,20,1
1165.6667, -0.86602540,21,0
1165.7000, -0.98874969,22,1
1165.7333, -1.01047946,23,1
1165.7667, -0.96312549,24,1
1165.8000, -0.95105652,25,0
1165.8333, -0.84856545,26,1
1165.8667, -0.75802306,27,1
1165.9000, -0.56330898,28,1
1165.9333, -0.41847473,29,1
1165.9667, -0.14205216,30,1
1166.0000,  0.02178977,1,1
1166.0333,  0.23211921,2,1
1166.0667,  0.51849153,3,1
1166.1000,  0.62304365,4,1
1166.1333,  0.74314483,5,0
1166.1667,  0.94077941,6,1
1166.2000,  0.95105652,7,0
1166.2333,  1.07901907,8,1
1166.2667,  0.91621776,9,1
1166.3000,  0.88629467,10,1
1166.3333,  0.88064568,11,1
1166.3667,  0.62062943,12,1
1166.4000,  0.64571897,13,1
1166.4333,  0.43996693,14,1
1166.4667,  0.22572607,15,1
1166.5000, -0.06490821,16,1
1166.5333, -0.20791169,17,0
1166.5667, -0.45438787,18,1
1166.6000, -0.55167215,19,1
1166.6333, -0.80185499,20,1
1166.6667, -0.88655387,21,1
1166.7000, -0.93934793,22,1
1166.7333, -1.10881565,23,1
1166.7667, -0.94583624,24,1
1166.8000, -1.03156161,25,1
1166.8333, -0.86602540,26,0
1166.8667, -0.68924222,27,1
1166.9000, -0.64582995,28,1
1166.9333, -0.48594119,29,1
1166.9667, -0.27574553,30,1
1167.0000, -0.03269583,1,1
1167.0333,  0.22590413,2,1
1167.0667,  0.37371044,3,1
1167.1000,  0.60407114,4,1
1167.1333,  0.67766159,5,1
1167.1667,  0.93707737,6,1
1167.2000,  0.95105652,7,0
1167.2333,  0.94116928,8,1
1167.2667,  1.02222260,9,1
1167.3000,  1.04036462,10,1
1167.3333,  0.89556663,11,1
1167.3667,  0.70382963,12,1
1167.4000,  0.51867769,13,1
1167.4333,  0.37149553,14,1
1167.4667,  0.25816279,15,1
1167.5000, -0.13457268,16,1
1167.5333, -0.09250711,17,1
1167.5667, -0.33595113,18,1
1167.6000, -0.48140214,19,1
1167.6333, -0.70784709,20,1
1167.6667, -0.84109353,21,1
1167.7000, -0.83332566,22,1
1167.7333, -1.03941088,23,1
1167.7667, -0.99452190,24,0
1167.8000, -0.96547329,25,1
1167.8333, -0.84052447,26,1
1167.8667, -0.74314483,27,0
1167.9000, -0.53319973,28,1
1167.9333, -0.42453790,29,1
1167.9667, -0.22101541,30,1
1168.0000, -0.02525037,1,1
1168.0333,  0.28639654,2,1
1168.0667,  0.43124373,3,1
1168.1000,  0.54572881,4,1
1168.1333,  0.82311972,5,1
1168.1667,  0.91749620,6,1
1168.2000,  0.95105652,7,0
1168.2333,  0.99452190,8,0
1168.2667,  1.01827636,9,1
1168.3000,  0.88128098,10,1
1168.3333,  0.87980023,11,1
1168.3667,  0.73080352,12,1
1168.4000,  0.58778525,13,0
1168.4333,  0.34886167,14,1
1168.4667,  0.28281496,15,1
1168.5000,  0.06519561,16,1
1168.5333, -0.13291302,17,1
1168.5667, -0.43295808,18,1
1168.6000, -0.58778525,19,0
1168.6333, -0.63738081,20,1
1168.6667, -0.81615886,21,1
1168.7000, -0.92918410,22,1
1168.7333, -0.92975612,23,1
1168.7667, -1.09417580,24,1
1168.8000, -0.95105652,25,0
1168.8333, -0.84825507,26,1
1168.8667, -0.79540575,27,1
1168.9000, -0.60795144,28,1
1168.9333, -0.49906848,29,1
1168.9667, -0.29166945,30,1
1169.0000,  0.00000000,1,0
1169.0333,  0.24481425,2,1
1169.0667,  0.44261118,3,1
1169.1000,  0.57582265,4,1
1169.1333,  0.82771570,5,1
1169.1667,  0.84412448,6,1
1169.2000,  0.97540973,7,1
1169.2333,  0.93715766,8,1
1169.2667,  1.00969312,9,1
1169.3000,  0.92139067,10,1
1169.3333,  0.87756796,11,1
1169.3667,  0.76721174,12,1
1169.4000,  0.54562834,13,1
1169.4333,  0.40673664,14,0
1169.4667,  0.23051662,15,1
1169.5000, -0.04473208,16,1
1169.5333, -0.24173710,17,1
1169.5667, -0.42185111,18,1
1169.6000, -0.47420709,19,1
1169.6333, -0.70761194,20,1
1169.6667, -0.78685698,21,1
1169.7000, -0.98152591,22,1
1169.7333, -0.99452190,23,0
1169.7667, -1.08012284,24,1
1169.8000, -0.97380802,25,1
1169.8333, -0.83771213,26,1
1169.8667, -0.68684718,27,1
1169.9000, -0.63897798,28,1
1169.9333, -0.43307503,29,1
1169.9667, -0.29363435,30,1
1170.0000, -0.04992292,1,1
1170.0333,  0.14003204,2,1
1170.0667,  0.35261470,3,1
1170.1000,  0.58778525,4,0
1170.1333,  0.71204232,5,1
1170.1667,  0.82123833,6,1
1170.2000,  1.01564306,7,1
1170.2333,  0.98445541,8,1
1170.2667,  1.00674833,9,1
1170.3000,  0.95105652,10,0
1170.3333,  0.92557485,11,1
1170.3667,  0.79491815,12,1
1170.4000,  0.56612451,13,1
1170.4333,  0.43057291,14,1
1170.4667,  0.28105302,15,1
1170.5000, -0.00000000,16,0
1170.5333, -0.23158220,17,1
1170.5667, -0.35942062,18,1
1170.6000, -0.62883502,19,1
1170.6333, -0.86548934,20,1
1170.6667, -0.82970472,21,1
1170.7000, -1.01379288,22,1
1170.7333, -0.96200526,23,1
1170.7667, -0.99452190,24,0
1170.8000, -0.98511491,25,1
1170.8333, -0.89615791,26,1
1170.8667, -0.70195598,27,1
1170.9000, -0.61734098,28,1
1170.9333, -0.42169623,29,1
1170.9667, -0.28006034,30,1
1171.0000,  0.05047863,1,1
1171.0333,  0.37013738,2,1
1171.0667,  0.39461714,3,1
1171.1000,  0.57029723,4,1
1171.1333,  0.72374172,5,1
1171.1667,  0.84747304,6,1
1171.2000,  0.83994430,7,1
1171.2333,  0.99452190,8,0
1171.2667,  0.95710160,9,1
1171.3000,  0.99412839,10,1
1171.3333,  0.80051706,11,1
1171.3667,  0.76261870,12,1
1171.4000,  0.56620275,13,1
1171.4333,  0.44888793,14,1
1171.4667,  0.23723428,15,1
1171.5000, -0.07343655,16,1
1171.5333, -0.19660896,17,1
1171.5667, -0.43541079,18,1
1171.6000, -0.73323875,19,1
1171.6333, -0.85007315,20,1
1171.6667, -0.82154724,21,1
1171.7000, -0.93286517,22,1
1171.7333, -0.99452190,23,0
1171.7667, -1.10118703,24,1
1171.8000, -0.95105652,25,0
1171.8333, -0.81352528,26,1
1171.8667, -0.69202909,27,1
1171.9000, -0.48153820,28,1
1171.9333, -0.37613673,29,1
1171.9667, -0.11683274,30,1
1172.0000, -0.00000000,1,0
1172.0333,  0.23586571,2,1
1172.0667,  0.51473993,3,1
1172.1000,  0.62129942,4,1
1172.1333,  0.79537400,5,1
1172.1667,  0.86602540,6,0
1172.2000,  0.92772890,7,1
1172.2333,  1.02850529,8,1
1172.2667,  0.96928507,9,1
1172.3000,  0.91754741,10,1
1172.3333,  0.82443525,11,1
1172.3667,  0.78784882,12,1
1172.4000,  0.56885938,13,1
1172.4333,  0.30771461,14,1
1172.4667,  0.20791169,15,0
1172.5000,  0.04524014,16,1
1172.5333, -0.20791169,17,0
1172.5667, -0.34402319,18,1
1172.6000, -0.58778525,19,0
1172.6333, -0.74314483,20,0
1172.6667, -0.83860993,21,1
1172.7000, -0.95105652,22,0
1172.7333, -0.99452190,23,0
1172.7667, -1.03689542,24,1
1172.8000, -0.97078232,25,1
1172.8333, -0.85582327,26,1
1172.8667, -0.78511553,27,1
1172.9000, -0.58778525,28,0
1172.9333, -0.45788671,29,1
1172.9667, -0.23582896,30,1
1173.0000, -0.01826412,1,1
1173.0333,  0.26483960,2,1
1173.0667,  0.32004546,3,1
1173.1000,  0.57464870,4,1
1173.1333,  0.74314483,5,0
1173.1667,  0.79001092,6,1
1173.2000,  0.96476639,7,1
1173.2333,  0.98344564,8,1
1173.2667,  1.03122404,9,1
1173.3000,  0.96964631,10,1
1173.3333,  0.83217467,11,1
1173.3667,  0.76433461,12,1
1173.4000,  0.58778525,13,0
1173.4333,  0.37642281,14,1
1173.4667,  0.15147562,15,1
1173.5000, -0.03468763,16,1
1173.5333, -0.19654821,17,1
1173.5667, -0.38586061,18,1
1173.6000, -0.56594161,19,1
1173.6333, -0.73124722,20,1
1173.6667, -0.83916093,21,1
1173.7000, -0.91042128,22,1
1173.7333, -0.92627349,23,1
1173.7667, -0.95306074,24,1
1173.8000, -0.95105652,25,0
1173.8333, -0.82793611,26,1
1173.8667, -0.72115890,27,1
1173.9000, -0.67198052,28,1
1173.9333, -0.46525570,29,1
1173.9667, -0.17016967,30,1
1174.0000,  0.05811643,1,1
1174.0333,  0.23187871,2,1
1174.0667,  0.29753154,3,1
1174.1000,  0.60696087,4,1
1174.1333,  0.79070734,5,1
1174.1667,  0.96981897,6,1
1174.2000,  0.91447592,7,1
1174.2333,  1.02504305,8,1
1174.2667,  0.92980625,9,1
1174.3000,  0.96743473,10,1
1174.3333,  0.90743616,11,1
1174.3667,  0.74314483,12,0
1174.4000,  0.49210193,13,1
1174.4333,  0.30879961,14,1
1174.4667,  0.20791169,15,0
1174.5000,  0.02756889,16,1
1174.5333, -0.17841608,17,1
1174.5667, -0.34244723,18,1
1174.6000, -0.56553538,19,1
1174.6333, -0.76162886,20,1
1174.6667, -0.86602540,21,0
1174.7000, -0.96375814,22,1
1174.7333, -1.12623182,23,1
1174.7667, -1.08409820,24,1
1174.8000, -0.89239905,25,1
1174.8333, -0.90815953,26,1
1174.8667, -0.84256998,27,1
1174.9000, -0.56596203,28,1
1174.9333, -0.43045256,29,1
1174.9667, -0.31256418,30,1
1175.0000, -0.01216966,1,1
1175.0333,  0.22482858,2,1
1175.0667,  0.40673664,3,0
1175.1000,  0.68952063,4,1
1175.1333,  0.75630084,5,1
1175.1667,  0.81261407,6,1
1175.2000,  0.82237894,7,1
1175.2333,  1.01352176,8,1
1175.2667,  0.96620262,9,1
1175.3000,  0.95105652,10,0
1175.3333,  0.93493445,11,1
1175.3667,  0.69752592,12,1
1175.4000,  0.56379413,13,1
1175.4333,  0.32370761,14,1
1175.4667,  0.16685091,15,1
1175.5000,  0.04431046,16,1
1175.5333, -0.18780956,17,1
1175.5667, -0.38154933,18,1
1175.6000, -0.54124641,19,1
1175.6333, -0.75473112,20,1
1175.6667, -0.86602540,21,0
1175.7000, -1.02899190,22,1
1175.7333, -1.02591192,23,1
1175.7667, -0.97384876,24,1
1175.8000, -0.78422811,25,1
1175.8333, -0.97538972,26,1
1175.8667, -0.79880584,27,1
1175.9000, -0.61174537,28,1
1175.9333, -0.56426549,29,1
1175.9667, -0.32360900,30,1
1176.0000,  0.05750376,1,1
1176.0333,  0.16239408,2,1
1176.0667,  0.31221183,3,1
1176.1000,  0.47437629,4,1
1176.1333,  0.68074023,5,1
1176.1667,  0.86602540,6,0
1176.2000,  1.03949799,7,1
1176.2333,  1.05593547,8,1
1176.2667,  1.06096108,9,1
1176.3000,  0.87356178,10,1
1176.3333,  0.89442794,11,1
1176.3667,  0.73235605,12,1
1176.4000,  0.62006172,13,1
1176.4333,  0.40673664,14,0
1176.4667,  0.20791169,15,0
1176.5000, -0.07592457,16,1
1176.5333, -0.20791169,17,0
1176.5667, -0.40673664,18,0
1176.6000, -0.55540460,19,1
1176.6333, -0.74314483,20,0
1176.6667, -0.84636497,21,1
1176.7000, -0.98319588,22,1
1176.7333, -0.99452190,23,0
1176.7667, -0.99452190,24,0
1176.8000, -0.90966943,25,1
1176.8333, -0.71916721,26,1
1176.8667, -0.69731690,27,1
1176.9000, -0.55379357,28,1
1176.9333, -0.30130535,29,1
1176.9667, -0.29607612,30,1
1177.0000, -0.09551312,1,1
1177.0333,  0.19761580,2,1
1177.0667,  0.42717615,3,1
1177.1000,  0.65068933,4,1
1177.1333,  0.72984669,5,1
1177.1667,  0.88390878,6,1
1177.2000,  1.03384353,7,1
1177.2333,  0.99452190,8,0
1177.2667,  0.96426339,9,1
1177.3000,  0.95105652,10,0
1177.3333,  0.83320859,11,1
1177.3667,  0.77286390,12,1
1177.4000,  0.53811338,13,1
1177.4333,  0.36969763,14,1
1177.4667,  0.20791169,15,0
1177.5000,  0.05119559,16,1
1177.5333, -0.29297882,17,1
1177.5667, -0.40673664,18,0
1177.6000, -0.57654690,19,1
1177.6333, -0.79645386,20,1
1177.6667, -0.92422002,21,1
1177.7000, -0.95105652,22,0
1177.7333, -1.07421050,23,1
1177.7667, -0.97456742,24,1
1177.8000, -0.95105652,25,0
1177.8333, -0.93950115,26,1
1177.8667, -0.77030756,27,1
1177.9000, -0.56816350,28,1
1177.9333, -0.43536174,29,1
1177.9667, -0.20791169,30,0
1178.0000, -0.00000000,1,0
1178.0333,  0.09954680,2,1
1178.0667,  0.38801386,3,1
1178.1000,  0.67453788,4,1
1178.1333,  0.82633986,5,1
1178.1667,  0.88204075,6,1
1178.2000,  0.92934785,7,1
1178.2333,  1.02991011,8,1
1178.2667,  0.85354638,9,1
1178.3000,  0.95105652,10,0
1178.3333,  0.83034858,11,1
1178.3667,  0.71386390,12,1
1178.4000,  0.62598443,13,1
1178.4333,  0.32216405,14,1
1178.4667,  0.26970678,15,1
1178.5000,  0.05881372,16,1
1178.5333, -0.17813999,17,1
1178.5667, -0.48647910,18,1
1178.6000, -0.54338385,19,1
1178.6333, -0.74314483,20,0
1178.6667, -0.91911393,21,1
1178.7000, -1.01251293,22,1
1178.7333, -1.01858428,23,1
1178.7667, -0.94175960,24,1
1178.8000, -0.98649521,25,1
1178.8333, -0.88698417,26,1
1178.8667, -0.86194781,27,1
1178.9000, -0.50793865,28,1
1178.9333, -0.37546934,29,1
1178.9667, -0.25008172,30,1
1179.0000, -0.00000000,1,0
1179.0333,  0.17395163,2,1
1179.0667,  0.40673664,3,0
1179.1000,  0.49140611,4,1
1179.1333,  0.77907758,5,1
1179.1667,  0.88475689,6,1
1179.2000,  0.90083244,7,1
1179.2333,  0.94109515,8,1
