time_stamp,function,phase,has_anomaly
954.8333,  0.00000000,4.952197e+00,0
954.8667,  0.00000000,5.161846e+00,0
954.9000,  0.00000000,5.371495e+00,0
954.9333,  0.00000000,5.581144e+00,0
954.9667,  0.00000000,5.790793e+00,0
955.0000,  1.00000000,6.000442e+00,0
955.0333,  0.00000000,6.210091e+00,0
955.0667,  0.00000000,1.365546e-01,0
955.1000,  0.00000000,3.462035e-01,0
955.1333,  0.00000000,5.558525e-01,0
955.1667,  0.00000000,7.655014e-01,0
955.2000,  0.00000000,9.751504e-01,0
955.2333,  0.00000000,1.184799e+00,0
955.2667,  0.00000000,1.394448e+00,0
955.3000,  0.00000000,1.604097e+00,0
955.3333,  0.00000000,1.813746e+00,0
955.3667,  0.00000000,2.023395e+00,0
955.4000,  0.00000000,2.233044e+00,0
955.4333,  0.00000000,2.442693e+00,0
955.4667,  0.00000000,2.652342e+00,0
955.5000,  0.00000000,2.861991e+00,0
955.5333,  0.00000000,3.071640e+00,0
955.5667,  0.00000000,3.281289e+00,0
955.6000,  0.00000000,3.490938e+00,0
955.6333,  0.00000000,3.700587e+00,0
955.6667,  0.00000000,3.910236e+00,0
955.7000,  0.00000000,4.119885e+00,0
955.7333,  0.00000000,4.329534e+00,0
955.7667,  0.00000000,4.539183e+00,0
955.8000,  0.00000000,4.748831e+00,0
955.8333,  0.00000000,4.958480e+00,0
955.8667,  0.00000000,5.168129e+00,0
955.9000,  0.00000000,5.377778e+00,0
955.9333,  0.00000000,5.587427e+00,0
955.9667,  0.00000000,5.797076e+00,0
956.0000,  1.00000000,6.006725e+00,0
956.0333,  0.00000000,6.216374e+00,0
956.0667,  0.00000000,1.428377e-01,0
956.1000,  0.00000000,3.524867e-01,0
956.1333,  0.00000000,5.621356e-01,0
956.1667,  0.00000000,7.717846e-01,0
956.2000,  0.00000000,9.814335e-01,0
956.2333,  0.00000000,1.191082e+00,0
956.2667,  0.00000000,1.400731e+00,0
956.3000,  0.00000000,1.610380e+00,0
956.3333,  0.00000000,1.820029e+00,0
956.3667,  0.00000000,2.029678e+00,0
956.4000,  0.00000000,2.239327e+00,0
956.4333,  0.00000000,2.448976e+00,0
956.4667,  0.00000000,2.658625e+00,0
956.5000,  0.00000000,2.868274e+00,0
956.5333,  0.00000000,3.077923e+00,0
956.5667,  0.00000000,3.287572e+00,0
956.6000,  0.00000000,3.497221e+00,0
956.6333,  0.00000000,3.706870e+00,0
956.6667,  0.00000000,3.916519e+00,0
956.7000,  0.00000000,4.126168e+00,0
956.7333,  0.00000000,4.335817e+00,0
956.7667,  0.00000000,4.545466e+00,0
956.8000,  0.00000000,4.755115e+00,0
956.8333,  0.00000000,4.964764e+00,0
956.8667,  0.00000000,5.174413e+00,0
956.9000,  0.00000000,5.384061e+00,0
956.9333,  0.00000000,5.593710e+00,0
956.9667,  0.00000000,5.803359e+00,0
957.0000,  1.00000000,6.013008e+00,0
957.0333,  0.00000000,6.222657e+00,0
957.0667,  0.00000000,1.491209e-01,0
957.1000,  0.00000000,3.587699e-01,0
957.1333,  0.00000000,5.684188e-01,0
957.1667,  0.00000000,7.780678e-01,0
957.2000,  0.00000000,9.877167e-01,0
957.2333,  0.00000000,1.197366e+00,0
957.2667,  0.00000000,1.407015e+00,0
957.3000,  0.00000000,1.616664e+00,0
957.3333,  0.00000000,1.826313e+00,0
957.3667,  0.00000000,2.035961e+00,0
957.4000,  0.00000000,2.245610e+00,0
957.4333,  0.00000000,2.455259e+00,0
957.4667,  0.00000000,2.664908e+00,0
957.5000,  0.00000000,2.874557e+00,0
957.5333,  0.00000000,3.084206e+00,0
957.5667,  0.00000000,3.293855e+00,0
957.6000,  0.00000000,3.503504e+00,0
957.6333,  0.00000000,3.713153e+00,0
957.6667,  0.00000000,3.922802e+00,0
957.7000,  0.00000000,4.132451e+00,0
957.7333,  0.00000000,4.342100e+00,0
957.7667,  0.00000000,4.551749e+00,0
957.8000,  0.00000000,4.761398e+00,0
957.8333,  0.00000000,4.971047e+00,0
957.8667,  0.00000000,5.180696e+00,0
957.9000,  0.00000000,5.390345e+00,0
957.9333,  0.00000000,5.599994e+00,0
957.9667,  0.00000000,5.809643e+00,0
958.0000,  1.00000000,6.019292e+00,0
958.0333,  0.00000000,6.228940e+00,0
958.0667,  0.00000000,1.554041e-01,0
958.1000,  0.00000000,3.650531e-01,0
958.1333,  0.00000000,5.747020e-01,0
958.1667,  0.00000000,7.843510e-01,0
958.2000,  0.00000000,9.939999e-01,0
958.2333,  0.00000000,1.203649e+00,0
958.2667,  0.00000000,1.413298e+00,0
958.3000,  0.00000000,1.622947e+00,0
958.3333,  0.00000000,1.832596e+00,0
958.3667,  0.00000000,2.042245e+00,0
958.4000,  0.00000000,2.251894e+00,0
958.4333,  0.00000000,2.461543e+00,0
958.4667,  0.00000000,2.671192e+00,0
958.5000,  0.00000000,2.880840e+00,0
958.5333,  0.00000000,3.090489e+00,0
958.5667,  0.00000000,3.300138e+00,0
958.6000,  0.00000000,3.509787e+00,0
958.6333,  0.00000000,3.719436e+00,0
958.6667,  0.00000000,3.929085e+00,0
958.7000,  0.00000000,4.138734e+00,0
958.7333,  0.00000000,4.348383e+00,0
958.7667,  0.00000000,4.558032e+00,0
958.8000,  0.00000000,4.767681e+00,0
958.8333,  0.00000000,4.977330e+00,0
958.8667,  0.00000000,5.186979e+00,0
958.9000,  0.00000000,5.396628e+00,0
958.9333,  0.00000000,5.606277e+00,0
958.9667,  0.00000000,5.815926e+00,0
959.0000,  1.00000000,6.025575e+00,0
959.0333,  0.00000000,6.235224e+00,0
959.0667,  0.00000000,1.616873e-01,0
959.1000,  0.00000000,3.713363e-01,0
959.1333,  0.00000000,5.809852e-01,0
959.1667,  0.00000000,7.906342e-01,0
959.2000,  0.00000000,1.000283e+00,0
959.2333,  0.00000000,1.209932e+00,0
959.2667,  0.00000000,1.419581e+00,0
959.3000,  0.00000000,1.629230e+00,0
959.3333,  0.00000000,1.838879e+00,0
959.3667,  0.00000000,2.048528e+00,0
959.4000,  0.00000000,2.258177e+00,0
959.4333,  0.00000000,2.467826e+00,0
959.4667,  0.00000000,2.677475e+00,0
959.5000,  0.00000000,2.887124e+00,0
959.5333,  0.00000000,3.096773e+00,0
959.5667,  0.00000000,3.306422e+00,0
959.6000,  0.00000000,3.516070e+00,0
959.6333,  0.00000000,3.725719e+00,0
959.6667,  0.00000000,3.935368e+00,0
959.7000,  0.00000000,4.145017e+00,0
959.7333,  0.00000000,4.354666e+00,0
959.7667,  0.00000000,4.564315e+00,0
959.8000,  0.00000000,4.773964e+00,0
959.8333,  0.00000000,4.983613e+00,0
959.8667,  0.00000000,5.193262e+00,0
959.9000,  0.00000000,5.402911e+00,0
959.9333,  0.00000000,5.612560e+00,0
959.9667,  0.00000000,5.822209e+00,0
960.0000,  1.00000000,6.031858e+00,0
960.0333,  0.00000000,6.241507e+00,0
960.0667,  0.00000000,1.679705e-01,0
960.1000,  0.00000000,3.776194e-01,0
960.1333,  0.00000000,5.872684e-01,0
960.1667,  0.00000000,7.969173e-01,0
960.2000,  0.00000000,1.006566e+00,0
960.2333,  0.00000000,1.216215e+00,0
960.2667,  0.00000000,1.425864e+00,0
960.3000,  0.00000000,1.635513e+00,0
960.3333,  0.00000000,1.845162e+00,0
960.3667,  0.00000000,2.054811e+00,0
960.4000,  0.00000000,2.264460e+00,0
960.4333,  0.00000000,2.474109e+00,0
960.4667,  0.00000000,2.683758e+00,0
960.5000,  0.00000000,2.893407e+00,0
960.5333,  0.00000000,3.103056e+00,0
960.5667,  0.00000000,3.312705e+00,0
960.6000,  0.00000000,3.522354e+00,0
960.6333,  0.00000000,3.732003e+00,0
960.6667,  0.00000000,3.941652e+00,0
960.7000,  0.00000000,4.151301e+00,0
960.7333,  0.00000000,4.360949e+00,0
960.7667,  0.00000000,4.570598e+00,0
960.8000,  0.00000000,4.780247e+00,0
960.8333,  0.00000000,4.989896e+00,0
960.8667,  0.00000000,5.199545e+00,0
960.9000,  0.00000000,5.409194e+00,0
960.9333,  0.00000000,5.618843e+00,0
960.9667,  0.00000000,5.828492e+00,0
961.0000,  1.00000000,6.038141e+00,0
961.0333,  0.00000000,6.247790e+00,0
961.0667,  0.00000000,1.742537e-01,0
961.1000,  0.00000000,3.839026e-01,0
961.1333,  0.00000000,5.935516e-01,0
961.1667,  0.00000000,8.032005e-01,0
961.2000,  0.00000000,1.012849e+00,0
961.2333,  0.00000000,1.222498e+00,0
961.2667,  0.00000000,1.432147e+00,0
961.3000,  0.00000000,1.641796e+00,0
961.3333,  0.00000000,1.851445e+00,0
961.3667,  0.00000000,2.061094e+00,0
961.4000,  0.00000000,2.270743e+00,0
961.4333,  0.00000000,2.480392e+00,0
961.4667,  0.00000000,2.690041e+00,0
961.5000,  0.00000000,2.899690e+00,0
961.5333,  0.00000000,3.109339e+00,0
961.5667,  0.00000000,3.318988e+00,0
961.6000,  0.00000000,3.528637e+00,0
961.6333,  0.00000000,3.738286e+00,0
961.6667,  0.00000000,3.947935e+00,0
961.7000,  0.00000000,4.157584e+00,0
961.7333,  0.00000000,4.367233e+00,0
961.7667,  0.00000000,4.576882e+00,0
961.8000,  0.00000000,4.786531e+00,0
961.8333,  0.00000000,4.996180e+00,0
961.8667,  0.00000000,5.205828e+00,0
961.9000,  0.00000000,5.415477e+00,0
961.9333,  0.00000000,5.625126e+00,0
961.9667,  0.00000000,5.834775e+00,0
962.0000,  1.00000000,6.044424e+00,0
962.0333,  0.00000000,6.254073e+00,0
962.0667,  0.00000000,1.805369e-01,0
962.1000,  0.00000000,3.901858e-01,0
962.1333,  0.00000000,5.998348e-01,0
962.1667,  0.00000000,8.094837e-01,0
962.2000,  0.00000000,1.019133e+00,0
962.2333,  0.00000000,1.228782e+00,0
962.2667,  0.00000000,1.438431e+00,0
962.3000,  0.00000000,1.648080e+00,0
962.3333,  0.00000000,1.857728e+00,0
962.3667,  0.00000000,2.067377e+00,0
962.4000,  0.00000000,2.277026e+00,0
962.4333,  0.00000000,2.486675e+00,0
962.4667,  0.00000000,2.696324e+00,0
962.5000,  0.00000000,2.905973e+00,0
962.5333,  0.00000000,3.115622e+00,0
962.5667,  0.00000000,3.325271e+00,0
962.6000,  0.00000000,3.534920e+00,0
962.6333,  0.00000000,3.744569e+00,0
962.6667,  0.00000000,3.954218e+00,0
962.7000,  0.00000000,4.163867e+00,0
962.7333,  0.00000000,4.373516e+00,0
962.7667,  0.00000000,4.583165e+00,0
962.8000,  0.00000000,4.792814e+00,0
962.8333,  0.00000000,5.002463e+00,0
962.8667,  0.00000000,5.212112e+00,0
962.9000,  0.00000000,5.421761e+00,0
962.9333,  0.00000000,5.631410e+00,0
962.9667,  0.00000000,5.841059e+00,0
963.0000,  1.00000000,6.050707e+00,0
963.0333,  0.00000000,6.260356e+00,0
963.0667,  0.00000000,1.868200e-01,0
963.1000,  0.00000000,3.964690e-01,0
963.1333,  0.00000000,6.061179e-01,0
963.1667,  0.00000000,8.157669e-01,0
963.2000,  0.00000000,1.025416e+00,0
963.2333,  0.00000000,1.235065e+00,0
963.2667,  0.00000000,1.444714e+00,0
963.3000,  0.00000000,1.654363e+00,0
963.3333,  0.00000000,1.864012e+00,0
963.3667,  0.00000000,2.073661e+00,0
963.4000,  0.00000000,2.283310e+00,0
963.4333,  0.00000000,2.492958e+00,0
963.4667,  0.00000000,2.702607e+00,0
963.5000,  0.00000000,2.912256e+00,0
963.5333,  0.00000000,3.121905e+00,0
963.5667,  0.00000000,3.331554e+00,0
963.6000,  0.00000000,3.541203e+00,0
963.6333,  0.00000000,3.750852e+00,0
963.6667,  0.00000000,3.960501e+00,0
963.7000,  0.00000000,4.170150e+00,0
963.7333,  0.00000000,4.379799e+00,0
963.7667,  0.00000000,4.589448e+00,0
963.8000,  0.00000000,4.799097e+00,0
963.8333,  0.00000000,5.008746e+00,0
963.8667,  0.00000000,5.218395e+00,0
963.9000,  0.00000000,5.428044e+00,0
963.9333,  0.00000000,5.637693e+00,0
963.9667,  0.00000000,5.847342e+00,0
964.0000,  1.00000000,6.056991e+00,0
964.0333,  0.00000000,6.266640e+00,0
964.0667,  0.00000000,1.931032e-01,0
964.1000,  0.00000000,4.027522e-01,0
964.1333,  0.00000000,6.124011e-01,0
964.1667,  0.00000000,8.220501e-01,0
964.2000,  0.00000000,1.031699e+00,0
964.2333,  0.00000000,1.241348e+00,0
964.2667,  0.00000000,1.450997e+00,0
964.3000,  0.00000000,1.660646e+00,0
964.3333,  0.00000000,1.870295e+00,0
964.3667,  0.00000000,2.079944e+00,0
964.4000,  0.00000000,2.289593e+00,0
964.4333,  0.00000000,2.499242e+00,0
964.4667,  0.00000000,2.708891e+00,0
964.5000,  0.00000000,2.918540e+00,0
964.5333,  0.00000000,3.128189e+00,0
964.5667,  0.00000000,3.337837e+00,0
964.6000,  0.00000000,3.547486e+00,0
964.6333,  0.00000000,3.757135e+00,0
964.6667,  0.00000000,3.966784e+00,0
964.7000,  0.00000000,4.176433e+00,0
964.7333,  0.00000000,4.386082e+00,0
964.7667,  0.00000000,4.595731e+00,0
964.8000,  0.00000000,4.805380e+00,0
964.8333,  0.00000000,5.015029e+00,0
964.8667,  0.00000000,5.224678e+00,0
964.9000,  0.00000000,5.434327e+00,0
964.9333,  0.00000000,5.643976e+00,0
964.9667,  0.00000000,5.853625e+00,0
965.0000,  1.00000000,6.063274e+00,0
965.0333,  0.00000000,6.272923e+00,0
965.0667,  0.00000000,1.993864e-01,0
965.1000,  0.00000000,4.090354e-01,0
965.1333,  0.00000000,6.186843e-01,0
965.1667,  0.00000000,8.283333e-01,0
965.2000,  0.00000000,1.037982e+00,0
965.2333,  0.00000000,1.247631e+00,0
965.2667,  0.00000000,1.457280e+00,0
965.3000,  0.00000000,1.666929e+00,0
965.3333,  0.00000000,1.876578e+00,0
965.3667,  0.00000000,2.086227e+00,0
965.4000,  0.00000000,2.295876e+00,0
965.4333,  0.00000000,2.505525e+00,0
965.4667,  0.00000000,2.715174e+00,0
965.5000,  0.00000000,2.924823e+00,0
965.5333,  0.00000000,3.134472e+00,0
965.5667,  0.00000000,3.344121e+00,0
965.6000,  0.00000000,3.553770e+00,0
965.6333,  0.00000000,3.763419e+00,0
965.6667,  0.00000000,3.973068e+00,0
965.7000,  0.00000000,4.182716e+00,0
965.7333,  0.00000000,4.392365e+00,0
965.7667,  0.00000000,4.602014e+00,0
965.8000,  0.00000000,4.811663e+00,0
965.8333,  0.00000000,5.021312e+00,0
965.8667,  0.00000000,5.230961e+00,0
965.9000,  0.00000000,5.440610e+00,0
965.9333,  0.00000000,5.650259e+00,0
965.9667,  0.00000000,5.859908e+00,0
966.0000,  1.00000000,6.069557e+00,0
966.0333,  0.00000000,6.279206e+00,0
966.0667,  0.00000000,2.056696e-01,0
966.1000,  0.00000000,4.153185e-01,0
966.1333,  0.00000000,6.249675e-01,0
966.1667,  0.00000000,8.346164e-01,0
966.2000,  0.00000000,1.044265e+00,0
966.2333,  0.00000000,1.253914e+00,0
966.2667,  0.00000000,1.463563e+00,0
966.3000,  0.00000000,1.673212e+00,0
966.3333,  0.00000000,1.882861e+00,0
966.3667,  0.00000000,2.092510e+00,0
966.4000,  0.00000000,2.302159e+00,0
966.4333,  0.00000000,2.511808e+00,0
966.4667,  0.00000000,2.721457e+00,0
966.5000,  0.00000000,2.931106e+00,0
966.5333,  0.00000000,3.140755e+00,0
966.5667,  0.00000000,3.350404e+00,0
966.6000,  0.00000000,3.560053e+00,0
966.6333,  0.00000000,3.769702e+00,0
966.6667,  0.00000000,3.979351e+00,0
966.7000,  0.00000000,4.189000e+00,0
966.7333,  0.00000000,4.398649e+00,0
966.7667,  0.00000000,4.608298e+00,0
966.8000,  0.00000000,4.817946e+00,0
966.8333,  0.00000000,5.027595e+00,0
966.8667,  0.00000000,5.237244e+00,0
966.9000,  0.00000000,5.446893e+00,0
966.9333,  0.00000000,5.656542e+00,0
966.9667,  1.00000000,5.866191e+00,0
967.0000,  0.00000000,6.075840e+00,0
967.0333,  0.00000000,2.303835e-03,0
967.0667,  0.00000000,2.119528e-01,0
967.1000,  0.00000000,4.216017e-01,0
967.1333,  0.00000000,6.312507e-01,0
967.1667,  0.00000000,8.408996e-01,0
967.2000,  0.00000000,1.050549e+00,0
967.2333,  0.00000000,1.260198e+00,0
967.2667,  0.00000000,1.469846e+00,0
967.3000,  0.00000000,1.679495e+00,0
967.3333,  0.00000000,1.889144e+00,0
967.3667,  0.00000000,2.098793e+00,0
967.4000,  0.00000000,2.308442e+00,0
967.4333,  0.00000000,2.518091e+00,0
967.4667,  0.00000000,2.727740e+00,0
967.5000,  0.00000000,2.937389e+00,0
967.5333,  0.00000000,3.147038e+00,0
967.5667,  0.00000000,3.356687e+00,0
967.6000,  0.00000000,3.566336e+00,0
967.6333,  0.00000000,3.775985e+00,0
967.6667,  0.00000000,3.985634e+00,0
967.7000,  0.00000000,4.195283e+00,0
967.7333,  0.00000000,4.404932e+00,0
967.7667,  0.00000000,4.614581e+00,0
967.8000,  0.00000000,4.824230e+00,0
967.8333,  0.00000000,5.033879e+00,0
967.8667,  0.00000000,5.243528e+00,0
967.9000,  0.00000000,5.453177e+00,0
967.9333,  0.00000000,5.662825e+00,0
967.9667,  1.00000000,5.872474e+00,0
968.0000,  0.00000000,6.082123e+00,0
968.0333,  0.00000000,8.587020e-03,0
968.0667,  0.00000000,2.182360e-01,0
968.1000,  0.00000000,4.278849e-01,0
968.1333,  0.00000000,6.375339e-01,0
968.1667,  0.00000000,8.471828e-01,0
968.2000,  0.00000000,1.056832e+00,0
968.2333,  0.00000000,1.266481e+00,0
968.2667,  0.00000000,1.476130e+00,0
968.3000,  0.00000000,1.685779e+00,0
968.3333,  0.00000000,1.895428e+00,0
968.3667,  0.00000000,2.105077e+00,0
968.4000,  0.00000000,2.314725e+00,0
968.4333,  0.00000000,2.524374e+00,0
968.4667,  0.00000000,2.734023e+00,0
968.5000,  0.00000000,2.943672e+00,0
968.5333,  0.00000000,3.153321e+00,0
968.5667,  0.00000000,3.362970e+00,0
968.6000,  0.00000000,3.572619e+00,0
968.6333,  0.00000000,3.782268e+00,0
968.6667,  0.00000000,3.991917e+00,0
968.7000,  0.00000000,4.201566e+00,0
968.7333,  0.00000000,4.411215e+00,0
968.7667,  0.00000000,4.620864e+00,0
968.8000,  0.00000000,4.830513e+00,0
968.8333,  0.00000000,5.040162e+00,0
968.8667,  0.00000000,5.249811e+00,0
968.9000,  0.00000000,5.459460e+00,0
968.9333,  0.00000000,5.669109e+00,0
968.9667,  1.00000000,5.878758e+00,0
969.0000,  0.00000000,6.088407e+00,0
969.0333,  0.00000000,1.487021e-02,0
969.0667,  0.00000000,2.245192e-01,0
969.1000,  0.00000000,4.341681e-01,0
969.1333,  0.00000000,6.438171e-01,0
969.1667,  0.00000000,8.534660e-01,0
969.2000,  0.00000000,1.063115e+00,0
969.2333,  0.00000000,1.272764e+00,0
969.2667,  0.00000000,1.482413e+00,0
969.3000,  0.00000000,1.692062e+00,0
969.3333,  0.00000000,1.901711e+00,0
969.3667,  0.00000000,2.111360e+00,0
969.4000,  0.00000000,2.321009e+00,0
969.4333,  0.00000000,2.530658e+00,0
969.4667,  0.00000000,2.740307e+00,0
969.5000,  0.00000000,2.949956e+00,0
969.5333,  0.00000000,3.159604e+00,0
969.5667,  0.00000000,3.369253e+00,0
969.6000,  0.00000000,3.578902e+00,0
969.6333,  0.00000000,3.788551e+00,0
969.6667,  0.00000000,3.998200e+00,0
969.7000,  0.00000000,4.207849e+00,0
969.7333,  0.00000000,4.417498e+00,0
969.7667,  0.00000000,4.627147e+00,0
969.8000,  0.00000000,4.836796e+00,0
969.8333,  0.00000000,5.046445e+00,0
969.8667,  0.00000000,5.256094e+00,0
969.9000,  0.00000000,5.465743e+00,0
969.9333,  0.00000000,5.675392e+00,0
969.9667,  1.00000000,5.885041e+00,0
970.0000,  0.00000000,6.094690e+00,0
970.0333,  0.00000000,2.115339e-02,0
970.0667,  0.00000000,2.308023e-01,0
970.1000,  0.00000000,4.404513e-01,0
970.1333,  0.00000000,6.501002e-01,0
970.1667,  0.00000000,8.597492e-01,0
970.2000,  0.00000000,1.069398e+00,0
970.2333,  0.00000000,1.279047e+00,0
970.2667,  0.00000000,1.488696e+00,0
970.3000,  0.00000000,1.698345e+00,0
970.3333,  0.00000000,1.907994e+00,0
970.3667,  0.00000000,2.117643e+00,0
970.4000,  0.00000000,2.327292e+00,0
970.4333,  0.00000000,2.536941e+00,0
970.4667,  0.00000000,2.746590e+00,0
970.5000,  0.00000000,2.956239e+00,0
970.5333,  0.00000000,3.165888e+00,0
970.5667,  0.00000000,3.375537e+00,0
970.6000,  0.00000000,3.585186e+00,0
970.6333,  0.00000000,3.794834e+00,0
970.6667,  0.00000000,4.004483e+00,0
970.7000,  0.00000000,4.214132e+00,0
970.7333,  0.00000000,4.423781e+00,0
970.7667,  0.00000000,4.633430e+00,0
970.8000,  0.00000000,4.843079e+00,0
970.8333,  0.00000000,5.052728e+00,0
970.8667,  0.00000000,5.262377e+00,0
970.9000,  0.00000000,5.472026e+00,0
970.9333,  0.00000000,5.681675e+00,0
970.9667,  1.00000000,5.891324e+00,0
971.0000,  0.00000000,6.100973e+00,0
971.0333,  0.00000000,2.743658e-02,0
971.0667,  0.00000000,2.370855e-01,0
971.1000,  0.00000000,4.467345e-01,0
971.1333,  0.00000000,6.563834e-01,0
971.1667,  0.00000000,8.660324e-01,0
971.2000,  0.00000000,1.075681e+00,0
971.2333,  0.00000000,1.285330e+00,0
971.2667,  0.00000000,1.494979e+00,0
971.3000,  0.00000000,1.704628e+00,0
971.3333,  0.00000000,1.914277e+00,0
971.3667,  0.00000000,2.123926e+00,0
971.4000,  0.00000000,2.333575e+00,0
971.4333,  0.00000000,2.543224e+00,0
971.4667,  0.00000000,2.752873e+00,0
971.5000,  0.00000000,2.962522e+00,0
971.5333,  0.00000000,3.172171e+00,0
971.5667,  0.00000000,3.381820e+00,0
971.6000,  0.00000000,3.591469e+00,0
971.6333,  0.00000000,3.801118e+00,0
971.6667,  0.00000000,4.010767e+00,0
971.7000,  0.00000000,4.220416e+00,0
971.7333,  0.00000000,4.430065e+00,0
971.7667,  0.00000000,4.639713e+00,0
971.8000,  0.00000000,4.849362e+00,0
971.8333,  0.00000000,5.059011e+00,0
971.8667,  0.00000000,5.268660e+00,0
971.9000,  0.00000000,5.478309e+00,0
971.9333,  0.00000000,5.687958e+00,0
971.9667,  1.00000000,5.897607e+00,0
972.0000,  0.00000000,6.107256e+00,0
972.0333,  0.00000000,3.371976e-02,0
972.0667,  0.00000000,2.433687e-01,0
972.1000,  0.00000000,4.530177e-01,0
972.1333,  0.00000000,6.626666e-01,0
972.1667,  0.00000000,8.723156e-01,0
972.2000,  0.00000000,1.081965e+00,0
972.2333,  0.00000000,1.291613e+00,0
972.2667,  0.00000000,1.501262e+00,0
972.3000,  0.00000000,1.710911e+00,0
972.3333,  0.00000000,1.920560e+00,0
972.3667,  0.00000000,2.130209e+00,0
972.4000,  0.00000000,2.339858e+00,0
972.4333,  0.00000000,2.549507e+00,0
972.4667,  0.00000000,2.759156e+00,0
972.5000,  0.00000000,2.968805e+00,0
972.5333,  0.00000000,3.178454e+00,0
972.5667,  0.00000000,3.388103e+00,0
972.6000,  0.00000000,3.597752e+00,0
972.6333,  0.00000000,3.807401e+00,0
972.6667,  0.00000000,4.017050e+00,0
972.7000,  0.00000000,4.226699e+00,0
972.7333,  0.00000000,4.436348e+00,0
972.7667,  0.00000000,4.645997e+00,0
972.8000,  0.00000000,4.855646e+00,0
972.8333,  0.00000000,5.065295e+00,0
972.8667,  0.00000000,5.274944e+00,0
972.9000,  0.00000000,5.484592e+00,0
972.9333,  0.00000000,5.694241e+00,0
972.9667,  1.00000000,5.903890e+00,0
973.0000,  0.00000000,6.113539e+00,0
973.0333,  0.00000000,4.000295e-02,0
973.0667,  0.00000000,2.496519e-01,0
973.1000,  0.00000000,4.593008e-01,0
973.1333,  0.00000000,6.689498e-01,0
973.1667,  0.00000000,8.785987e-01,0
973.2000,  0.00000000,1.088248e+00,0
973.2333,  0.00000000,1.297897e+00,0
973.2667,  0.00000000,1.507546e+00,0
973.3000,  0.00000000,1.717195e+00,0
973.3333,  0.00000000,1.926843e+00,0
973.3667,  0.00000000,2.136492e+00,0
973.4000,  0.00000000,2.346141e+00,0
973.4333,  0.00000000,2.555790e+00,0
973.4667,  0.00000000,2.765439e+00,0
973.5000,  0.00000000,2.975088e+00,0
973.5333,  0.00000000,3.184737e+00,0
973.5667,  0.00000000,3.394386e+00,0
973.6000,  0.00000000,3.604035e+00,0
973.6333,  0.00000000,3.813684e+00,0
973.6667,  0.00000000,4.023333e+00,0
973.7000,  0.00000000,4.232982e+00,0
973.7333,  0.00000000,4.442631e+00,0
973.7667,  0.00000000,4.652280e+00,0
973.8000,  0.00000000,4.861929e+00,0
973.8333,  0.00000000,5.071578e+00,0
973.8667,  0.00000000,5.281227e+00,0
973.9000,  0.00000000,5.490876e+00,0
973.9333,  0.00000000,5.700525e+00,0
973.9667,  1.00000000,5.910174e+00,0
974.0000,  0.00000000,6.119822e+00,0
974.0333,  0.00000000,4.628613e-02,0
974.0667,  0.00000000,2.559351e-01,0
974.1000,  0.00000000,4.655840e-01,0
974.1333,  0.00000000,6.752330e-01,0
974.1667,  0.00000000,8.848819e-01,0
974.2000,  0.00000000,1.094531e+00,0
974.2333,  0.00000000,1.304180e+00,0
974.2667,  0.00000000,1.513829e+00,0
974.3000,  0.00000000,1.723478e+00,0
974.3333,  0.00000000,1.933127e+00,0
974.3667,  0.00000000,2.142776e+00,0
974.4000,  0.00000000,2.352425e+00,0
974.4333,  0.00000000,2.562074e+00,0
974.4667,  0.00000000,2.771722e+00,0
974.5000,  0.00000000,2.981371e+00,0
974.5333,  0.00000000,3.191020e+00,0
974.5667,  0.00000000,3.400669e+00,0
974.6000,  0.00000000,3.610318e+00,0
974.6333,  0.00000000,3.819967e+00,0
974.6667,  0.00000000,4.029616e+00,0
974.7000,  0.00000000,4.239265e+00,0
974.7333,  0.00000000,4.448914e+00,0
974.7667,  0.00000000,4.658563e+00,0
974.8000,  0.00000000,4.868212e+00,0
974.8333,  0.00000000,5.077861e+00,0
974.8667,  0.00000000,5.287510e+00,0
974.9000,  0.00000000,5.497159e+00,0
974.9333,  0.00000000,5.706808e+00,0
974.9667,  1.00000000,5.916457e+00,0
975.0000,  0.00000000,6.126106e+00,0
975.0333,  0.00000000,5.256932e-02,0
975.0667,  0.00000000,2.622183e-01,0
975.1000,  0.00000000,4.718672e-01,0
975.1333,  0.00000000,6.815162e-01,0
975.1667,  0.00000000,8.911651e-01,0
975.2000,  0.00000000,1.100814e+00,0
975.2333,  0.00000000,1.310463e+00,0
975.2667,  0.00000000,1.520112e+00,0
975.3000,  0.00000000,1.729761e+00,0
975.3333,  0.00000000,1.939410e+00,0
975.3667,  0.00000000,2.149059e+00,0
975.4000,  0.00000000,2.358708e+00,0
975.4333,  0.00000000,2.568357e+00,0
975.4667,  0.00000000,2.778006e+00,0
975.5000,  0.00000000,2.987655e+00,0
975.5333,  0.00000000,3.197304e+00,0
975.5667,  0.00000000,3.406953e+00,0
975.6000,  0.00000000,3.616601e+00,0
975.6333,  0.00000000,3.826250e+00,0
975.6667,  0.00000000,4.035899e+00,0
975.7000,  0.00000000,4.245548e+00,0
975.7333,  0.00000000,4.455197e+00,0
975.7667,  0.00000000,4.664846e+00,0
975.8000,  0.00000000,4.874495e+00,0
975.8333,  0.00000000,5.084144e+00,0
975.8667,  0.00000000,5.293793e+00,0
975.9000,  0.00000000,5.503442e+00,0
975.9333,  0.00000000,5.713091e+00,0
975.9667,  1.00000000,5.922740e+00,0
