time,function,period,anomaly
43.6000,  0.00000000,1,0
43.6500,  0.00000000,2,0
43.7000,  0.00000000,3,0
43.7500,  1.00000000,4,0
43.8000,  0.00000000,1,0
43.8500,  0.00000000,2,0
43.9000,  0.00000000,3,0
43.9500,  1.00000000,4,0
44.0000,  0.00000000,1,0
44.0500,  0.00000000,2,0
44.1000,  0.00000000,3,0
44.1500,  1.00000000,4,0
44.2000,  0.00000000,1,0
44.2500,  0.00000000,2,0
44.3000,  0.00000000,3,0
44.3500,  1.00000000,4,0
44.4000,  0.00000000,1,0
44.4500,  0.00000000,2,0
44.5000,  0.00000000,3,0
44.5500,  1.00000000,4,0
44.6000,  0.00000000,1,0
44.6500,  0.00000000,2,0
44.7000,  0.00000000,3,0
44.7500,  1.00000000,4,0
44.8000,  0.00000000,1,0
44.8500,  0.00000000,2,0
44.9000,  0.00000000,3,0
44.9500,  1.00000000,4,0
45.0000,  0.00000000,1,0
45.0500,  0.00000000,2,0
45.1000,  0.00000000,3,0
45.1500,  1.00000000,4,0
45.2000,  0.00000000,1,0
45.2500,  0.00000000,2,0
45.3000,  0.00000000,3,0
45.3500,  1.00000000,4,0
45.4000,  0.00000000,1,0
45.4500,  0.00000000,2,0
45.5000,  0.00000000,3,0
45.5500,  1.00000000,4,0
45.6000,  0.00000000,1,0
45.6500,  0.00000000,2,0
45.7000,  0.00000000,3,0
45.7500,  1.00000000,4,0
45.8000,  0.00000000,1,0
45.8500,  0.00000000,2,0
45.9000,  0.00000000,3,0
45.9500,  1.00000000,4,0
46.0000,  0.00000000,1,0
46.0500,  0.00000000,2,0
46.1000,  0.00000000,3,0
46.1500,  1.00000000,4,0
46.2000,  0.00000000,1,0
46.2500,  0.00000000,2,0
46.3000,  0.00000000,3,0
46.3500,  1.00000000,4,0
46.4000,  0.00000000,1,0
46.4500,  0.00000000,2,0
46.5000,  0.00000000,3,0
46.5500,  1.00000000,4,0
46.6000,  0.00000000,1,0
46.6500,  0.00000000,2,0
46.7000,  0.00000000,3,0
46.7500,  1.00000000,4,0
46.8000,  0.00000000,1,0
46.8500,  0.00000000,2,0
46.9000,  0.00000000,3,0
46.9500,  1.00000000,4,0
47.0000,  0.00000000,1,0
47.0500,  0.00000000,2,0
47.1000,  0.00000000,3,0
47.1500,  1.00000000,4,0
47.2000,  0.00000000,1,0
47.2500,  0.00000000,2,0
47.3000,  0.00000000,3,0
47.3500,  1.00000000,4,0
47.4000,  0.00000000,1,0
47.4500,  0.00000000,2,0
47.5000,  0.00000000,3,0
47.5500,  1.00000000,4,0
47.6000,  0.00000000,1,0
47.6500,  0.00000000,2,0
47.7000,  0.00000000,3,0
47.7500,  1.00000000,4,0
47.8000,  0.00000000,1,0
47.8500,  0.00000000,2,0
47.9000,  0.00000000,3,0
47.9500,  1.00000000,4,0
48.0000,  0.00000000,1,0
48.0500,  0.00000000,2,0
48.1000,  0.00000000,3,0
48.1500,  1.00000000,4,0
48.2000,  0.00000000,1,0
48.2500,  0.00000000,2,0
48.3000,  0.00000000,3,0
48.3500,  1.00000000,4,0
48.4000,  0.00000000,1,0
48.4500,  0.00000000,2,0
48.5000,  0.00000000,3,0
48.5500,  1.00000000,4,0
48.6000,  0.00000000,1,0
48.6500,  0.00000000,2,0
48.7000,  0.00000000,3,0
48.7500,  1.00000000,4,0
48.8000,  0.00000000,1,0
48.8500,  0.00000000,2,0
48.9000,  0.00000000,3,0
48.9500,  1.00000000,4,0
49.0000,  0.00000000,1,0
49.0500,  0.00000000,2,0
49.1000,  0.00000000,3,0
49.1500,  1.00000000,4,0
49.2000,  0.00000000,1,0
49.2500,  0.00000000,2,0
49.3000,  0.00000000,3,0
49.3500,  1.00000000,4,0
49.4000,  0.00000000,1,0
49.4500,  0.00000000,2,0
49.5000,  0.00000000,3,0
49.5500,  1.00000000,4,0
49.6000,  0.00000000,1,0
49.6500,  0.00000000,2,0
49.7000,  0.00000000,3,0
49.7500,  1.00000000,4,0
49.8000,  0.00000000,1,0
49.8500,  0.00000000,2,0
49.9000,  0.00000000,3,0
49.9500,  1.00000000,4,0
50.0000,  0.00000000,1,0
50.0500,  0.00000000,2,0
50.1000,  0.00000000,3,0
50.1500,  1.00000000,4,0
50.2000,  0.00000000,1,0
50.2500,  0.00000000,2,0
50.3000,  0.00000000,3,0
50.3500,  1.00000000,4,0
50.4000,  0.00000000,1,0
50.4500,  0.00000000,2,0
50.5000,  0.00000000,3,0
50.5500,  1.00000000,4,0
50.6000,  0.00000000,1,0
50.6500,  0.00000000,2,0
50.7000,  0.00000000,3,0
50.7500,  1.00000000,4,0
50.8000,  0.00000000,1,0
50.8500,  0.00000000,2,0
50.9000,  0.00000000,3,0
50.9500,  1.00000000,4,0
51.0000,  0.00000000,1,0
51.0500,  0.00000000,2,0
51.1000,  0.00000000,3,0
51.1500,  1.00000000,4,0
51.2000,  0.00000000,1,0
51.2500,  0.00000000,2,0
51.3000,  0.00000000,3,0
51.3500,  1.00000000,4,0
51.4000,  0.00000000,1,0
51.4500,  0.00000000,2,0
51.5000,  0.00000000,3,0
51.5500,  1.00000000,4,0
51.6000,  0.00000000,1,0
51.6500,  0.00000000,2,0
51.7000,  0.00000000,3,0
51.7500,  1.00000000,4,0
51.8000,  0.00000000,1,0
51.8500,  0.00000000,2,0
51.9000,  0.00000000,3,0
51.9500,  1.00000000,4,0
52.0000,  0.00000000,1,0
52.0500,  0.00000000,2,0
52.1000,  0.00000000,3,0
52.1500,  1.00000000,4,0
52.2000,  0.00000000,1,0
52.2500,  0.00000000,2,0
52.3000,  0.00000000,3,0
52.3500,  1.00000000,4,0
52.4000,  0.00000000,1,0
52.4500,  0.00000000,2,0
52.5000,  0.00000000,3,0
52.5500,  1.00000000,4,0
52.6000,  0.00000000,1,0
52.6500,  0.00000000,2,0
52.7000,  0.00000000,3,0
52.7500,  1.00000000,4,0
52.8000,  0.00000000,1,0
52.8500,  0.00000000,2,0
52.9000,  0.00000000,3,0
52.9500,  1.00000000,4,0
53.0000,  0.00000000,1,0
53.0500,  0.00000000,2,0
53.1000,  0.00000000,3,0
53.1500,  1.00000000,4,0
53.2000,  0.00000000,1,0
53.2500,  0.00000000,2,0
53.3000,  0.00000000,3,0
53.3500,  1.00000000,4,0
53.4000,  0.00000000,1,0
53.4500,  0.00000000,2,0
53.5000,  0.00000000,3,0
53.5500,  1.00000000,4,0
53.6000,  0.00000000,1,0
53.6500,  0.00000000,2,0
53.7000,  0.00000000,3,0
53.7500,  1.00000000,4,0
53.8000,  0.00000000,1,0
53.8500,  0.00000000,2,0
53.9000,  0.00000000,3,0
53.9500,  1.00000000,4,0
54.0000,  0.00000000,1,0
54.0500,  0.00000000,2,0
54.1000,  0.00000000,3,0
54.1500,  1.00000000,4,0
54.2000,  0.00000000,1,0
54.2500,  0.00000000,2,0
54.3000,  0.00000000,3,0
54.3500,  1.00000000,4,0
54.4000,  0.00000000,1,0
54.4500,  0.00000000,2,0
54.5000,  0.00000000,3,0
54.5500,  1.00000000,4,0
54.6000,  0.00000000,1,0
54.6500,  0.00000000,2,0
54.7000,  0.00000000,3,0
54.7500,  1.00000000,4,0
54.8000,  0.00000000,1,0
54.8500,  0.00000000,2,0
54.9000,  0.00000000,3,0
54.9500,  1.00000000,4,0
55.0000,  0.00000000,1,0
55.0500,  0.00000000,2,0
55.1000,  0.00000000,3,0
55.1500,  1.00000000,4,0
55.2000,  0.00000000,1,0
55.2500,  0.00000000,2,0
55.3000,  0.00000000,3,0
55.3500,  1.00000000,4,0
55.4000,  0.00000000,1,0
55.4500,  0.00000000,2,0
55.5000,  0.00000000,3,0
55.5500,  1.00000000,4,0
55.6000,  0.00000000,1,0
55.6500,  0.00000000,2,0
55.7000,  0.00000000,3,0
55.7500,  1.00000000,4,0
55.8000,  0.00000000,1,0
55.8500,  0.00000000,2,0
55.9000,  0.00000000,3,0
55.9500,  1.00000000,4,0
56.0000,  0.00000000,1,0
56.0500,  0.00000000,2,0
56.1000,  0.00000000,3,0
56.1500,  1.00000000,4,0
56.2000,  0.00000000,1,0
56.2500,  0.00000000,2,0
56.3000,  0.00000000,3,0
56.3500,  1.00000000,4,0
56.4000,  0.00000000,1,0
56.4500,  0.00000000,2,0
56.5000,  0.00000000,3,0
56.5500,  1.00000000,4,0
56.6000,  0.00000000,1,0
56.6500,  0.00000000,2,0
56.7000,  0.00000000,3,0
56.7500,  1.00000000,4,0
56.8000,  0.00000000,1,0
56.8500,  0.00000000,2,0
56.9000,  0.00000000,3,0
56.9500,  1.00000000,4,0
57.0000,  0.00000000,1,0
57.0500,  0.00000000,2,0
57.1000,  0.00000000,3,0
57.1500,  1.00000000,4,0
57.2000,  0.00000000,1,0
57.2500,  0.00000000,2,0
57.3000,  0.00000000,3,0
57.3500,  1.00000000,4,0
57.4000,  0.00000000,1,0
57.4500,  0.00000000,2,0
57.5000,  0.00000000,3,0
57.5500,  1.00000000,4,0
57.6000,  0.00000000,1,0
57.6500,  0.00000000,2,0
57.7000,  0.00000000,3,0
57.7500,  1.00000000,4,0
57.8000,  0.00000000,1,0
57.8500,  0.00000000,2,0
57.9000,  0.00000000,3,0
57.9500,  1.00000000,4,0
58.0000,  0.00000000,1,0
58.0500,  0.00000000,2,0
58.1000,  0.00000000,3,0
58.1500,  1.00000000,4,0
58.2000,  0.00000000,1,0
58.2500,  0.00000000,2,0
58.3000,  0.00000000,3,0
58.3500,  1.00000000,4,0
58.4000,  0.00000000,1,0
58.4500,  0.00000000,2,0
58.5000,  0.00000000,3,0
58.5500,  1.00000000,4,0
58.6000,  0.00000000,1,0
58.6500,  0.00000000,2,0
58.7000,  0.00000000,3,0
58.7500,  1.00000000,4,0
58.8000,  0.00000000,1,0
58.8500,  0.00000000,2,0
58.9000,  0.00000000,3,0
58.9500,  1.00000000,4,0
59.0000,  0.00000000,1,0
59.0500,  0.00000000,2,0
59.1000,  0.00000000,3,0
59.1500,  1.00000000,4,0
59.2000,  0.00000000,1,0
59.2500,  0.00000000,2,0
59.3000,  0.00000000,3,0
59.3500,  1.00000000,4,0
59.4000,  0.00000000,1,0
59.4500,  0.00000000,2,0
59.5000,  0.00000000,3,0
59.5500,  1.00000000,4,0
59.6000,  0.00000000,1,0
59.6500,  0.00000000,2,0
59.7000,  0.00000000,3,0
59.7500,  1.00000000,4,0
59.8000,  0.00000000,1,0
59.8500,  0.00000000,2,0
59.9000,  0.00000000,3,0
59.9500,  1.00000000,4,0
60.0000,  0.00000000,1,0
60.0500,  0.00000000,2,0
60.1000,  0.00000000,3,0
60.1500,  1.00000000,4,0
60.2000,  0.00000000,1,0
60.2500,  0.00000000,2,0
60.3000,  0.00000000,3,0
60.3500,  1.00000000,4,0
60.4000,  0.00000000,1,0
60.4500,  0.00000000,2,0
60.5000,  0.00000000,3,0
60.5500,  1.00000000,4,0
60.6000,  0.00000000,1,0
60.6500,  0.00000000,2,0
60.7000,  0.00000000,3,0
60.7500,  1.00000000,4,0
60.8000,  0.00000000,1,0
60.8500,  0.00000000,2,0
60.9000,  0.00000000,3,0
60.9500,  1.00000000,4,0
61.0000,  0.00000000,1,0
61.0500,  0.00000000,2,0
61.1000,  0.00000000,3,0
61.1500,  1.00000000,4,0
61.2000,  0.00000000,1,0
61.2500,  0.00000000,2,0
61.3000,  0.00000000,3,0
61.3500,  1.00000000,4,0
61.4000,  0.00000000,1,0
61.4500,  0.00000000,2,0
61.5000,  0.00000000,3,0
61.5500,  1.00000000,4,0
61.6000,  0.00000000,1,0
61.6500,  0.00000000,2,0
61.7000,  0.00000000,3,0
61.7500,  1.00000000,4,0
61.8000,  0.00000000,1,0
61.8500,  0.00000000,2,0
61.9000,  0.00000000,3,0
61.9500,  1.00000000,4,0
62.0000,  0.00000000,1,0
62.0500,  0.00000000,2,0
62.1000,  0.00000000,3,0
62.1500,  1.00000000,4,0
62.2000,  0.00000000,1,0
62.2500,  0.00000000,2,0
62.3000,  0.00000000,3,0
62.3500,  1.00000000,4,0
62.4000,  0.00000000,1,0
62.4500,  0.00000000,2,0
62.5000,  0.00000000,3,0
62.5500,  1.00000000,4,0
62.6000,  0.00000000,1,0
62.6500,  0.00000000,2,0
62.7000,  0.00000000,3,0
62.7500,  1.00000000,4,0
62.8000,  0.00000000,1,0
62.8500,  0.00000000,2,0
62.9000,  0.00000000,3,0
62.9500,  1.00000000,4,0
63.0000,  0.00000000,1,0
63.0500,  0.00000000,2,0
63.1000,  0.00000000,3,0
63.1500,  1.00000000,4,0
63.2000,  0.00000000,1,0
63.2500,  0.00000000,2,0
63.3000,  0.00000000,3,0
63.3500,  1.00000000,4,0
63.4000,  0.00000000,1,0
63.4500,  0.00000000,2,0
63.5000,  0.00000000,3,0
63.5500,  1.00000000,4,0
63.6000,  0.00000000,1,0
63.6500,  0.00000000,2,0
63.7000,  0.00000000,3,0
63.7500,  1.00000000,4,0
63.8000,  0.00000000,1,0
63.8500,  0.00000000,2,0
63.9000,  0.00000000,3,0
63.9500,  1.00000000,4,0
64.0000,  0.00000000,1,0
64.0500,  0.00000000,2,0
64.1000,  0.00000000,3,0
64.1500,  1.00000000,4,0
64.2000,  0.00000000,1,0
64.2500,  0.00000000,2,0
64.3000,  0.00000000,3,0
64.3500,  1.00000000,4,0
64.4000,  0.00000000,1,0
64.4500,  0.00000000,2,0
64.5000,  0.00000000,3,0
64.5500,  1.00000000,4,0
64.6000,  0.00000000,1,0
64.6500,  0.00000000,2,0
64.7000,  0.00000000,3,0
64.7500,  1.00000000,4,0
64.8000,  0.00000000,1,0
64.8500,  0.00000000,2,0
64.9000,  0.00000000,3,0
64.9500,  1.00000000,4,0
65.0000,  0.00000000,1,0
65.0500,  0.00000000,2,0
65.1000,  0.00000000,3,0
65.1500,  1.00000000,4,0
65.2000,  0.00000000,1,0
65.2500,  0.00000000,2,0
65.3000,  0.00000000,3,0
65.3500,  1.00000000,4,0
65.4000,  0.00000000,1,0
65.4500,  0.00000000,2,0
65.5000,  0.00000000,3,0
65.5500,  1.00000000,4,0
65.6000,  0.00000000,1,0
65.6500,  0.00000000,2,0
65.7000,  0.00000000,3,0
65.7500,  1.00000000,4,0
65.8000,  0.00000000,1,0
65.8500,  0.00000000,2,0
65.9000,  0.00000000,3,0
65.9500,  1.00000000,4,0
66.0000,  0.00000000,1,0
66.0500,  0.00000000,2,0
66.1000,  0.00000000,3,0
66.1500,  1.00000000,4,0
66.2000,  0.00000000,1,0
66.2500,  0.00000000,2,0
66.3000,  0.00000000,3,0
66.3500,  1.00000000,4,0
66.4000,  0.00000000,1,0
66.4500,  0.00000000,2,0
66.5000,  0.00000000,3,0
66.5500,  1.00000000,4,0
66.6000,  0.00000000,1,0
66.6500,  0.00000000,2,0
66.7000,  0.00000000,3,0
66.7500,  1.00000000,4,0
66.8000,  0.00000000,1,0
66.8500,  0.00000000,2,0
66.9000,  0.00000000,3,0
66.9500,  1.00000000,4,0
67.0000,  0.00000000,1,0
67.0500,  0.00000000,2,0
67.1000,  0.00000000,3,0
67.1500,  1.00000000,4,0
67.2000,  0.00000000,1,0
67.2500,  0.00000000,2,0
67.3000,  0.00000000,3,0
67.3500,  1.00000000,4,0
67.4000,  0.00000000,1,0
67.4500,  0.00000000,2,0
67.5000,  0.00000000,3,0
67.5500,  1.00000000,4,0
67.6000,  0.00000000,1,0
67.6500,  0.00000000,2,0
67.7000,  0.00000000,3,0
67.7500,  1.00000000,4,0
67.8000,  0.00000000,1,0
67.8500,  0.00000000,2,0
67.9000,  0.00000000,3,0
67.9500,  1.00000000,4,0
68.0000,  0.00000000,1,0
68.0500,  0.00000000,2,0
68.1000,  0.00000000,3,0
68.1500,  1.00000000,4,0
68.2000,  0.00000000,1,0
68.2500,  0.00000000,2,0
68.3000,  0.00000000,3,0
68.3500,  1.00000000,4,0
68.4000,  0.00000000,1,0
68.4500,  0.00000000,2,0
68.5000,  0.00000000,3,0
68.5500,  1.00000000,4,0
68.6000,  0.00000000,1,0
68.6500,  0.00000000,2,0
68.7000,  0.00000000,3,0
68.7500,  1.00000000,4,0
68.8000,  0.00000000,1,0
68.8500,  0.00000000,2,0
68.9000,  0.00000000,3,0
68.9500,  1.00000000,4,0
69.0000,  0.00000000,1,0
69.0500,  0.00000000,2,0
69.1000,  0.00000000,3,0
69.1500,  1.00000000,4,0
69.2000,  0.00000000,1,0
69.2500,  0.00000000,2,0
69.3000,  0.00000000,3,0
69.3500,  1.00000000,4,0
69.4000,  0.00000000,1,0
69.4500,  0.00000000,2,0
69.5000,  0.00000000,3,0
69.5500,  1.00000000,4,0
69.6000,  0.00000000,1,0
69.6500,  0.00000000,2,0
69.7000,  0.00000000,3,0
69.7500,  1.00000000,4,0
69.8000,  0.00000000,1,0
69.8500,  0.00000000,2,0
69.9000,  0.00000000,3,0
69.9500,  1.00000000,4,0
70.0000,  0.00000000,1,0
70.0500,  0.00000000,2,0
70.1000,  0.00000000,3,0
70.1500,  1.00000000,4,0
70.2000,  0.00000000,1,0
70.2500,  0.00000000,2,0
70.3000,  0.00000000,3,0
70.3500,  1.00000000,4,0
70.4000,  0.00000000,1,0
70.4500,  0.00000000,2,0
70.5000,  0.00000000,3,0
70.5500,  1.00000000,4,0
70.6000,  0.00000000,1,0
70.6500,  0.00000000,2,0
70.7000,  0.00000000,3,0
70.7500,  1.00000000,4,0
70.8000,  0.00000000,1,0
70.8500,  0.00000000,2,0
70.9000,  0.00000000,3,0
70.9500,  1.00000000,4,0
71.0000,  0.00000000,1,0
71.0500,  0.00000000,2,0
71.1000,  0.00000000,3,0
71.1500,  1.00000000,4,0
71.2000,  0.00000000,1,0
71.2500,  0.00000000,2,0
71.3000,  0.00000000,3,0
71.3500,  1.00000000,4,0
71.4000,  0.00000000,1,0
71.4500,  0.00000000,2,0
71.5000,  0.00000000,3,0
71.5500,  1.00000000,4,0
71.6000,  0.00000000,1,0
71.6500,  0.00000000,2,0
71.7000,  0.00000000,3,0
71.7500,  1.00000000,4,0
71.8000,  0.00000000,1,0
71.8500,  0.00000000,2,0
71.9000,  0.00000000,3,0
71.9500,  1.00000000,4,0
72.0000,  0.00000000,1,0
72.0500,  0.00000000,2,0
72.1000,  0.00000000,3,0
72.1500,  1.00000000,4,0
72.2000,  0.00000000,1,0
72.2500,  0.00000000,2,0
72.3000,  0.00000000,3,0
72.3500,  1.00000000,4,0
72.4000,  0.00000000,1,0
72.4500,  0.00000000,2,0
72.5000,  0.00000000,3,0
72.5500,  1.00000000,4,0
72.6000,  0.00000000,1,0
72.6500,  0.00000000,2,0
72.7000,  0.00000000,3,0
72.7500,  1.00000000,4,0
72.8000,  0.00000000,1,0
72.8500,  0.00000000,2,0
72.9000,  0.00000000,3,0
72.9500,  1.00000000,4,0
73.0000,  0.00000000,1,0
73.0500,  0.00000000,2,0
73.1000,  0.00000000,3,0
73.1500,  1.00000000,4,0
73.2000,  0.00000000,1,0
73.2500,  0.00000000,2,0
73.3000,  0.00000000,3,0
73.3500,  1.00000000,4,0
73.4000,  0.00000000,1,0
73.4500,  0.00000000,2,0
73.5000,  0.00000000,3,0
73.5500,  1.00000000,4,0
73.6000,  0.00000000,1,0
73.6500,  0.00000000,2,0
73.7000,  0.00000000,3,0
73.7500,  1.00000000,4,0
73.8000,  0.00000000,1,0
73.8500,  0.00000000,2,0
73.9000,  0.00000000,3,0
73.9500,  1.00000000,4,0
74.0000,  0.00000000,1,0
74.0500,  0.00000000,2,0
74.1000,  0.00000000,3,0
74.1500,  1.00000000,4,0
74.2000,  0.00000000,1,0
74.2500,  0.00000000,2,0
74.3000,  0.00000000,3,0
74.3500,  1.00000000,4,0
74.4000,  0.00000000,1,0
74.4500,  0.00000000,2,0
74.5000,  0.00000000,3,0
74.5500,  1.00000000,4,0
74.6000,  0.00000000,1,0
74.6500,  0.00000000,2,0
74.7000,  0.00000000,3,0
74.7500,  1.00000000,4,0
74.8000,  0.00000000,1,0
74.8500,  0.00000000,2,0
74.9000,  0.00000000,3,0
74.9500,  1.00000000,4,0
75.0000,  0.00000000,1,0
75.0500,  0.00000000,2,0
75.1000,  0.00000000,3,0
75.1500,  1.00000000,4,0
75.2000,  0.00000000,1,0
75.2500,  0.00000000,2,0
75.3000,  0.00000000,3,0
75.3500,  1.00000000,4,0
75.4000,  0.00000000,1,0
75.4500,  0.00000000,2,0
75.5000,  0.00000000,3,0
75.5500,  1.00000000,4,0
75.6000,  0.00000000,1,0
75.6500,  0.00000000,2,0
75.7000,  0.00000000,3,0
75.7500,  1.00000000,4,0
75.8000,  0.00000000,1,0
75.8500,  0.00000000,2,0
75.9000,  0.00000000,3,0
75.9500,  1.00000000,4,0
76.0000,  0.00000000,1,0
76.0500,  0.00000000,2,0
76.1000,  0.00000000,3,0
76.1500,  1.00000000,4,0
76.2000,  0.00000000,1,0
76.2500,  0.00000000,2,0
76.3000,  0.00000000,3,0
76.3500,  1.00000000,4,0
76.4000,  0.00000000,1,0
76.4500,  0.00000000,2,0
76.5000,  0.00000000,3,0
76.5500,  1.00000000,4,0
76.6000,  0.00000000,1,0
76.6500,  0.00000000,2,0
76.7000,  0.00000000,3,0
76.7500,  1.00000000,4,0
76.8000,  0.00000000,1,0
76.8500,  0.00000000,2,0
76.9000,  0.00000000,3,0
76.9500,  1.00000000,4,0
77.0000,  0.00000000,1,0
77.0500,  0.00000000,2,0
77.1000,  0.00000000,3,0
77.1500,  1.00000000,4,0
77.2000,  0.00000000,1,0
77.2500,  0.00000000,2,0
77.3000,  0.00000000,3,0
77.3500,  1.00000000,4,0
77.4000,  0.00000000,1,0
77.4500,  0.00000000,2,0
77.5000,  0.00000000,3,0
77.5500,  1.00000000,4,0
77.6000,  0.00000000,1,0
77.6500,  0.00000000,2,0
77.7000,  0.00000000,3,0
77.7500,  1.00000000,4,0
77.8000,  0.00000000,1,0
77.8500,  0.00000000,2,0
77.9000,  0.00000000,3,0
77.9500,  1.00000000,4,0
78.0000,  0.00000000,1,0
78.0500,  0.00000000,2,0
78.1000,  0.00000000,3,0
78.1500,  1.00000000,4,0
78.2000,  0.00000000,1,0
78.2500,  0.00000000,2,0
78.3000,  0.00000000,3,0
78.3500,  1.00000000,4,0
78.4000,  0.00000000,1,0
78.4500,  0.00000000,2,0
78.5000,  0.00000000,3,0
78.5500,  1.00000000,4,0
78.6000,  0.00000000,1,0
78.6500,  0.00000000,2,0
78.7000,  0.00000000,3,0
78.7500,  1.00000000,4,0
78.8000,  0.00000000,1,0
78.8500,  0.00000000,2,0
78.9000,  0.00000000,3,0
78.9500,  1.00000000,4,0
79.0000,  0.00000000,1,0
79.0500,  0.00000000,2,0
79.1000,  0.00000000,3,0
79.1500,  1.00000000,4,0
79.2000,  0.00000000,1,0
79.2500,  0.00000000,2,0
79.3000,  0.00000000,3,0
79.3500,  1.00000000,4,0
79.4000,  0.00000000,1,0
79.4500,  0.00000000,2,0
79.5000,  0.00000000,3,0
79.5500,  1.00000000,4,0
79.6000,  0.00000000,1,0
79.6500,  0.00000000,2,0
79.7000,  0.00000000,3,0
79.7500,  1.00000000,4,0
79.8000,  0.00000000,1,0
79.8500,  0.00000000,2,0
79.9000,  0.00000000,3,0
79.9500,  1.00000000,4,0
80.0000,  0.00000000,1,0
80.0500,  0.00000000,2,0
80.1000,  0.00000000,3,0
80.1500,  1.00000000,4,0
80.2000,  0.00000000,1,0
80.2500,  0.00000000,2,0
80.3000,  0.00000000,3,0
80.3500,  1.00000000,4,0
80.4000,  0.00000000,1,0
80.4500,  0.00000000,2,0
80.5000,  0.00000000,3,0
80.5500,  1.00000000,4,0
80.6000,  0.00000000,1,0
80.6500,  0.00000000,2,0
80.7000,  0.00000000,3,0
80.7500,  1.00000000,4,0
80.8000,  0.00000000,1,0
80.8500,  0.00000000,2,0
80.9000,  0.00000000,3,0
80.9500,  1.00000000,4,0
81.0000,  0.00000000,1,0
81.0500,  0.00000000,2,0
81.1000,  0.00000000,3,0
81.1500,  1.00000000,4,0
81.2000,  0.00000000,1,0
81.2500,  0.00000000,2,0
81.3000,  0.00000000,3,0
81.3500,  1.00000000,4,0
81.4000,  0.00000000,1,0
81.4500,  0.00000000,2,0
81.5000,  0.00000000,3,0
81.5500,  1.00000000,4,0
81.6000,  0.00000000,1,0
81.6500,  0.00000000,2,0
81.7000,  0.00000000,3,0
81.7500,  1.00000000,4,0
81.8000,  0.00000000,1,0
81.8500,  0.00000000,2,0
81.9000,  0.00000000,3,0
81.9500,  1.00000000,4,0
82.0000,  0.00000000,1,0
82.0500,  0.00000000,2,0
82.1000,  0.00000000,3,0
82.1500,  1.00000000,4,0
82.2000,  0.00000000,1,0
82.2500,  0.00000000,2,0
82.3000,  0.00000000,3,0
82.3500,  1.00000000,4,0
82.4000,  0.00000000,1,0
82.4500,  0.00000000,2,0
82.5000,  0.00000000,3,0
82.5500,  1.00000000,4,0
82.6000,  0.00000000,1,0
82.6500,  0.00000000,2,0
82.7000,  0.00000000,3,0
82.7500,  1.00000000,4,0
82.8000,  0.00000000,1,0
82.8500,  0.00000000,2,0
82.9000,  0.00000000,3,0
82.9500,  1.00000000,4,0
83.0000,  0.00000000,1,0
83.0500,  0.00000000,2,0
83.1000,  0.00000000,3,0
83.1500,  1.00000000,4,0
83.2000,  0.00000000,1,0
83.2500,  0.00000000,2,0
83.3000,  0.00000000,3,0
83.3500,  1.00000000,4,0
83.4000,  0.00000000,1,0
83.4500,  0.00000000,2,0
83.5000,  0.00000000,3,0
83.5500,  1.00000000,4,0
83.6000,  0.00000000,1,0
83.6500,  0.00000000,2,0
83.7000,  0.00000000,3,0
83.7500,  1.00000000,4,0
83.8000,  0.00000000,1,0
83.8500,  0.00000000,2,0
83.9000,  0.00000000,3,0
83.9500,  1.00000000,4,0
84.0000,  0.00000000,1,0
84.0500,  0.00000000,2,0
84.1000,  0.00000000,3,0
84.1500,  1.00000000,4,0
84.2000,  0.00000000,1,0
84.2500,  0.00000000,2,0
84.3000,  0.00000000,3,0
84.3500,  1.00000000,4,0
84.4000,  0.00000000,1,0
84.4500,  0.00000000,2,0
84.5000,  0.00000000,3,0
84.5500,  1.00000000,4,0
84.6000,  0.00000000,1,0
84.6500,  0.00000000,2,0
84.7000,  0.00000000,3,0
84.7500,  1.00000000,4,0
84.8000,  0.00000000,1,0
84.8500,  0.00000000,2,0
84.9000,  0.00000000,3,0
84.9500,  1.00000000,4,0
85.0000,  0.00000000,1,0
85.0500,  0.00000000,2,0
85.1000,  0.00000000,3,0
85.1500,  1.00000000,4,0
85.2000,  0.00000000,1,0
85.2500,  0.00000000,2,0
85.3000,  0.00000000,3,0
85.3500,  1.00000000,4,0
85.4000,  0.00000000,1,0
85.4500,  0.00000000,2,0
85.5000,  0.00000000,3,0
85.5500,  1.00000000,4,0
85.6000,  0.00000000,1,0
85.6500,  0.00000000,2,0
85.7000,  0.00000000,3,0
85.7500,  1.00000000,4,0
85.8000,  0.00000000,1,0
85.8500,  0.00000000,2,0
85.9000,  0.00000000,3,0
85.9500,  1.00000000,4,0
86.0000,  0.00000000,1,0
86.0500,  0.00000000,2,0
86.1000,  0.00000000,3,0
86.1500,  1.00000000,4,0
86.2000,  0.00000000,1,0
86.2500,  0.00000000,2,0
86.3000,  0.00000000,3,0
86.3500,  1.00000000,4,0
86.4000,  0.00000000,1,0
86.4500,  0.00000000,2,0
86.5000,  0.00000000,3,0
86.5500,  1.00000000,4,0
86.6000,  0.00000000,1,0
86.6500,  0.00000000,2,0
86.7000,  0.00000000,3,0
86.7500,  1.00000000,4,0
86.8000,  0.00000000,1,0
86.8500,  0.00000000,2,0
86.9000,  0.00000000,3,0
86.9500,  1.00000000,4,0
87.0000,  0.00000000,1,0
87.0500,  0.00000000,2,0
87.1000,  0.00000000,3,0
87.1500,  1.00000000,4,0
87.2000,  0.00000000,1,0
87.2500,  0.00000000,2,0
