time,function,period,anomaly,anomaly_score,anomaly_likelihood
130.9667,-0.20791169,30,0,0.0,0.044565462999999972
131.0,0.0,1,0,0.0,0.044565462999999972
131.0333,0.20791169,2,0,0.45000000000000001,0.81593987499999998
131.0667,0.40673664,3,0,0.22500000000000001,0.98213557900000004
131.1,0.58778525,4,0,0.57499999999999996,0.99999996560440996
131.1333,0.74314483,5,0,0.0,0.999
131.1667,0.8660254,6,0,0.0,0.999
131.2,0.95105652,7,0,0.0,0.999
131.2333,0.9945219,8,0,0.0,0.999
131.2667,0.9945219,9,0,0.0,0.999
131.3,0.95105652,10,0,0.0,0.999
131.3333,0.8660254,11,0,0.0,0.999
131.3667,0.74314483,12,0,0.0,0.99653302600000004
131.4,0.58778525,13,0,0.0,0.93319279899999996
131.4333,0.40673664,14,0,0.0,0.054799291999999999
131.4667,0.20791169,15,0,0.0,0.054799291999999999
131.5,-0.0,16,0,0.0,0.054799291999999999
131.5333,-0.20791169,17,0,0.0,0.054799291999999999
131.5667,-0.40673664,18,0,0.0,0.054799291999999999
131.6,-0.58778525,19,0,0.0,0.054799291999999999
131.6333,-0.74314483,20,0,0.0,0.054799291999999999
131.6667,-0.8660254,21,0,0.0,0.054799291999999999
131.7,-0.95105652,22,0,0.0,0.054799291999999999
131.7333,-0.9945219,23,0,0.0,0.054799291999999999
131.7667,-0.9945219,24,0,0.0,0.054799291999999999
131.8,-0.95105652,25,0,0.0,0.054799291999999999
131.8333,-0.8660254,26,0,0.0,0.054799291999999999
131.8667,-0.74314483,27,0,0.0,0.054799291999999999
131.9,-0.58778525,28,0,0.0,0.054799291999999999
131.9333,-0.40673664,29,0,0.0,0.054799291999999999
131.9667,-0.20791169,30,0,0.0,0.054799291999999999
132.0,-0.0,1,0,0.0,0.054799291999999999
132.0333,0.20791169,2,0,0.45000000000000001,0.78814460099999994
132.0667,0.40673664,3,0,0.22500000000000001,0.97724986800000002
132.1,0.58778525,4,0,0.57499999999999996,0.99999989690316604
132.1333,0.74314483,5,0,0.0,0.999
132.1667,0.8660254,6,0,0.0,0.999
132.2,0.95105652,7,0,0.0,0.999
132.2333,0.9945219,8,0,0.0,0.999
132.2667,0.9945219,9,0,0.0,0.999
132.3,0.95105652,10,0,0.0,0.999
132.3333,0.8660254,11,0,0.0,0.999
132.3667,0.74314483,12,0,0.0,0.99533881199999996
132.4,0.58778525,13,0,0.0,0.91924334100000005
132.4333,0.40673664,14,0,0.0,0.054799291999999999
132.4667,0.20791169,15,0,0.0,0.054799291999999999
132.5,0.0,16,0,0.0,0.054799291999999999
132.5333,-0.20791169,17,0,0.0,0.054799291999999999
132.5667,-0.40673664,18,0,0.0,0.054799291999999999
132.6,-0.58778525,19,0,0.0,0.054799291999999999
132.6333,-0.74314483,20,0,0.0,0.054799291999999999
132.6667,-0.8660254,21,0,0.0,0.054799291999999999
132.7,-0.95105652,22,0,0.0,0.054799291999999999
132.7333,-0.9945219,23,0,0.0,0.054799291999999999
132.7667,-0.9945219,24,0,0.0,0.054799291999999999
132.8,-0.95105652,25,0,0.0,0.054799291999999999
132.8333,-0.8660254,26,0,0.0,0.054799291999999999
132.8667,-0.74314483,27,0,0.0,0.054799291999999999
132.9,-0.58778525,28,0,0.0,0.054799291999999999
132.9333,-0.40673664,29,0,0.0,0.054799291999999999
132.9667,-0.20791169,30,0,0.0,0.054799291999999999
133.0,-0.0,1,0,0.0,0.054799291999999999
133.0333,0.20791169,2,0,0.45000000000000001,0.78814460099999994
133.0667,0.40673664,3,0,0.22500000000000001,0.97724986800000002
133.1,0.58778525,4,0,0.59999999999999998,0.99999982406989896
133.1333,0.74314483,5,0,0.0,0.999
133.1667,0.8660254,6,0,0.0,0.999
133.2,0.95105652,7,0,0.0,0.999
133.2333,0.9945219,8,0,0.0,0.999
133.2667,0.9945219,9,0,0.0,0.999
133.3,0.95105652,10,0,0.0,0.999
133.3333,0.8660254,11,0,0.0,0.999
133.3667,0.74314483,12,0,0.0,0.99533881199999996
133.4,0.58778525,13,0,0.0,0.93319279899999996
133.4333,0.40673664,14,0,0.0,0.066807201000000038
133.4667,0.20791169,15,0,0.0,0.066807201000000038
133.5,0.0,16,0,0.0,0.066807201000000038
133.5333,-0.20791169,17,0,0.0,0.066807201000000038
133.5667,-0.40673664,18,0,0.0,0.066807201000000038
133.6,-0.58778525,19,0,0.0,0.066807201000000038
133.6333,-0.74314483,20,0,0.0,0.066807201000000038
133.6667,-0.8660254,21,0,0.0,0.066807201000000038
133.7,-0.95105652,22,0,0.0,0.066807201000000038
133.7333,-0.9945219,23,0,0.0,0.066807201000000038
133.7667,-0.9945219,24,0,0.0,0.066807201000000038
133.8,-0.95105652,25,0,0.0,0.066807201000000038
133.8333,-0.8660254,26,0,0.0,0.066807201000000038
133.8667,-0.74314483,27,0,0.025000000000000001,0.080756658999999953
133.9,-0.58778525,28,0,0.0,0.080756658999999953
133.9333,-0.40673664,29,0,0.0,0.080756658999999953
133.9667,-0.20791169,30,0,0.0,0.080756658999999953
134.0,-0.0,1,0,0.0,0.080756658999999953
134.0333,0.20791169,2,0,0.45000000000000001,0.81593987499999998
134.0667,0.40673664,3,0,0.22500000000000001,0.97724986800000002
134.1,0.58778525,4,0,0.5,0.99999644805753196
134.1333,0.74314483,5,0,0.0,0.999
134.1667,0.8660254,6,0,0.0,0.999
134.2,0.95105652,7,0,0.0,0.999
134.2333,0.9945219,8,0,0.0,0.999
134.2667,0.9945219,9,0,0.0,0.999
134.3,0.95105652,10,0,0.0,0.999
134.3333,0.8660254,11,0,0.0,0.999
134.3667,0.74314483,12,0,0.0,0.98213557900000004
134.4,0.58778525,13,0,0.0,0.84134474599999998
134.4333,0.40673664,14,0,0.0,0.066807201000000038
134.4667,0.20791169,15,0,0.0,0.066807201000000038
134.5,0.0,16,0,0.0,0.066807201000000038
134.5333,-0.20791169,17,0,0.0,0.066807201000000038
134.5667,-0.40673664,18,0,0.0,0.066807201000000038
134.6,-0.58778525,19,0,0.0,0.066807201000000038
134.6333,-0.74314483,20,0,0.025000000000000001,0.096800485000000047
134.6667,-0.8660254,21,0,0.0,0.096800485000000047
134.7,-0.95105652,22,0,0.0,0.096800485000000047
134.7333,-0.9945219,23,0,0.0,0.096800485000000047
134.7667,-0.9945219,24,0,0.0,0.096800485000000047
134.8,-0.95105652,25,0,0.0,0.096800485000000047
134.8333,-0.8660254,26,0,0.0,0.096800485000000047
134.8667,-0.74314483,27,0,0.0,0.096800485000000047
134.9,-0.58778525,28,0,0.0,0.096800485000000047
134.9333,-0.40673664,29,0,0.0,0.096800485000000047
134.9667,-0.20791169,30,0,0.0,0.066807201000000038
135.0,-0.0,1,0,0.0,0.066807201000000038
135.0333,0.20791169,2,0,0.45000000000000001,0.75803634799999997
135.0667,0.40673664,3,0,0.22500000000000001,0.96406968100000001
135.1,0.58778525,4,0,0.5,0.999985965936248
135.1333,0.74314483,5,0,0.0,0.999985965936248
135.1667,0.8660254,6,0,0.0,0.999985965936248
135.2,0.95105652,7,0,0.0,0.999985965936248
135.2333,0.9945219,8,0,0.0,0.999985965936248
135.2667,0.9945219,9,0,0.0,0.999985965936248
135.3,0.95105652,10,0,0.0,0.999985965936248
135.3333,0.8660254,11,0,0.0,0.99997822886410304
135.3667,0.74314483,12,0,0.0,0.97724986800000002
135.4,0.58778525,13,0,0.0,0.81593987499999998
135.4333,0.40673664,14,0,0.0,0.080756658999999953
135.4667,0.20791169,15,0,0.0,0.080756658999999953
135.5,0.0,16,0,0.0,0.080756658999999953
135.5333,-0.20791169,17,0,0.0,0.080756658999999953
135.5667,-0.40673664,18,0,0.0,0.080756658999999953
135.6,-0.58778525,19,0,0.0,0.080756658999999953
135.6333,-0.74314483,20,0,0.0,0.080756658999999953
135.6667,-0.8660254,21,0,0.0,0.080756658999999953
135.7,-0.95105652,22,0,0.0,0.080756658999999953
135.7333,-0.9945219,23,0,0.0,0.080756658999999953
135.7667,-0.9945219,24,0,0.0,0.080756658999999953
135.8,-0.95105652,25,0,0.0,0.080756658999999953
135.8333,-0.8660254,26,0,0.0,0.080756658999999953
135.8667,-0.74314483,27,0,0.0,0.080756658999999953
135.9,-0.58778525,28,0,0.0,0.080756658999999953
135.9333,-0.40673664,29,0,0.0,0.080756658999999953
135.9667,-0.20791169,30,0,0.0,0.080756658999999953
136.0,0.0,1,0,0.0,0.080756658999999953
136.0333,0.20791169,2,0,0.45000000000000001,0.75803634799999997
136.0667,0.40673664,3,0,0.22500000000000001,0.96406968100000001
136.1,0.58778525,4,0,0.0,0.96406968100000001
136.1333,0.74314483,5,0,0.0,0.96406968100000001
136.1667,0.8660254,6,0,0.0,0.96406968100000001
136.2,0.95105652,7,0,0.0,0.96406968100000001
136.2333,0.9945219,8,0,0.0,0.96406968100000001
136.2667,0.9945219,9,0,0.0,0.96406968100000001
136.3,0.95105652,10,0,0.0,0.96406968100000001
136.3333,0.8660254,11,0,0.0,0.96406968100000001
136.3667,0.74314483,12,0,0.0,0.34457825800000008
136.4,0.58778525,13,0,0.0,0.080756658999999953
136.4333,0.40673664,14,0,0.0,0.080756658999999953
136.4667,0.20791169,15,0,0.0,0.080756658999999953
136.5,-0.0,16,0,0.0,0.080756658999999953
136.5333,-0.20791169,17,0,0.0,0.080756658999999953
136.5667,-0.40673664,18,0,0.0,0.080756658999999953
136.6,-0.58778525,19,0,0.0,0.080756658999999953
136.6333,-0.74314483,20,0,0.0,0.080756658999999953
136.6667,-0.8660254,21,0,0.0,0.080756658999999953
136.7,-0.95105652,22,0,0.0,0.080756658999999953
136.7333,-0.9945219,23,0,0.0,0.080756658999999953
136.7667,-0.9945219,24,0,0.0,0.080756658999999953
136.8,-0.95105652,25,0,0.0,0.080756658999999953
136.8333,-0.8660254,26,0,0.025000000000000001,0.096800485000000047
136.8667,-0.74314483,27,0,0.0,0.096800485000000047
136.9,-0.58778525,28,0,0.0,0.096800485000000047
136.9333,-0.40673664,29,0,0.0,0.096800485000000047
136.9667,-0.20791169,30,0,0.0,0.096800485000000047
137.0,0.0,1,0,0.0,0.096800485000000047
137.0333,0.20791169,2,0,0.45000000000000001,0.78814460099999994
137.0667,0.40673664,3,0,0.22500000000000001,0.97128344
137.1,0.58778525,4,0,0.0,0.97128344
137.1333,0.74314483,5,0,0.0,0.97128344
137.1667,0.8660254,6,0,0.0,0.96406968100000001
137.2,0.95105652,7,0,0.0,0.96406968100000001
137.2333,0.9945219,8,0,0.0,0.96406968100000001
137.2667,0.9945219,9,0,0.0,0.96406968100000001
137.3,0.95105652,10,0,0.0,0.96406968100000001
137.3333,0.8660254,11,0,0.0,0.95543453700000003
137.3667,0.74314483,12,0,0.0,0.38208857800000007
137.4,0.58778525,13,0,0.0,0.080756658999999953
137.4333,0.40673664,14,0,0.0,0.080756658999999953
137.4667,0.20791169,15,0,0.0,0.080756658999999953
137.5,0.0,16,0,0.025000000000000001,0.096800485000000047
137.5333,-0.20791169,17,0,0.0,0.096800485000000047
137.5667,-0.40673664,18,0,0.0,0.096800485000000047
137.6,-0.58778525,19,0,0.0,0.096800485000000047
137.6333,-0.74314483,20,0,0.0,0.096800485000000047
137.6667,-0.8660254,21,0,0.025000000000000001,0.11506967000000001
137.7,-0.95105652,22,0,0.0,0.11506967000000001
137.7333,-0.9945219,23,0,0.0,0.11506967000000001
137.7667,-0.9945219,24,0,0.0,0.11506967000000001
137.8,-0.95105652,25,0,0.0,0.11506967000000001
137.8333,-0.8660254,26,0,0.0,0.096800485000000047
137.8667,-0.74314483,27,0,0.0,0.096800485000000047
137.9,-0.58778525,28,0,0.0,0.096800485000000047
137.9333,-0.40673664,29,0,0.0,0.096800485000000047
137.9667,-0.20791169,30,0,0.0,0.096800485000000047
138.0,-0.0,1,0,0.025000000000000001,0.096800485000000047
138.0333,0.20791169,2,0,0.29999999999999999,0.53982783700000003
138.0667,0.40673664,3,0,0.22500000000000001,0.88493032999999999
138.1,0.58778525,4,0,0.0,0.88493032999999999
138.1333,0.74314483,5,0,0.0,0.88493032999999999
138.1667,0.8660254,6,0,0.0,0.88493032999999999
138.2,0.95105652,7,0,0.0,0.88493032999999999
138.2333,0.9945219,8,0,0.0,0.88493032999999999
138.2667,0.9945219,9,0,0.0,0.88493032999999999
138.3,0.95105652,10,0,0.0,0.88493032999999999
138.3333,0.8660254,11,0,0.0,0.84134474599999998
138.3667,0.74314483,12,0,0.0,0.38208857800000007
138.4,0.58778525,13,0,0.0,0.080756658999999953
138.4333,0.40673664,14,0,0.0,0.080756658999999953
138.4667,0.20791169,15,0,0.0,0.080756658999999953
138.5,0.0,16,0,0.0,0.080756658999999953
138.5333,-0.20791169,17,0,0.0,0.080756658999999953
138.5667,-0.40673664,18,0,0.0,0.080756658999999953
138.6,-0.58778525,19,0,0.0,0.080756658999999953
138.6333,-0.74314483,20,0,0.0,0.080756658999999953
138.6667,-0.8660254,21,0,0.0,0.080756658999999953
138.7,-0.95105652,22,0,0.0,0.080756658999999953
138.7333,-0.9945219,23,0,0.0,0.080756658999999953
138.7667,-0.9945219,24,0,0.0,0.080756658999999953
138.8,-0.95105652,25,0,0.0,0.080756658999999953
138.8333,-0.8660254,26,0,0.0,0.080756658999999953
138.8667,-0.74314483,27,0,0.0,0.080756658999999953
138.9,-0.58778525,28,0,0.0,0.080756658999999953
138.9333,-0.40673664,29,0,0.0,0.080756658999999953
138.9667,-0.20791169,30,0,0.0,0.080756658999999953
139.0,-0.0,1,0,0.0,0.080756658999999953
139.0333,0.20791169,2,0,0.29999999999999999,0.5
139.0667,0.40673664,3,0,0.25,0.88493032999999999
139.1,0.58778525,4,0,0.0,0.88493032999999999
139.1333,0.74314483,5,0,0.0,0.88493032999999999
139.1667,0.8660254,6,0,0.0,0.88493032999999999
139.2,0.95105652,7,0,0.0,0.88493032999999999
139.2333,0.9945219,8,0,0.0,0.88493032999999999
139.2667,0.9945219,9,0,0.0,0.88493032999999999
139.3,0.95105652,10,0,0.0,0.88493032999999999
139.3333,0.8660254,11,0,0.0,0.88493032999999999
139.3667,0.74314483,12,0,0.0,0.42074029099999999
139.4,0.58778525,13,0,0.0,0.080756658999999953
139.4333,0.40673664,14,0,0.0,0.080756658999999953
139.4667,0.20791169,15,0,0.025000000000000001,0.096800485000000047
139.5,0.0,16,0,0.0,0.096800485000000047
139.5333,-0.20791169,17,0,0.0,0.096800485000000047
139.5667,-0.40673664,18,0,0.025000000000000001,0.11506967000000001
139.6,-0.58778525,19,0,0.0,0.11506967000000001
139.6333,-0.74314483,20,0,0.0,0.11506967000000001
139.6667,-0.8660254,21,0,0.0,0.11506967000000001
139.7,-0.95105652,22,0,0.0,0.11506967000000001
139.7333,-0.9945219,23,0,0.0,0.11506967000000001
139.7667,-0.9945219,24,0,0.0,0.11506967000000001
139.8,-0.95105652,25,0,0.0,0.096800485000000047
139.8333,-0.8660254,26,0,0.0,0.096800485000000047
139.8667,-0.74314483,27,0,0.0,0.096800485000000047
139.9,-0.58778525,28,0,0.0,0.080756658999999953
139.9333,-0.40673664,29,0,0.025000000000000001,0.096800485000000047
139.9667,-0.20791169,30,0,0.0,0.096800485000000047
140.0,-0.0,1,0,0.0,0.096800485000000047
140.0333,0.20791169,2,0,0.29999999999999999,0.53982783700000003
140.0667,0.40673664,3,0,0.25,0.90319951499999995
140.1,0.58778525,4,0,0.0,0.90319951499999995
140.1333,0.74314483,5,0,0.0,0.90319951499999995
140.1667,0.8660254,6,0,0.0,0.90319951499999995
140.2,0.95105652,7,0,0.0,0.90319951499999995
140.2333,0.9945219,8,0,0.0,0.90319951499999995
140.2667,0.9945219,9,0,0.0,0.88493032999999999
140.3,0.95105652,10,0,0.0,0.88493032999999999
140.3333,0.8660254,11,0,0.0,0.88493032999999999
140.3667,0.74314483,12,0,0.0,0.42074029099999999
140.4,0.58778525,13,0,0.0,0.080756658999999953
140.4333,0.40673664,14,0,0.0,0.080756658999999953
140.4667,0.20791169,15,0,0.0,0.080756658999999953
140.5,0.0,16,0,0.0,0.080756658999999953
140.5333,-0.20791169,17,0,0.0,0.080756658999999953
140.5667,-0.40673664,18,0,0.0,0.080756658999999953
140.6,-0.58778525,19,0,0.0,0.080756658999999953
140.6333,-0.74314483,20,0,0.0,0.080756658999999953
140.6667,-0.8660254,21,0,0.0,0.080756658999999953
140.7,-0.95105652,22,0,0.0,0.080756658999999953
140.7333,-0.9945219,23,0,0.0,0.080756658999999953
140.7667,-0.9945219,24,0,0.0,0.080756658999999953
140.8,-0.95105652,25,0,0.0,0.080756658999999953
140.8333,-0.8660254,26,0,0.0,0.080756658999999953
140.8667,-0.74314483,27,0,0.025000000000000001,0.096800485000000047
140.9,-0.58778525,28,0,0.025000000000000001,0.11506967000000001
140.9333,-0.40673664,29,0,0.0,0.11506967000000001
140.9667,-0.20791169,30,0,0.0,0.11506967000000001
141.0,-0.0,1,0,0.0,0.11506967000000001
141.0333,0.20791169,2,0,0.29999999999999999,0.57925970900000001
141.0667,0.40673664,3,0,0.25,0.91924334100000005
141.1,0.58778525,4,0,0.0,0.91924334100000005
141.1333,0.74314483,5,0,0.0,0.91924334100000005
141.1667,0.8660254,6,0,0.0,0.91924334100000005
141.2,0.95105652,7,0,0.0,0.90319951499999995
141.2333,0.9945219,8,0,0.0,0.88493032999999999
141.2667,0.9945219,9,0,0.0,0.88493032999999999
141.3,0.95105652,10,0,0.0,0.88493032999999999
141.3333,0.8660254,11,0,0.0,0.88493032999999999
141.3667,0.74314483,12,0,0.0,0.42074029099999999
141.4,0.58778525,13,0,0.0,0.080756658999999953
141.4333,0.40673664,14,0,0.0,0.080756658999999953
141.4667,0.20791169,15,0,0.0,0.080756658999999953
141.5,-0.0,16,0,0.0,0.080756658999999953
141.5333,-0.20791169,17,0,0.0,0.080756658999999953
141.5667,-0.40673664,18,0,0.0,0.080756658999999953
141.6,-0.58778525,19,0,0.025000000000000001,0.096800485000000047
141.6333,-0.74314483,20,0,0.025000000000000001,0.11506967000000001
141.6667,-0.8660254,21,0,0.0,0.11506967000000001
141.7,-0.95105652,22,0,0.0,0.11506967000000001
141.7333,-0.9945219,23,0,0.0,0.11506967000000001
141.7667,-0.9945219,24,0,0.0,0.11506967000000001
141.8,-0.95105652,25,0,0.0,0.11506967000000001
141.8333,-0.8660254,26,0,0.0,0.11506967000000001
141.8667,-0.74314483,27,0,0.0,0.11506967000000001
141.9,-0.58778525,28,0,0.025000000000000001,0.15865525400000002
141.9333,-0.40673664,29,0,0.025000000000000001,0.15865525400000002
141.9667,-0.20791169,30,0,0.025000000000000001,0.15865525400000002
142.0,0.0,1,0,0.0,0.15865525400000002
142.0333,0.20791169,2,0,0.29999999999999999,0.61791142199999993
142.0667,0.40673664,3,0,0.25,0.93319279899999996
142.1,0.58778525,4,0,0.0,0.93319279899999996
142.1333,0.74314483,5,0,0.0,0.93319279899999996
142.1667,0.8660254,6,0,0.0,0.93319279899999996
142.2,0.95105652,7,0,0.0,0.93319279899999996
142.2333,0.9945219,8,0,0.0,0.91924334100000005
142.2667,0.9945219,9,0,0.0,0.90319951499999995
142.3,0.95105652,10,0,0.0,0.88493032999999999
142.3333,0.8660254,11,0,0.0,0.88493032999999999
142.3667,0.74314483,12,0,0.0,0.42074029099999999
142.4,0.58778525,13,0,0.0,0.080756658999999953
142.4333,0.40673664,14,0,0.0,0.080756658999999953
142.4667,0.20791169,15,0,0.0,0.080756658999999953
142.5,0.0,16,0,0.0,0.080756658999999953
142.5333,-0.20791169,17,0,0.025000000000000001,0.096800485000000047
142.5667,-0.40673664,18,0,0.025000000000000001,0.11506967000000001
142.6,-0.58778525,19,0,0.025000000000000001,0.15865525400000002
142.6333,-0.74314483,20,0,0.0,0.15865525400000002
142.6667,-0.8660254,21,0,0.0,0.15865525400000002
142.7,-0.95105652,22,0,0.0,0.15865525400000002
142.7333,-0.9945219,23,0,0.0,0.15865525400000002
142.7667,-0.9945219,24,0,0.0,0.15865525400000002
142.8,-0.95105652,25,0,0.0,0.15865525400000002
142.8333,-0.8660254,26,0,0.0,0.15865525400000002
142.8667,-0.74314483,27,0,0.0,0.11506967000000001
142.9,-0.58778525,28,0,0.0,0.096800485000000047
142.9333,-0.40673664,29,0,0.0,0.080756658999999953
142.9667,-0.20791169,30,0,0.0,0.080756658999999953
143.0,-0.0,1,0,0.0,0.080756658999999953
143.0333,0.20791169,2,0,0.32500000000000001,0.53982783700000003
143.0667,0.40673664,3,0,0.29999999999999999,0.93319279899999996
143.1,0.58778525,4,0,0.0,0.93319279899999996
143.1333,0.74314483,5,0,0.0,0.93319279899999996
143.1667,0.8660254,6,0,0.0,0.93319279899999996
143.2,0.95105652,7,0,0.0,0.93319279899999996
143.2333,0.9945219,8,0,0.0,0.93319279899999996
143.2667,0.9945219,9,0,0.0,0.93319279899999996
143.3,0.95105652,10,0,0.0,0.93319279899999996
143.3333,0.8660254,11,0,0.0,0.93319279899999996
143.3667,0.74314483,12,0,0.0,0.5
143.4,0.58778525,13,0,0.0,0.080756658999999953
143.4333,0.40673664,14,0,0.0,0.080756658999999953
143.4667,0.20791169,15,0,0.025000000000000001,0.096800485000000047
143.5,0.0,16,0,0.0,0.096800485000000047
143.5333,-0.20791169,17,0,0.0,0.096800485000000047
143.5667,-0.40673664,18,0,0.0,0.096800485000000047
143.6,-0.58778525,19,0,0.0,0.096800485000000047
143.6333,-0.74314483,20,0,0.0,0.096800485000000047
143.6667,-0.8660254,21,0,0.0,0.096800485000000047
143.7,-0.95105652,22,0,0.0,0.096800485000000047
143.7333,-0.9945219,23,0,0.0,0.096800485000000047
143.7667,-0.9945219,24,0,0.0,0.096800485000000047
143.8,-0.95105652,25,0,0.0,0.080756658999999953
143.8333,-0.8660254,26,0,0.0,0.080756658999999953
143.8667,-0.74314483,27,0,0.0,0.080756658999999953
143.9,-0.58778525,28,0,0.0,0.080756658999999953
143.9333,-0.40673664,29,0,0.0,0.080756658999999953
143.9667,-0.20791169,30,0,0.025000000000000001,0.096800485000000047
144.0,-0.0,1,0,0.0,0.096800485000000047
144.0333,0.20791169,2,0,0.22500000000000001,0.42074029099999999
144.0667,0.40673664,3,0,0.29999999999999999,0.864333939
144.1,0.58778525,4,0,0.0,0.864333939
144.1333,0.74314483,5,0,0.0,0.864333939
144.1667,0.8660254,6,0,0.0,0.864333939
144.2,0.95105652,7,0,0.0,0.864333939
144.2333,0.9945219,8,0,0.0,0.864333939
144.2667,0.9945219,9,0,0.0,0.864333939
144.3,0.95105652,10,0,0.0,0.84134474599999998
144.3333,0.8660254,11,0,0.0,0.84134474599999998
144.3667,0.74314483,12,0,0.0,0.5
144.4,0.58778525,13,0,0.0,0.080756658999999953
144.4333,0.40673664,14,0,0.0,0.080756658999999953
144.4667,0.20791169,15,0,0.0,0.080756658999999953
144.5,0.0,16,0,0.0,0.080756658999999953
144.5333,-0.20791169,17,0,0.0,0.080756658999999953
144.5667,-0.40673664,18,0,0.0,0.080756658999999953
144.6,-0.58778525,19,0,0.0,0.080756658999999953
144.6333,-0.74314483,20,0,0.0,0.080756658999999953
144.6667,-0.8660254,21,0,0.0,0.080756658999999953
144.7,-0.95105652,22,0,0.0,0.080756658999999953
144.7333,-0.9945219,23,0,0.0,0.080756658999999953
144.7667,-0.9945219,24,0,0.0,0.080756658999999953
144.8,-0.95105652,25,0,0.0,0.080756658999999953
144.8333,-0.8660254,26,0,0.0,0.080756658999999953
144.8667,-0.74314483,27,0,0.0,0.080756658999999953
144.9,-0.58778525,28,0,0.0,0.080756658999999953
144.9333,-0.40673664,29,0,0.0,0.080756658999999953
144.9667,-0.20791169,30,0,0.0,0.080756658999999953
145.0,-0.0,1,0,0.0,0.080756658999999953
145.0333,0.20791169,2,0,0.22500000000000001,0.38208857800000007
145.0667,0.40673664,3,0,0.29999999999999999,0.84134474599999998
145.1,0.58778525,4,0,0.0,0.84134474599999998
145.1333,0.74314483,5,0,0.0,0.84134474599999998
145.1667,0.8660254,6,0,0.0,0.84134474599999998
145.2,0.95105652,7,0,0.0,0.84134474599999998
145.2333,0.9945219,8,0,0.0,0.84134474599999998
145.2667,0.9945219,9,0,0.0,0.84134474599999998
145.3,0.95105652,10,0,0.0,0.84134474599999998
145.3333,0.8660254,11,0,0.0,0.84134474599999998
145.3667,0.74314483,12,0,0.0,0.5
145.4,0.58778525,13,0,0.0,0.080756658999999953
145.4333,0.40673664,14,0,0.0,0.080756658999999953
145.4667,0.20791169,15,0,0.0,0.080756658999999953
145.5,0.0,16,0,0.0,0.080756658999999953
145.5333,-0.20791169,17,0,0.0,0.080756658999999953
145.5667,-0.40673664,18,0,0.0,0.080756658999999953
145.6,-0.58778525,19,0,0.0,0.080756658999999953
145.6333,-0.74314483,20,0,0.0,0.080756658999999953
145.6667,-0.8660254,21,0,0.0,0.080756658999999953
145.7,-0.95105652,22,0,0.0,0.080756658999999953
145.7333,-0.9945219,23,0,0.0,0.080756658999999953
145.7667,-0.9945219,24,0,0.0,0.080756658999999953
145.8,-0.95105652,25,0,0.0,0.080756658999999953
145.8333,-0.8660254,26,0,0.0,0.080756658999999953
145.8667,-0.74314483,27,0,0.0,0.080756658999999953
145.9,-0.58778525,28,0,0.0,0.080756658999999953
145.9333,-0.40673664,29,0,0.0,0.080756658999999953
145.9667,-0.20791169,30,0,0.0,0.080756658999999953
146.0,-0.0,1,0,0.0,0.080756658999999953
146.0333,0.20791169,2,0,0.22500000000000001,0.38208857800000007
146.0667,0.40673664,3,0,0.29999999999999999,0.84134474599999998
146.1,0.58778525,4,0,0.0,0.84134474599999998
146.1333,0.74314483,5,0,0.0,0.84134474599999998
146.1667,0.8660254,6,0,0.0,0.84134474599999998
146.2,0.95105652,7,0,0.0,0.84134474599999998
146.2333,0.9945219,8,0,0.0,0.84134474599999998
146.2667,0.9945219,9,0,0.0,0.84134474599999998
146.3,0.95105652,10,0,0.0,0.84134474599999998
146.3333,0.8660254,11,0,0.0,0.84134474599999998
146.3667,0.74314483,12,0,0.0,0.5
146.4,0.58778525,13,0,0.0,0.080756658999999953
146.4333,0.40673664,14,0,0.0,0.080756658999999953
146.4667,0.20791169,15,0,0.0,0.080756658999999953
146.5,0.0,16,0,0.0,0.080756658999999953
146.5333,-0.20791169,17,0,0.0,0.080756658999999953
146.5667,-0.40673664,18,0,0.0,0.080756658999999953
146.6,-0.58778525,19,0,0.0,0.080756658999999953
146.6333,-0.74314483,20,0,0.0,0.080756658999999953
146.6667,-0.8660254,21,0,0.0,0.080756658999999953
146.7,-0.95105652,22,0,0.0,0.080756658999999953
146.7333,-0.9945219,23,0,0.0,0.080756658999999953
146.7667,-0.9945219,24,0,0.0,0.080756658999999953
146.8,-0.95105652,25,0,0.0,0.080756658999999953
146.8333,-0.8660254,26,0,0.0,0.080756658999999953
146.8667,-0.74314483,27,0,0.0,0.080756658999999953
146.9,-0.58778525,28,0,0.0,0.080756658999999953
146.9333,-0.40673664,29,0,0.0,0.080756658999999953
146.9667,-0.20791169,30,0,0.0,0.080756658999999953
147.0,0.0,1,0,0.0,0.080756658999999953
147.0333,0.20791169,2,0,0.22500000000000001,0.38208857800000007
147.0667,0.40673664,3,0,0.29999999999999999,0.84134474599999998
147.1,0.58778525,4,0,0.0,0.84134474599999998
147.1333,0.74314483,5,0,0.0,0.84134474599999998
147.1667,0.8660254,6,0,0.0,0.84134474599999998
147.2,0.95105652,7,0,0.0,0.84134474599999998
147.2333,0.9945219,8,0,0.0,0.84134474599999998
147.2667,0.9945219,9,0,0.0,0.84134474599999998
147.3,0.95105652,10,0,0.0,0.84134474599999998
147.3333,0.8660254,11,0,0.0,0.84134474599999998
147.3667,0.74314483,12,0,0.0,0.5
147.4,0.58778525,13,0,0.0,0.080756658999999953
147.4333,0.40673664,14,0,0.0,0.080756658999999953
147.4667,0.20791169,15,0,0.0,0.080756658999999953
