time_stamp,function,phase,has_anomaly,anomaly_score,anomaly_likelihood
173.7667, -0.99452190,4.817109e+00,0,0.0,0.054799291999999999
173.8000, -0.95105652,5.026548e+00,0,0.025000000000000001,0.080756658999999953
173.8333, -0.86602540,5.235988e+00,0,0.0,0.080756658999999953
173.8667, -0.74314483,5.445427e+00,0,0.0,0.080756658999999953
173.9000, -0.58778525,5.654867e+00,0,0.0,0.080756658999999953
173.9333, -0.40673664,5.864306e+00,0,0.0,0.080756658999999953
173.9667, -0.20791169,6.073746e+00,0,0.0,0.080756658999999953
174.0000, -0.00000000,2.550848e-12,0,0.0,0.080756658999999953
174.0333,  0.20791169,2.094395e-01,0,0.0,0.054799291999999999
174.0667,  0.40673664,4.188790e-01,0,0.0,0.054799291999999999
174.1000,  0.58778525,6.283185e-01,0,0.0,0.054799291999999999
174.1333,  0.74314483,8.377580e-01,0,0.0,0.044565462999999972
174.1667,  0.86602540,1.047198e+00,0,0.0,0.044565462999999972
174.2000,  0.95105652,1.256637e+00,0,0.0,0.044565462999999972
174.2333,  0.99452190,1.466077e+00,0,0.0,0.044565462999999972
174.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
174.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
174.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
174.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
174.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
174.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
174.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
174.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
174.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
174.5667, -0.40673664,3.560472e+00,0,0.0,0.044565462999999972
174.6000, -0.58778525,3.769911e+00,0,0.0,0.044565462999999972
174.6333, -0.74314483,3.979351e+00,0,0.0,0.044565462999999972
174.6667, -0.86602540,4.188790e+00,0,0.0,0.044565462999999972
174.7000, -0.95105652,4.398230e+00,0,0.025000000000000001,0.054799291999999999
174.7333, -0.99452190,4.607669e+00,0,0.0,0.054799291999999999
174.7667, -0.99452190,4.817109e+00,0,0.0,0.054799291999999999
174.8000, -0.95105652,5.026548e+00,0,0.025000000000000001,0.080756658999999953
174.8333, -0.86602540,5.235988e+00,0,0.0,0.080756658999999953
174.8667, -0.74314483,5.445427e+00,0,0.0,0.080756658999999953
174.9000, -0.58778525,5.654867e+00,0,0.0,0.080756658999999953
174.9333, -0.40673664,5.864306e+00,0,0.0,0.080756658999999953
174.9667, -0.20791169,6.073746e+00,0,0.0,0.080756658999999953
175.0000, -0.00000000,2.550848e-12,0,0.0,0.080756658999999953
175.0333,  0.20791169,2.094395e-01,0,0.0,0.054799291999999999
175.0667,  0.40673664,4.188790e-01,0,0.0,0.054799291999999999
175.1000,  0.58778525,6.283185e-01,0,0.0,0.054799291999999999
175.1333,  0.74314483,8.377580e-01,0,0.0,0.044565462999999972
175.1667,  0.86602540,1.047198e+00,0,0.0,0.044565462999999972
175.2000,  0.95105652,1.256637e+00,0,0.0,0.044565462999999972
175.2333,  0.99452190,1.466077e+00,0,0.0,0.044565462999999972
175.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
175.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
175.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
175.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
175.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
175.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
175.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
175.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
175.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
175.5667, -0.40673664,3.560472e+00,0,0.025000000000000001,0.054799291999999999
175.6000, -0.58778525,3.769911e+00,0,0.0,0.054799291999999999
175.6333, -0.74314483,3.979351e+00,0,0.0,0.054799291999999999
175.6667, -0.86602540,4.188790e+00,0,0.0,0.054799291999999999
175.7000, -0.95105652,4.398230e+00,0,0.0,0.054799291999999999
175.7333, -0.99452190,4.607669e+00,0,0.0,0.054799291999999999
175.7667, -0.99452190,4.817109e+00,0,0.0,0.054799291999999999
175.8000, -0.95105652,5.026548e+00,0,0.0,0.054799291999999999
175.8333, -0.86602540,5.235988e+00,0,0.0,0.054799291999999999
175.8667, -0.74314483,5.445427e+00,0,0.0,0.054799291999999999
175.9000, -0.58778525,5.654867e+00,0,0.0,0.044565462999999972
175.9333, -0.40673664,5.864306e+00,0,0.025000000000000001,0.054799291999999999
175.9667, -0.20791169,6.073746e+00,0,0.0,0.054799291999999999
176.0000, -0.00000000,2.550848e-12,0,0.0,0.054799291999999999
176.0333,  0.20791169,2.094395e-01,0,0.0,0.054799291999999999
176.0667,  0.40673664,4.188790e-01,0,0.0,0.054799291999999999
176.1000,  0.58778525,6.283185e-01,0,0.0,0.054799291999999999
176.1333,  0.74314483,8.377580e-01,0,0.0,0.054799291999999999
176.1667,  0.86602540,1.047198e+00,0,0.0,0.054799291999999999
176.2000,  0.95105652,1.256637e+00,0,0.0,0.054799291999999999
176.2333,  0.99452190,1.466077e+00,0,0.0,0.054799291999999999
176.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
176.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
176.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
176.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
176.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
176.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
176.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
176.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
176.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
176.5667, -0.40673664,3.560472e+00,0,0.025000000000000001,0.054799291999999999
176.6000, -0.58778525,3.769911e+00,0,0.0,0.054799291999999999
176.6333, -0.74314483,3.979351e+00,0,0.0,0.054799291999999999
176.6667, -0.86602540,4.188790e+00,0,0.0,0.054799291999999999
176.7000, -0.95105652,4.398230e+00,0,0.0,0.054799291999999999
176.7333, -0.99452190,4.607669e+00,0,0.0,0.054799291999999999
176.7667, -0.99452190,4.817109e+00,0,0.0,0.054799291999999999
176.8000, -0.95105652,5.026548e+00,0,0.0,0.054799291999999999
176.8333, -0.86602540,5.235988e+00,0,0.0,0.054799291999999999
176.8667, -0.74314483,5.445427e+00,0,0.0,0.054799291999999999
176.9000, -0.58778525,5.654867e+00,0,0.0,0.044565462999999972
176.9333, -0.40673664,5.864306e+00,0,0.025000000000000001,0.054799291999999999
176.9667, -0.20791169,6.073746e+00,0,0.0,0.054799291999999999
177.0000,  0.00000000,2.778222e-12,0,0.0,0.054799291999999999
177.0333,  0.20791169,2.094395e-01,0,0.0,0.054799291999999999
177.0667,  0.40673664,4.188790e-01,0,0.0,0.054799291999999999
177.1000,  0.58778525,6.283185e-01,0,0.0,0.054799291999999999
177.1333,  0.74314483,8.377580e-01,0,0.0,0.054799291999999999
177.1667,  0.86602540,1.047198e+00,0,0.0,0.054799291999999999
177.2000,  0.95105652,1.256637e+00,0,0.0,0.054799291999999999
177.2333,  0.99452190,1.466077e+00,0,0.0,0.054799291999999999
177.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
177.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
177.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
177.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
177.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
177.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
177.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
177.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
177.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
177.5667, -0.40673664,3.560472e+00,0,0.025000000000000001,0.054799291999999999
177.6000, -0.58778525,3.769911e+00,0,0.0,0.054799291999999999
177.6333, -0.74314483,3.979351e+00,0,0.0,0.054799291999999999
177.6667, -0.86602540,4.188790e+00,0,0.0,0.054799291999999999
177.7000, -0.95105652,4.398230e+00,0,0.0,0.054799291999999999
177.7333, -0.99452190,4.607669e+00,0,0.0,0.054799291999999999
177.7667, -0.99452190,4.817109e+00,0,0.0,0.054799291999999999
177.8000, -0.95105652,5.026548e+00,0,0.0,0.054799291999999999
177.8333, -0.86602540,5.235988e+00,0,0.0,0.054799291999999999
177.8667, -0.74314483,5.445427e+00,0,0.0,0.054799291999999999
177.9000, -0.58778525,5.654867e+00,0,0.0,0.044565462999999972
177.9333, -0.40673664,5.864306e+00,0,0.025000000000000001,0.054799291999999999
177.9667, -0.20791169,6.073746e+00,0,0.0,0.054799291999999999
178.0000,  0.00000000,2.778222e-12,0,0.0,0.054799291999999999
178.0333,  0.20791169,2.094395e-01,0,0.0,0.054799291999999999
178.0667,  0.40673664,4.188790e-01,0,0.0,0.054799291999999999
178.1000,  0.58778525,6.283185e-01,0,0.0,0.054799291999999999
178.1333,  0.74314483,8.377580e-01,0,0.0,0.054799291999999999
178.1667,  0.86602540,1.047198e+00,0,0.0,0.054799291999999999
178.2000,  0.95105652,1.256637e+00,0,0.0,0.054799291999999999
178.2333,  0.99452190,1.466077e+00,0,0.0,0.054799291999999999
178.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
178.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
178.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
178.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
178.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
178.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
178.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
178.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
178.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
178.5667, -0.40673664,3.560472e+00,0,0.0,0.044565462999999972
178.6000, -0.58778525,3.769911e+00,0,0.0,0.044565462999999972
178.6333, -0.74314483,3.979351e+00,0,0.0,0.044565462999999972
178.6667, -0.86602540,4.188790e+00,0,0.0,0.044565462999999972
178.7000, -0.95105652,4.398230e+00,0,0.0,0.044565462999999972
178.7333, -0.99452190,4.607669e+00,0,0.0,0.044565462999999972
178.7667, -0.99452190,4.817109e+00,0,0.0,0.044565462999999972
178.8000, -0.95105652,5.026548e+00,0,0.0,0.044565462999999972
178.8333, -0.86602540,5.235988e+00,0,0.0,0.044565462999999972
178.8667, -0.74314483,5.445427e+00,0,0.0,0.044565462999999972
178.9000, -0.58778525,5.654867e+00,0,0.0,0.044565462999999972
178.9333, -0.40673664,5.864306e+00,0,0.0,0.044565462999999972
178.9667, -0.20791169,6.073746e+00,0,0.0,0.044565462999999972
179.0000,  0.00000000,2.778222e-12,0,0.0,0.044565462999999972
179.0333,  0.20791169,2.094395e-01,0,0.0,0.044565462999999972
179.0667,  0.40673664,4.188790e-01,0,0.0,0.044565462999999972
179.1000,  0.58778525,6.283185e-01,0,0.0,0.044565462999999972
179.1333,  0.74314483,8.377580e-01,0,0.0,0.044565462999999972
179.1667,  0.86602540,1.047198e+00,0,0.0,0.044565462999999972
179.2000,  0.95105652,1.256637e+00,0,0.0,0.044565462999999972
179.2333,  0.99452190,1.466077e+00,0,0.0,0.044565462999999972
179.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
179.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
179.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
179.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
179.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
179.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
179.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
179.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
179.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
179.5667, -0.40673664,3.560472e+00,0,0.0,0.044565462999999972
179.6000, -0.58778525,3.769911e+00,0,0.0,0.044565462999999972
179.6333, -0.74314483,3.979351e+00,0,0.0,0.044565462999999972
179.6667, -0.86602540,4.188790e+00,0,0.0,0.044565462999999972
179.7000, -0.95105652,4.398230e+00,0,0.0,0.044565462999999972
179.7333, -0.99452190,4.607669e+00,0,0.0,0.044565462999999972
179.7667, -0.99452190,4.817109e+00,0,0.0,0.044565462999999972
179.8000, -0.95105652,5.026548e+00,0,0.0,0.044565462999999972
179.8333, -0.86602540,5.235988e+00,0,0.0,0.044565462999999972
179.8667, -0.74314483,5.445427e+00,0,0.025000000000000001,0.054799291999999999
179.9000, -0.58778525,5.654867e+00,0,0.0,0.054799291999999999
179.9333, -0.40673664,5.864306e+00,0,0.0,0.054799291999999999
179.9667, -0.20791169,6.073746e+00,0,0.0,0.054799291999999999
180.0000, -0.00000000,2.778222e-12,0,0.0,0.054799291999999999
180.0333,  0.20791169,2.094395e-01,0,0.0,0.054799291999999999
180.0667,  0.40673664,4.188790e-01,0,0.0,0.054799291999999999
180.1000,  0.58778525,6.283185e-01,0,0.0,0.054799291999999999
180.1333,  0.74314483,8.377580e-01,0,0.0,0.054799291999999999
180.1667,  0.86602540,1.047198e+00,0,0.0,0.054799291999999999
180.2000,  0.95105652,1.256637e+00,0,0.0,0.044565462999999972
180.2333,  0.99452190,1.466077e+00,0,0.0,0.044565462999999972
180.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
180.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
180.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
180.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
180.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
180.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
180.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
180.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
180.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
180.5667, -0.40673664,3.560472e+00,0,0.025000000000000001,0.054799291999999999
180.6000, -0.58778525,3.769911e+00,0,0.0,0.054799291999999999
180.6333, -0.74314483,3.979351e+00,0,0.025000000000000001,0.080756658999999953
180.6667, -0.86602540,4.188790e+00,0,0.0,0.080756658999999953
180.7000, -0.95105652,4.398230e+00,0,0.0,0.080756658999999953
180.7333, -0.99452190,4.607669e+00,0,0.0,0.080756658999999953
180.7667, -0.99452190,4.817109e+00,0,0.0,0.080756658999999953
180.8000, -0.95105652,5.026548e+00,0,0.0,0.080756658999999953
180.8333, -0.86602540,5.235988e+00,0,0.0,0.080756658999999953
180.8667, -0.74314483,5.445427e+00,0,0.025000000000000001,0.096800485000000047
180.9000, -0.58778525,5.654867e+00,0,0.0,0.080756658999999953
180.9333, -0.40673664,5.864306e+00,0,0.025000000000000001,0.096800485000000047
180.9667, -0.20791169,6.073746e+00,0,0.0,0.080756658999999953
181.0000, -0.00000000,2.778222e-12,0,0.0,0.080756658999999953
181.0333,  0.20791169,2.094395e-01,0,0.0,0.080756658999999953
181.0667,  0.40673664,4.188790e-01,0,0.0,0.080756658999999953
181.1000,  0.58778525,6.283185e-01,0,0.0,0.080756658999999953
181.1333,  0.74314483,8.377580e-01,0,0.0,0.080756658999999953
181.1667,  0.86602540,1.047198e+00,0,0.0,0.080756658999999953
181.2000,  0.95105652,1.256637e+00,0,0.0,0.054799291999999999
181.2333,  0.99452190,1.466077e+00,0,0.0,0.054799291999999999
181.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
181.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
181.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
181.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
181.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
181.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
181.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
181.5000, -0.00000000,3.141593e+00,0,0.0,0.044565462999999972
181.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
181.5667, -0.40673664,3.560472e+00,0,0.025000000000000001,0.054799291999999999
181.6000, -0.58778525,3.769911e+00,0,0.0,0.054799291999999999
181.6333, -0.74314483,3.979351e+00,0,0.025000000000000001,0.080756658999999953
181.6667, -0.86602540,4.188790e+00,0,0.0,0.080756658999999953
181.7000, -0.95105652,4.398230e+00,0,0.0,0.080756658999999953
181.7333, -0.99452190,4.607669e+00,0,0.0,0.080756658999999953
181.7667, -0.99452190,4.817109e+00,0,0.0,0.080756658999999953
181.8000, -0.95105652,5.026548e+00,0,0.0,0.080756658999999953
181.8333, -0.86602540,5.235988e+00,0,0.0,0.080756658999999953
181.8667, -0.74314483,5.445427e+00,0,0.025000000000000001,0.096800485000000047
181.9000, -0.58778525,5.654867e+00,0,0.0,0.080756658999999953
181.9333, -0.40673664,5.864306e+00,0,0.025000000000000001,0.096800485000000047
181.9667, -0.20791169,6.073746e+00,0,0.0,0.080756658999999953
182.0000, -0.00000000,2.778222e-12,0,0.0,0.080756658999999953
182.0333,  0.20791169,2.094395e-01,0,0.0,0.080756658999999953
182.0667,  0.40673664,4.188790e-01,0,0.0,0.080756658999999953
182.1000,  0.58778525,6.283185e-01,0,0.0,0.080756658999999953
182.1333,  0.74314483,8.377580e-01,0,0.0,0.080756658999999953
182.1667,  0.86602540,1.047198e+00,0,0.0,0.080756658999999953
182.2000,  0.95105652,1.256637e+00,0,0.0,0.054799291999999999
182.2333,  0.99452190,1.466077e+00,0,0.0,0.054799291999999999
182.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
182.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
182.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
182.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
182.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
182.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
182.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
182.5000, -0.00000000,3.141593e+00,0,0.0,0.044565462999999972
182.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
182.5667, -0.40673664,3.560472e+00,0,0.0,0.044565462999999972
182.6000, -0.58778525,3.769911e+00,0,0.0,0.044565462999999972
182.6333, -0.74314483,3.979351e+00,0,0.025000000000000001,0.054799291999999999
182.6667, -0.86602540,4.188790e+00,0,0.0,0.054799291999999999
182.7000, -0.95105652,4.398230e+00,0,0.0,0.054799291999999999
182.7333, -0.99452190,4.607669e+00,0,0.0,0.054799291999999999
182.7667, -0.99452190,4.817109e+00,0,0.0,0.054799291999999999
182.8000, -0.95105652,5.026548e+00,0,0.0,0.054799291999999999
182.8333, -0.86602540,5.235988e+00,0,0.0,0.054799291999999999
182.8667, -0.74314483,5.445427e+00,0,0.025000000000000001,0.080756658999999953
182.9000, -0.58778525,5.654867e+00,0,0.0,0.080756658999999953
182.9333, -0.40673664,5.864306e+00,0,0.0,0.080756658999999953
182.9667, -0.20791169,6.073746e+00,0,0.0,0.054799291999999999
183.0000, -0.00000000,2.778222e-12,0,0.0,0.054799291999999999
183.0333,  0.20791169,2.094395e-01,0,0.0,0.054799291999999999
183.0667,  0.40673664,4.188790e-01,0,0.0,0.054799291999999999
183.1000,  0.58778525,6.283185e-01,0,0.0,0.054799291999999999
183.1333,  0.74314483,8.377580e-01,0,0.0,0.054799291999999999
183.1667,  0.86602540,1.047198e+00,0,0.0,0.054799291999999999
183.2000,  0.95105652,1.256637e+00,0,0.0,0.044565462999999972
183.2333,  0.99452190,1.466077e+00,0,0.0,0.044565462999999972
183.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
183.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
183.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
183.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
183.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
183.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
183.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
183.5000, -0.00000000,3.141593e+00,0,0.0,0.044565462999999972
183.5333, -0.20791169,3.351032e+00,0,0.025000000000000001,0.054799291999999999
183.5667, -0.40673664,3.560472e+00,0,0.0,0.054799291999999999
183.6000, -0.58778525,3.769911e+00,0,0.0,0.054799291999999999
183.6333, -0.74314483,3.979351e+00,0,0.025000000000000001,0.080756658999999953
183.6667, -0.86602540,4.188790e+00,0,0.0,0.080756658999999953
183.7000, -0.95105652,4.398230e+00,0,0.0,0.080756658999999953
183.7333, -0.99452190,4.607669e+00,0,0.0,0.080756658999999953
183.7667, -0.99452190,4.817109e+00,0,0.0,0.080756658999999953
183.8000, -0.95105652,5.026548e+00,0,0.0,0.080756658999999953
183.8333, -0.86602540,5.235988e+00,0,0.0,0.080756658999999953
183.8667, -0.74314483,5.445427e+00,0,0.025000000000000001,0.080756658999999953
183.9000, -0.58778525,5.654867e+00,0,0.0,0.080756658999999953
183.9333, -0.40673664,5.864306e+00,0,0.0,0.080756658999999953
183.9667, -0.20791169,6.073746e+00,0,0.025000000000000001,0.080756658999999953
184.0000, -0.00000000,2.778222e-12,0,0.0,0.080756658999999953
184.0333,  0.20791169,2.094395e-01,0,0.0,0.080756658999999953
184.0667,  0.40673664,4.188790e-01,0,0.0,0.080756658999999953
184.1000,  0.58778525,6.283185e-01,0,0.0,0.080756658999999953
184.1333,  0.74314483,8.377580e-01,0,0.0,0.080756658999999953
184.1667,  0.86602540,1.047198e+00,0,0.0,0.080756658999999953
184.2000,  0.95105652,1.256637e+00,0,0.0,0.054799291999999999
184.2333,  0.99452190,1.466077e+00,0,0.0,0.054799291999999999
184.2667,  0.99452190,1.675516e+00,0,0.0,0.054799291999999999
184.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
184.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
184.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
184.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
184.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
184.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
184.5000, -0.00000000,3.141593e+00,0,0.0,0.044565462999999972
184.5333, -0.20791169,3.351032e+00,0,0.025000000000000001,0.054799291999999999
184.5667, -0.40673664,3.560472e+00,0,0.0,0.054799291999999999
184.6000, -0.58778525,3.769911e+00,0,0.0,0.054799291999999999
184.6333, -0.74314483,3.979351e+00,0,0.0,0.054799291999999999
184.6667, -0.86602540,4.188790e+00,0,0.0,0.054799291999999999
184.7000, -0.95105652,4.398230e+00,0,0.0,0.054799291999999999
184.7333, -0.99452190,4.607669e+00,0,0.0,0.054799291999999999
184.7667, -0.99452190,4.817109e+00,0,0.0,0.054799291999999999
184.8000, -0.95105652,5.026548e+00,0,0.0,0.054799291999999999
184.8333, -0.86602540,5.235988e+00,0,0.0,0.054799291999999999
184.8667, -0.74314483,5.445427e+00,0,0.0,0.044565462999999972
184.9000, -0.58778525,5.654867e+00,0,0.0,0.044565462999999972
184.9333, -0.40673664,5.864306e+00,0,0.0,0.044565462999999972
184.9667, -0.20791169,6.073746e+00,0,0.025000000000000001,0.054799291999999999
185.0000, -0.00000000,2.778222e-12,0,0.0,0.054799291999999999
185.0333,  0.20791169,2.094395e-01,0,0.0,0.054799291999999999
185.0667,  0.40673664,4.188790e-01,0,0.0,0.054799291999999999
185.1000,  0.58778525,6.283185e-01,0,0.0,0.054799291999999999
185.1333,  0.74314483,8.377580e-01,0,0.0,0.054799291999999999
185.1667,  0.86602540,1.047198e+00,0,0.0,0.054799291999999999
185.2000,  0.95105652,1.256637e+00,0,0.0,0.054799291999999999
185.2333,  0.99452190,1.466077e+00,0,0.0,0.054799291999999999
185.2667,  0.99452190,1.675516e+00,0,0.0,0.054799291999999999
185.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
185.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
185.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
185.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
185.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
185.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
185.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
185.5333, -0.20791169,3.351032e+00,0,0.025000000000000001,0.054799291999999999
185.5667, -0.40673664,3.560472e+00,0,0.0,0.054799291999999999
185.6000, -0.58778525,3.769911e+00,0,0.0,0.054799291999999999
185.6333, -0.74314483,3.979351e+00,0,0.0,0.054799291999999999
185.6667, -0.86602540,4.188790e+00,0,0.0,0.054799291999999999
185.7000, -0.95105652,4.398230e+00,0,0.0,0.054799291999999999
185.7333, -0.99452190,4.607669e+00,0,0.0,0.054799291999999999
185.7667, -0.99452190,4.817109e+00,0,0.0,0.054799291999999999
185.8000, -0.95105652,5.026548e+00,0,0.0,0.054799291999999999
185.8333, -0.86602540,5.235988e+00,0,0.0,0.054799291999999999
185.8667, -0.74314483,5.445427e+00,0,0.0,0.044565462999999972
185.9000, -0.58778525,5.654867e+00,0,0.0,0.044565462999999972
185.9333, -0.40673664,5.864306e+00,0,0.0,0.044565462999999972
185.9667, -0.20791169,6.073746e+00,0,0.0,0.044565462999999972
186.0000, -0.00000000,2.778222e-12,0,0.0,0.044565462999999972
186.0333,  0.20791169,2.094395e-01,0,0.0,0.044565462999999972
186.0667,  0.40673664,4.188790e-01,0,0.0,0.044565462999999972
186.1000,  0.58778525,6.283185e-01,0,0.0,0.044565462999999972
186.1333,  0.74314483,8.377580e-01,0,0.0,0.044565462999999972
186.1667,  0.86602540,1.047198e+00,0,0.0,0.044565462999999972
186.2000,  0.95105652,1.256637e+00,0,0.0,0.044565462999999972
186.2333,  0.99452190,1.466077e+00,0,0.0,0.044565462999999972
186.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
186.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
186.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
186.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
186.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
186.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
186.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
186.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
186.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
186.5667, -0.40673664,3.560472e+00,0,0.0,0.044565462999999972
186.6000, -0.58778525,3.769911e+00,0,0.0,0.044565462999999972
186.6333, -0.74314483,3.979351e+00,0,0.0,0.044565462999999972
186.6667, -0.86602540,4.188790e+00,0,0.0,0.044565462999999972
186.7000, -0.95105652,4.398230e+00,0,0.0,0.044565462999999972
186.7333, -0.99452190,4.607669e+00,0,0.0,0.044565462999999972
186.7667, -0.99452190,4.817109e+00,0,0.0,0.044565462999999972
186.8000, -0.95105652,5.026548e+00,0,0.0,0.044565462999999972
186.8333, -0.86602540,5.235988e+00,0,0.0,0.044565462999999972
186.8667, -0.74314483,5.445427e+00,0,0.0,0.044565462999999972
186.9000, -0.58778525,5.654867e+00,0,0.0,0.044565462999999972
