time_stamp,function,phase,has_anomaly,anomaly_score,anomaly_likelihood
95.0000, -0.00000000,9.592327e-13,0,0.0,0.044565462999999972
95.0333,  0.20791169,2.094395e-01,0,0.0,0.044565462999999972
95.0667,  0.40673664,4.188790e-01,0,0.0,0.044565462999999972
95.1000,  0.58778525,6.283185e-01,0,0.0,0.044565462999999972
95.1333,  0.74314483,8.377580e-01,0,0.0,0.044565462999999972
95.1667,  0.86602540,1.047198e+00,0,0.0,0.044565462999999972
95.2000,  0.95105652,1.256637e+00,0,0.0,0.044565462999999972
95.2333,  0.99452190,1.466077e+00,0,0.0,0.044565462999999972
95.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
95.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
95.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
95.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
95.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
95.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
95.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
95.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
95.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
95.5667, -0.40673664,3.560472e+00,0,0.0,0.044565462999999972
95.6000, -0.58778525,3.769911e+00,0,0.0,0.044565462999999972
95.6333, -0.74314483,3.979351e+00,0,0.0,0.044565462999999972
95.6667, -0.86602540,4.188790e+00,0,0.0,0.044565462999999972
95.7000, -0.95105652,4.398230e+00,0,0.0,0.044565462999999972
95.7333, -0.99452190,4.607669e+00,0,0.0,0.044565462999999972
95.7667, -0.99452190,4.817109e+00,0,0.0,0.044565462999999972
95.8000, -0.95105652,5.026548e+00,0,0.0,0.044565462999999972
95.8333, -0.86602540,5.235988e+00,0,0.0,0.044565462999999972
95.8667, -0.74314483,5.445427e+00,0,0.0,0.044565462999999972
95.9000, -0.58778525,5.654867e+00,0,0.0,0.044565462999999972
95.9333, -0.40673664,5.864306e+00,0,0.0,0.044565462999999972
95.9667, -0.20791169,6.073746e+00,0,0.0,0.044565462999999972
96.0000, -0.00000000,9.592327e-13,0,0.0,0.044565462999999972
96.0333,  0.20791169,2.094395e-01,0,0.0,0.044565462999999972
96.0667,  0.40673664,4.188790e-01,0,0.0,0.044565462999999972
96.1000,  0.58778525,6.283185e-01,0,0.0,0.044565462999999972
96.1333,  0.74314483,8.377580e-01,0,0.0,0.044565462999999972
96.1667,  0.86602540,1.047198e+00,0,0.0,0.044565462999999972
96.2000,  0.95105652,1.256637e+00,0,0.0,0.044565462999999972
96.2333,  0.99452190,1.466077e+00,0,0.0,0.044565462999999972
96.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
96.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
96.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
96.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
96.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
96.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
96.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
96.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
96.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
96.5667, -0.40673664,3.560472e+00,0,0.0,0.044565462999999972
96.6000, -0.58778525,3.769911e+00,0,0.0,0.044565462999999972
96.6333, -0.74314483,3.979351e+00,0,0.0,0.044565462999999972
96.6667, -0.86602540,4.188790e+00,0,0.0,0.044565462999999972
96.7000, -0.95105652,4.398230e+00,0,0.0,0.044565462999999972
96.7333, -0.99452190,4.607669e+00,0,0.0,0.044565462999999972
96.7667, -0.99452190,4.817109e+00,0,0.0,0.044565462999999972
96.8000, -0.95105652,5.026548e+00,0,0.0,0.044565462999999972
96.8333, -0.86602540,5.235988e+00,0,0.0,0.044565462999999972
96.8667, -0.74314483,5.445427e+00,0,0.0,0.044565462999999972
96.9000, -0.58778525,5.654867e+00,0,0.0,0.044565462999999972
96.9333, -0.40673664,5.864306e+00,0,0.0,0.044565462999999972
96.9667, -0.20791169,6.073746e+00,0,0.0,0.044565462999999972
97.0000, -0.00000000,9.592327e-13,0,0.0,0.044565462999999972
97.0333,  0.20791169,2.094395e-01,0,0.0,0.044565462999999972
97.0667,  0.40673664,4.188790e-01,0,0.0,0.044565462999999972
97.1000,  0.58778525,6.283185e-01,0,0.0,0.044565462999999972
97.1333,  0.74314483,8.377580e-01,0,0.0,0.044565462999999972
97.1667,  0.86602540,1.047198e+00,0,0.0,0.044565462999999972
97.2000,  0.95105652,1.256637e+00,0,0.0,0.044565462999999972
97.2333,  0.99452190,1.466077e+00,0,0.0,0.044565462999999972
97.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
97.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
97.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
97.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
97.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
97.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
97.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
97.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
97.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
97.5667, -0.40673664,3.560472e+00,0,0.0,0.044565462999999972
97.6000, -0.58778525,3.769911e+00,0,0.0,0.044565462999999972
97.6333, -0.74314483,3.979351e+00,0,0.0,0.044565462999999972
97.6667, -0.86602540,4.188790e+00,0,0.0,0.044565462999999972
97.7000, -0.95105652,4.398230e+00,0,0.0,0.044565462999999972
97.7333, -0.99452190,4.607669e+00,0,0.0,0.044565462999999972
97.7667, -0.99452190,4.817109e+00,0,0.0,0.044565462999999972
97.8000, -0.95105652,5.026548e+00,0,0.0,0.044565462999999972
97.8333, -0.86602540,5.235988e+00,0,0.0,0.044565462999999972
97.8667, -0.74314483,5.445427e+00,0,0.0,0.044565462999999972
97.9000, -0.58778525,5.654867e+00,0,0.0,0.044565462999999972
97.9333, -0.40673664,5.864306e+00,0,0.0,0.044565462999999972
97.9667, -0.20791169,6.073746e+00,0,0.0,0.044565462999999972
98.0000, -0.00000000,9.592327e-13,0,0.0,0.044565462999999972
98.0333,  0.20791169,2.094395e-01,0,0.0,0.044565462999999972
98.0667,  0.40673664,4.188790e-01,0,0.0,0.044565462999999972
98.1000,  0.58778525,6.283185e-01,0,0.0,0.044565462999999972
98.1333,  0.74314483,8.377580e-01,0,0.0,0.044565462999999972
98.1667,  0.86602540,1.047198e+00,0,0.0,0.044565462999999972
98.2000,  0.95105652,1.256637e+00,0,0.0,0.044565462999999972
98.2333,  0.99452190,1.466077e+00,0,0.0,0.044565462999999972
98.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
98.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
98.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
98.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
98.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
98.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
98.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
98.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
98.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
98.5667, -0.40673664,3.560472e+00,0,0.0,0.044565462999999972
98.6000, -0.58778525,3.769911e+00,0,0.0,0.044565462999999972
98.6333, -0.74314483,3.979351e+00,0,0.0,0.044565462999999972
98.6667, -0.86602540,4.188790e+00,0,0.0,0.044565462999999972
98.7000, -0.95105652,4.398230e+00,0,0.0,0.044565462999999972
98.7333, -0.99452190,4.607669e+00,0,0.0,0.044565462999999972
98.7667, -0.99452190,4.817109e+00,0,0.0,0.044565462999999972
98.8000, -0.95105652,5.026548e+00,0,0.0,0.044565462999999972
98.8333, -0.86602540,5.235988e+00,0,0.0,0.044565462999999972
98.8667, -0.74314483,5.445427e+00,0,0.0,0.044565462999999972
98.9000, -0.58778525,5.654867e+00,0,0.0,0.044565462999999972
98.9333, -0.40673664,5.864306e+00,0,0.0,0.044565462999999972
98.9667, -0.20791169,6.073746e+00,0,0.0,0.044565462999999972
99.0000,  0.00000000,1.072920e-12,0,0.0,0.044565462999999972
99.0333,  0.20791169,2.094395e-01,0,0.0,0.044565462999999972
99.0667,  0.40673664,4.188790e-01,0,0.0,0.044565462999999972
99.1000,  0.58778525,6.283185e-01,0,0.0,0.044565462999999972
99.1333,  0.74314483,8.377580e-01,0,0.0,0.044565462999999972
99.1667,  0.86602540,1.047198e+00,0,0.0,0.044565462999999972
99.2000,  0.95105652,1.256637e+00,0,0.0,0.044565462999999972
99.2333,  0.99452190,1.466077e+00,0,0.0,0.044565462999999972
99.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
99.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
99.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
99.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
99.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
99.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
99.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
99.5000, -0.00000000,3.141593e+00,0,0.0,0.044565462999999972
99.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
99.5667, -0.40673664,3.560472e+00,0,0.0,0.044565462999999972
99.6000, -0.58778525,3.769911e+00,0,0.0,0.044565462999999972
99.6333, -0.74314483,3.979351e+00,0,0.0,0.044565462999999972
99.6667, -0.86602540,4.188790e+00,0,0.0,0.044565462999999972
99.7000, -0.95105652,4.398230e+00,0,0.0,0.044565462999999972
99.7333, -0.99452190,4.607669e+00,0,0.0,0.044565462999999972
99.7667, -0.99452190,4.817109e+00,0,0.0,0.044565462999999972
99.8000, -0.95105652,5.026548e+00,0,0.0,0.044565462999999972
99.8333, -0.86602540,5.235988e+00,0,0.0,0.044565462999999972
99.8667, -0.74314483,5.445427e+00,0,0.0,0.044565462999999972
99.9000, -0.58778525,5.654867e+00,0,0.0,0.044565462999999972
99.9333, -0.40673664,5.864306e+00,0,0.0,0.044565462999999972
99.9667, -0.20791169,6.073746e+00,0,0.0,0.044565462999999972
100.0000,  0.00000000,1.072920e-12,0,0.0,0.044565462999999972
100.0333,  0.20791169,2.094395e-01,0,0.0,0.044565462999999972
100.0667,  0.40673664,4.188790e-01,0,0.0,0.044565462999999972
100.1000,  0.58778525,6.283185e-01,0,0.0,0.044565462999999972
100.1333,  0.74314483,8.377580e-01,0,0.0,0.044565462999999972
100.1667,  0.86602540,1.047198e+00,0,0.0,0.044565462999999972
100.2000,  0.95105652,1.256637e+00,0,0.0,0.044565462999999972
100.2333,  0.99452190,1.466077e+00,0,0.0,0.044565462999999972
100.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
100.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
100.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
100.3667,  0.74314483,2.303835e+00,0,0.0,0.044565462999999972
100.4000,  0.58778525,2.513274e+00,0,0.0,0.044565462999999972
100.4333,  0.40673664,2.722714e+00,0,0.0,0.044565462999999972
100.4667,  0.20791169,2.932153e+00,0,0.0,0.044565462999999972
100.5000,  0.00000000,3.141593e+00,0,0.0,0.044565462999999972
100.5333, -0.20791169,3.351032e+00,0,0.0,0.044565462999999972
100.5667, -0.40673664,3.560472e+00,0,0.0,0.044565462999999972
100.6000, -0.58778525,3.769911e+00,0,0.0,0.044565462999999972
100.6333, -0.74314483,3.979351e+00,0,0.0,0.044565462999999972
100.6667, -0.86602540,4.188790e+00,0,0.0,0.044565462999999972
100.7000, -0.95105652,4.398230e+00,0,0.0,0.044565462999999972
100.7333, -0.99452190,4.607669e+00,0,0.0,0.044565462999999972
100.7667, -0.99452190,4.817109e+00,0,0.0,0.044565462999999972
100.8000, -0.95105652,5.026548e+00,0,0.0,0.044565462999999972
100.8333, -0.86602540,5.235988e+00,0,0.0,0.044565462999999972
100.8667, -0.74314483,5.445427e+00,0,0.0,0.044565462999999972
100.9000, -0.58778525,5.654867e+00,0,0.0,0.044565462999999972
100.9333, -0.40673664,5.864306e+00,0,0.0,0.044565462999999972
100.9667, -0.20791169,6.073746e+00,0,0.0,0.044565462999999972
101.0000, -0.00000000,1.072920e-12,0,0.0,0.044565462999999972
101.0333,  0.20791169,2.094395e-01,0,0.0,0.044565462999999972
101.0667,  0.40673664,4.188790e-01,0,0.0,0.044565462999999972
101.1000,  0.58778525,6.283185e-01,0,0.0,0.044565462999999972
101.1333,  0.74314483,8.377580e-01,0,0.0,0.044565462999999972
101.1667,  0.86602540,1.047198e+00,0,0.0,0.044565462999999972
101.2000,  0.95105652,1.256637e+00,0,0.0,0.044565462999999972
101.2333,  0.99452190,1.466077e+00,0,0.0,0.044565462999999972
101.2667,  0.99452190,1.675516e+00,0,0.0,0.044565462999999972
101.3000,  0.95105652,1.884956e+00,0,0.0,0.044565462999999972
101.3333,  0.86602540,2.094395e+00,0,0.0,0.044565462999999972
101.3667,  0.74314483,2.303835e+00,0,0.125,0.15865525400000002
101.4000,  0.58778525,2.513274e+00,0,0.025000000000000001,0.18406012500000002
101.4333,  0.40673664,2.722714e+00,0,0.025000000000000001,0.24196365200000003
101.4667,  0.20791169,2.932153e+00,0,0.025000000000000001,0.27425311800000007
101.5000,  0.00000000,3.141593e+00,0,0.17499999999999999,0.65542174199999992
101.5333, -0.20791169,3.351032e+00,0,0.14999999999999999,0.90319951499999995
101.5667, -0.40673664,3.560472e+00,0,0.074999999999999997,0.95543453700000003
101.6000, -0.58778525,3.769911e+00,0,0.025000000000000001,0.97128344
101.6333, -0.74314483,3.979351e+00,0,0.0,0.97128344
101.6667, -0.86602540,4.188790e+00,0,0.17499999999999999,0.99813418700000001
101.7000, -0.95105652,4.398230e+00,0,0.40000000000000002,0.99999644805753196
101.7333, -0.99452190,4.607669e+00,0,0.65000000000000002,0.999
101.7667, -0.99452190,4.817109e+00,0,0.77500000000000002,0.999
101.8000, -0.95105652,5.026548e+00,0,0.40000000000000002,0.999
101.8333, -0.86602540,5.235988e+00,0,0.72499999999999998,0.999
101.8667, -0.74314483,5.445427e+00,0,0.375,0.999
101.9000, -0.58778525,5.654867e+00,0,0.27500000000000002,0.999
101.9333, -0.40673664,5.864306e+00,0,0.55000000000000004,0.999
101.9667, -0.20791169,6.073746e+00,0,0.92500000000000004,0.999
102.0000, -0.00000000,1.072920e-12,0,0.67500000000000004,0.999
102.0333,  0.20791169,2.094395e-01,0,0.375,0.999
102.0667,  0.40673664,4.188790e-01,0,0.47499999999999998,0.999
102.1000,  0.58778525,6.283185e-01,0,0.34999999999999998,0.999
102.1333,  0.74314483,8.377580e-01,0,0.32500000000000001,0.999
102.1667,  0.86602540,1.047198e+00,0,0.22500000000000001,0.999
102.2000,  0.95105652,1.256637e+00,0,0.42499999999999999,0.999
102.2333,  0.99452190,1.466077e+00,0,0.625,0.999
102.2667,  0.99452190,1.675516e+00,0,0.84999999999999998,0.999
102.3000,  0.95105652,1.884956e+00,0,0.65000000000000002,0.999
102.3333,  0.86602540,2.094395e+00,0,0.67500000000000004,0.999
102.3667,  0.74314483,2.303835e+00,0,0.59999999999999998,0.999
102.4000,  0.58778525,2.513274e+00,0,0.875,0.999
102.4333,  0.40673664,2.722714e+00,0,0.97499999999999998,0.999
102.4667,  0.20791169,2.932153e+00,0,0.84999999999999998,0.999
102.5000,  0.00000000,3.141593e+00,0,0.97499999999999998,0.999
102.5333, -0.20791169,3.351032e+00,0,0.92500000000000004,0.999
102.5667, -0.40673664,3.560472e+00,0,0.92500000000000004,0.999
102.6000, -0.58778525,3.769911e+00,0,0.92500000000000004,0.999
102.6333, -0.74314483,3.979351e+00,0,1.0,0.999
102.6667, -0.86602540,4.188790e+00,0,1.0,0.999
102.7000, -0.95105652,4.398230e+00,0,1.0,0.999
102.7333, -0.99452190,4.607669e+00,0,1.0,0.999
102.7667, -0.99452190,4.817109e+00,0,1.0,0.999
102.8000, -0.95105652,5.026548e+00,0,0.47499999999999998,0.999
102.8333, -0.86602540,5.235988e+00,0,0.47499999999999998,0.999
102.8667, -0.74314483,5.445427e+00,0,0.90000000000000002,0.999
102.9000, -0.58778525,5.654867e+00,0,1.0,0.999
102.9333, -0.40673664,5.864306e+00,0,0.97499999999999998,0.999
102.9667, -0.20791169,6.073746e+00,0,0.90000000000000002,0.999
103.0000, -0.00000000,1.072920e-12,0,0.40000000000000002,0.999
103.0333,  0.20791169,2.094395e-01,0,0.57499999999999996,0.999
103.0667,  0.40673664,4.188790e-01,0,0.80000000000000004,0.999
103.1000,  0.58778525,6.283185e-01,0,0.92500000000000004,0.999
103.1333,  0.74314483,8.377580e-01,0,0.80000000000000004,0.999
103.1667,  0.86602540,1.047198e+00,0,0.94999999999999996,0.999
103.2000,  0.95105652,1.256637e+00,0,1.0,0.999
103.2333,  0.99452190,1.466077e+00,0,1.0,0.999
103.2667,  0.99452190,1.675516e+00,0,1.0,0.999
103.3000,  0.95105652,1.884956e+00,0,0.22500000000000001,0.999
103.3333,  0.86602540,2.094395e+00,0,0.65000000000000002,0.999
103.3667,  0.74314483,2.303835e+00,0,1.0,0.999
103.4000,  0.58778525,2.513274e+00,0,0.025000000000000001,0.999
103.4333,  0.40673664,2.722714e+00,0,0.0,0.999
103.4667,  0.20791169,2.932153e+00,0,0.025000000000000001,0.999
103.5000,  0.00000000,3.141593e+00,0,0.0,0.999
103.5333, -0.20791169,3.351032e+00,0,0.14999999999999999,0.99996832899999999
103.5667, -0.40673664,3.560472e+00,0,0.074999999999999997,0.99865010200000004
103.6000, -0.58778525,3.769911e+00,0,0.0,0.97128344
103.6333, -0.74314483,3.979351e+00,0,0.0,0.95543453700000003
103.6667, -0.86602540,4.188790e+00,0,0.0,0.84134474599999998
103.7000, -0.95105652,4.398230e+00,0,0.125,0.53982783700000003
103.7333, -0.99452190,4.607669e+00,0,0.20000000000000001,0.61791142199999993
103.7667, -0.99452190,4.817109e+00,0,0.14999999999999999,0.65542174199999992
103.8000, -0.95105652,5.026548e+00,0,0.125,0.69146246099999997
103.8333, -0.86602540,5.235988e+00,0,0.32500000000000001,0.81593987499999998
103.8667, -0.74314483,5.445427e+00,0,0.40000000000000002,0.864333939
103.9000, -0.58778525,5.654867e+00,0,0.625,0.95543453700000003
103.9333, -0.40673664,5.864306e+00,0,0.32500000000000001,0.98213557900000004
103.9667, -0.20791169,6.073746e+00,0,0.25,0.98927589000000005
104.0000,  0.00000000,1.186606e-12,0,0.25,0.99533881199999996
104.0333,  0.20791169,2.094395e-01,0,0.20000000000000001,0.99533881199999996
104.0667,  0.40673664,4.188790e-01,0,0.25,0.99653302600000004
104.1000,  0.58778525,6.283185e-01,0,0.375,0.99813418700000001
104.1333,  0.74314483,8.377580e-01,0,0.27500000000000002,0.99903239700000002
104.1667,  0.86602540,1.047198e+00,0,0.14999999999999999,0.99813418700000001
104.2000,  0.95105652,1.256637e+00,0,0.074999999999999997,0.99533881199999996
104.2333,  0.99452190,1.466077e+00,0,0.10000000000000001,0.97724986800000002
104.2667,  0.99452190,1.675516e+00,0,0.025000000000000001,0.95543453700000003
104.3000,  0.95105652,1.884956e+00,0,0.050000000000000003,0.93319279899999996
104.3333,  0.86602540,2.094395e+00,0,0.074999999999999997,0.90319951499999995
104.3667,  0.74314483,2.303835e+00,0,0.10000000000000001,0.88493032999999999
104.4000,  0.58778525,2.513274e+00,0,0.025000000000000001,0.84134474599999998
104.4333,  0.40673664,2.722714e+00,0,0.0,0.72574688199999993
104.4667,  0.20791169,2.932153e+00,0,0.025000000000000001,0.61791142199999993
104.5000, -0.00000000,3.141593e+00,0,0.0,0.57925970900000001
104.5333, -0.20791169,3.351032e+00,0,0.125,0.57925970900000001
104.5667, -0.40673664,3.560472e+00,0,0.074999999999999997,0.57925970900000001
104.6000, -0.58778525,3.769911e+00,0,0.0,0.57925970900000001
104.6333, -0.74314483,3.979351e+00,0,0.0,0.53982783700000003
104.6667, -0.86602540,4.188790e+00,0,0.0,0.53982783700000003
104.7000, -0.95105652,4.398230e+00,0,0.050000000000000003,0.5
104.7333, -0.99452190,4.607669e+00,0,0.025000000000000001,0.5
104.7667, -0.99452190,4.817109e+00,0,0.0,0.5
104.8000, -0.95105652,5.026548e+00,0,0.0,0.5
104.8333, -0.86602540,5.235988e+00,0,0.050000000000000003,0.5
104.8667, -0.74314483,5.445427e+00,0,0.0,0.46017216299999997
104.9000, -0.58778525,5.654867e+00,0,0.0,0.42074029099999999
104.9333, -0.40673664,5.864306e+00,0,0.0,0.42074029099999999
104.9667, -0.20791169,6.073746e+00,0,0.0,0.42074029099999999
105.0000,  0.00000000,1.186606e-12,0,0.0,0.42074029099999999
105.0333,  0.20791169,2.094395e-01,0,0.0,0.42074029099999999
105.0667,  0.40673664,4.188790e-01,0,0.0,0.38208857800000007
105.1000,  0.58778525,6.283185e-01,0,0.0,0.38208857800000007
105.1333,  0.74314483,8.377580e-01,0,0.0,0.38208857800000007
105.1667,  0.86602540,1.047198e+00,0,0.0,0.38208857800000007
105.2000,  0.95105652,1.256637e+00,0,0.0,0.38208857800000007
105.2333,  0.99452190,1.466077e+00,0,0.025000000000000001,0.38208857800000007
105.2667,  0.99452190,1.675516e+00,0,0.025000000000000001,0.38208857800000007
105.3000,  0.95105652,1.884956e+00,0,0.0,0.38208857800000007
105.3333,  0.86602540,2.094395e+00,0,0.0,0.38208857800000007
105.3667,  0.74314483,2.303835e+00,0,0.0,0.38208857800000007
105.4000,  0.58778525,2.513274e+00,0,0.0,0.38208857800000007
105.4333,  0.40673664,2.722714e+00,0,0.0,0.38208857800000007
105.4667,  0.20791169,2.932153e+00,0,0.0,0.38208857800000007
105.5000,  0.00000000,3.141593e+00,0,0.0,0.38208857800000007
105.5333, -0.20791169,3.351032e+00,0,0.0,0.38208857800000007
105.5667, -0.40673664,3.560472e+00,0,0.0,0.38208857800000007
105.6000, -0.58778525,3.769911e+00,0,0.0,0.38208857800000007
105.6333, -0.74314483,3.979351e+00,0,0.0,0.38208857800000007
105.6667, -0.86602540,4.188790e+00,0,0.0,0.38208857800000007
105.7000, -0.95105652,4.398230e+00,0,0.0,0.38208857800000007
105.7333, -0.99452190,4.607669e+00,0,0.0,0.38208857800000007
105.7667, -0.99452190,4.817109e+00,0,0.0,0.38208857800000007
105.8000, -0.95105652,5.026548e+00,0,0.0,0.38208857800000007
105.8333, -0.86602540,5.235988e+00,0,0.0,0.38208857800000007
105.8667, -0.74314483,5.445427e+00,0,0.0,0.38208857800000007
105.9000, -0.58778525,5.654867e+00,0,0.0,0.38208857800000007
105.9333, -0.40673664,5.864306e+00,0,0.0,0.38208857800000007
105.9667, -0.20791169,6.073746e+00,0,0.025000000000000001,0.38208857800000007
106.0000, -0.00000000,1.186606e-12,0,0.0,0.38208857800000007
106.0333,  0.20791169,2.094395e-01,0,0.0,0.38208857800000007
106.0667,  0.40673664,4.188790e-01,0,0.0,0.38208857800000007
106.1000,  0.58778525,6.283185e-01,0,0.0,0.38208857800000007
106.1333,  0.74314483,8.377580e-01,0,0.0,0.38208857800000007
106.1667,  0.86602540,1.047198e+00,0,0.0,0.38208857800000007
106.2000,  0.95105652,1.256637e+00,0,0.0,0.38208857800000007
106.2333,  0.99452190,1.466077e+00,0,0.025000000000000001,0.38208857800000007
106.2667,  0.99452190,1.675516e+00,0,0.025000000000000001,0.42074029099999999
106.3000,  0.95105652,1.884956e+00,0,0.0,0.38208857800000007
106.3333,  0.86602540,2.094395e+00,0,0.0,0.38208857800000007
106.3667,  0.74314483,2.303835e+00,0,0.0,0.38208857800000007
106.4000,  0.58778525,2.513274e+00,0,0.0,0.38208857800000007
106.4333,  0.40673664,2.722714e+00,0,0.0,0.38208857800000007
106.4667,  0.20791169,2.932153e+00,0,0.0,0.38208857800000007
106.5000,  0.00000000,3.141593e+00,0,0.0,0.38208857800000007
106.5333, -0.20791169,3.351032e+00,0,0.0,0.38208857800000007
106.5667, -0.40673664,3.560472e+00,0,0.0,0.38208857800000007
106.6000, -0.58778525,3.769911e+00,0,0.0,0.38208857800000007
106.6333, -0.74314483,3.979351e+00,0,0.0,0.38208857800000007
106.6667, -0.86602540,4.188790e+00,0,0.0,0.38208857800000007
106.7000, -0.95105652,4.398230e+00,0,0.0,0.38208857800000007
106.7333, -0.99452190,4.607669e+00,0,0.0,0.38208857800000007
106.7667, -0.99452190,4.817109e+00,0,0.0,0.38208857800000007
106.8000, -0.95105652,5.026548e+00,0,0.0,0.38208857800000007
106.8333, -0.86602540,5.235988e+00,0,0.0,0.38208857800000007
106.8667, -0.74314483,5.445427e+00,0,0.0,0.38208857800000007
106.9000, -0.58778525,5.654867e+00,0,0.0,0.38208857800000007
106.9333, -0.40673664,5.864306e+00,0,0.0,0.38208857800000007
106.9667, -0.20791169,6.073746e+00,0,0.0,0.38208857800000007
107.0000, -0.00000000,1.186606e-12,0,0.0,0.38208857800000007
107.0333,  0.20791169,2.094395e-01,0,0.0,0.38208857800000007
107.0667,  0.40673664,4.188790e-01,0,0.0,0.38208857800000007
107.1000,  0.58778525,6.283185e-01,0,0.0,0.38208857800000007
107.1333,  0.74314483,8.377580e-01,0,0.0,0.38208857800000007
107.1667,  0.86602540,1.047198e+00,0,0.0,0.38208857800000007
107.2000,  0.95105652,1.256637e+00,0,0.0,0.38208857800000007
107.2333,  0.99452190,1.466077e+00,0,0.025000000000000001,0.38208857800000007
107.2667,  0.99452190,1.675516e+00,0,0.025000000000000001,0.38208857800000007
107.3000,  0.95105652,1.884956e+00,0,0.0,0.38208857800000007
107.3333,  0.86602540,2.094395e+00,0,0.0,0.38208857800000007
107.3667,  0.74314483,2.303835e+00,0,0.0,0.38208857800000007
107.4000,  0.58778525,2.513274e+00,0,0.0,0.38208857800000007
107.4333,  0.40673664,2.722714e+00,0,0.0,0.38208857800000007
107.4667,  0.20791169,2.932153e+00,0,0.0,0.38208857800000007
107.5000,  0.00000000,3.141593e+00,0,0.0,0.38208857800000007
107.5333, -0.20791169,3.351032e+00,0,0.0,0.38208857800000007
107.5667, -0.40673664,3.560472e+00,0,0.0,0.38208857800000007
107.6000, -0.58778525,3.769911e+00,0,0.0,0.38208857800000007
107.6333, -0.74314483,3.979351e+00,0,0.0,0.38208857800000007
107.6667, -0.86602540,4.188790e+00,0,0.0,0.38208857800000007
107.7000, -0.95105652,4.398230e+00,0,0.0,0.38208857800000007
107.7333, -0.99452190,4.607669e+00,0,0.0,0.38208857800000007
107.7667, -0.99452190,4.817109e+00,0,0.0,0.38208857800000007
107.8000, -0.95105652,5.026548e+00,0,0.0,0.38208857800000007
107.8333, -0.86602540,5.235988e+00,0,0.0,0.38208857800000007
107.8667, -0.74314483,5.445427e+00,0,0.0,0.38208857800000007
107.9000, -0.58778525,5.654867e+00,0,0.0,0.38208857800000007
107.9333, -0.40673664,5.864306e+00,0,0.0,0.38208857800000007
107.9667, -0.20791169,6.073746e+00,0,0.0,0.38208857800000007
108.0000, -0.00000000,1.186606e-12,0,0.0,0.38208857800000007
108.0333,  0.20791169,2.094395e-01,0,0.0,0.38208857800000007
108.0667,  0.40673664,4.188790e-01,0,0.0,0.38208857800000007
108.1000,  0.58778525,6.283185e-01,0,0.0,0.38208857800000007
108.1333,  0.74314483,8.377580e-01,0,0.0,0.38208857800000007
108.1667,  0.86602540,1.047198e+00,0,0.0,0.38208857800000007
